stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,56.48,1431.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,425.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.53,5.51,0,0,0,0,0,14.14,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,181.72,12.99,0,0,165.06,0,8.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,21.41,0,20.69,0,10.78,0,58.36,0,0,0,0,0,20.46,0,0,0,0,0,0,0,0,0,0,0,578.63,24.94,0,0,135.39,0,19.27,0,84,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.99,24.31,10.69,0,6.49,0,0,0,1.15,0,0,0,0,1.16,0,0,0,0,19.84,0,0,13.03,150.95,5.99,0.93,0,2.19,0,3.28,10.24,1.73,0,16.7,46.59,0,0,3.47,0,3.47
 24-34,0,0,2.21,0,5.97,4.28,0,62.03,0,0,0,8.58,0.59,0,1.37,0,0.6,0.63,0,0.84,0.65,33.6,0,0,8.5,559.84,4.15,3.55,0.68,0,4.88,0,0,0,0,5.58,86.15,0,0,12.44,0,2.08
 36-46,0,0,0,0,3.2,0.88,0,146.72,0,2.53,0,19.84,1.04,0,2.97,0,0,0,0.6,0.71,0,47.14,0,9.8,15.03,634.7,10.22,3.94,7.38,0,14.45,0,0,10.34,0,0,146.93,0,0,2.59,0,0.7
 48-58,0,0,0,0,14.47,0,0,229.11,0,4.79,3.51,29.12,0,0,0,0.37,0,3,0.42,0,0.82,74.45,0,0.41,16.38,539.64,0.92,1.98,1.13,0,3.4,0.65,0,0.61,0.85,0,92.26,0,0.93,2.96,1,9.77
 60-70,0,0,0,0,22.28,0.68,0,424.17,0,0,4.36,70.41,0,0,0,8.25,3.57,5.65,0,0,0,95.15,0,0.84,9.54,629.01,1.49,6.54,2.08,0,3.51,0,0,0,0,0,91.28,0,0.84,5.15,0,5.23
 72-82,0,0,0.9,0,8.85,6.87,0,251.28,0,0.8,1.76,50.69,1.18,0,1.01,1.05,1.46,0,3.53,1.08,0,93.28,4.81,9.05,7.2,396.08,1.8,2.86,3.83,0,7.24,0,0,1.09,0,0,33.32,0,3.71,16.81,0.84,0
 84-94,0,0,1.11,0,8.26,3.7,0.59,177.37,0.57,8.7,5.67,15.61,4.76,0,0,2.69,0.6,1.64,0,0.74,2.16,51.62,5,7.17,26.84,251.09,3.71,0,10.45,0,11.86,0,0,0,0,0,59.24,0,0,5.53,4.6,0
 96-106,0,0,0,0,4.73,3.88,0.66,167.06,0,0.76,3.15,31.85,0,0,2.05,2.89,1.75,1.47,0,0,0,75.2,6.25,3.44,6.56,184.13,0,6.53,5.41,0,7.9,0,0,1.05,0,0,15.95,0.58,1.65,8.1,1.32,0
108-118,0,0,0.79,0.61,18.75,4.93,1.43,123.79,0.54,1.71,2.19,29.76,0,0,1.52,1.3,1.4,1.88,1.13,2.84,0,49.76,0,0,3.41,213.69,2.07,7.02,4.44,0,11.76,0,0,0.47,0.92,0,9.52,0,0,12.79,2.59,6.69
120,0,0,0,0,18.12,19.4,0,108.21,0,4.67,0,76.19,13.21,0,1.61,9.76,7.19,0,3.78,0,0,61.72,0,0,10.19,389.02,0,13.33,12.09,0,14.56,0,0,0,1.63,0,20.69,0,0,8.92,8.43,0
