stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.65,39.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,78.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,24.6,0,59.39,0,0,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.28,9.42,0,0,130.65,0,4.16,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.12,0,139.93,0,0,27.84,0,0,0,0,0,30.34,0,0,0,0,0,0,0,0,0,0,0,2872.73,52.94,0,0,725.39,0,0,12.51,8.71,200.16,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,2.66,1061.38,51.62,52.69,0,76.14,0,10.84,19.09,1.16,2.15,0,7.84,0,0,0,0,204.2,3.88,0,202.53,420.65,18.17,5.23,1.72,46.64,0,2.79,2.19,215.19,0,2.97,404.91,146.17,0,0,2.96,0,0
 24-34,0,0,0,2.11,136.62,2.56,56.46,0,160.28,4.99,21.49,8.24,0,3.35,0,1.27,0,1.65,0,0,460.75,0,0,148.55,488.83,14.6,4.01,7.57,0,1.61,16,0,3.73,6.37,1.51,54.26,111.4,0,0,16.63,0,3.74
 36-46,0,0,0,0,45.48,2.48,54.05,2.58,79.04,20.87,23.87,1.4,0,4.31,0,0,0,0.99,4.06,0,663.59,0,3.88,75.42,314.4,2.03,2.07,1.56,0,0,12.04,0,0,0,0.7,0.83,71.67,0,1.37,3.12,0.78,0
 48-58,0,1.29,0,0,30.11,0,47.39,1.32,30.88,26.85,50.38,4.66,0,1.54,0,0,0.41,0.41,2.28,0,672.64,0.4,58.64,67.06,228.83,0,0,4.15,0,5.19,6.76,0,0,1.29,0.94,0,42.57,0,7.14,2.91,3.16,11.94
 60-70,0,0,0,1.02,27.02,0,53.93,0,20.47,9.48,38.11,3.64,0,0,0,2.94,4.51,0,17.82,1.05,463.19,0,51.19,30.85,225.98,0,0.73,0,0,0,10.6,0,0,2.16,0,0,25.88,0,15.52,6.53,9.75,0
 72-82,0,0,0,0,17.38,0,52.24,2.65,0.66,16.22,58.88,5.4,0,0,6.19,5.26,2.86,0,0,6.69,355.67,0,26.96,40.78,89.33,0,0,4.58,0,2.45,3.42,0,0,1.13,0,0,2.9,0.5,17.29,10.7,37.16,15.86
 84-94,0,0,0,0,17.23,0,26.1,0,5.98,24.32,40.38,11.91,0,0,2.27,6.41,0.57,0,0,0,252.83,0,26.78,27.34,60.83,0.7,0,2.77,0,1.31,3.64,0,0,2.79,0,0,0.67,0,16.67,10.15,27.52,7.62
 96-106,0,0,0,0,10.92,0,42.61,0.58,0,2.47,57.13,4.84,0,0,0.65,11.32,0,0.75,0,0,121.21,0.78,2.95,18.83,43.11,0,0.73,4.47,0,7.67,0.65,0,0,2.29,0,0,0,0,3.01,6.41,16.01,0
108-118,0,0,0.8,0,13.03,1.09,21.13,0,0.43,14.71,26.88,7.36,0,0,4.52,15.18,1.28,0,0,0,141.6,0,2.79,11.59,40.8,0.43,0.59,13.89,0,0,3.86,0,0,1.73,0,0,0.45,0,3.72,1.38,12.66,0
120,0,0,0,0,15.86,10.34,3.5,0,1.03,6.46,43.09,4.12,0,0,0,5.02,0,0,0,0,170.29,0,2.13,5.25,44.62,0,1.15,1.12,0,0,0,0,0,7.36,0,0,0,0,16.59,10.23,13.46,0
