stage,blastomeres,epidermis,erythrocytes,eye,fin_mesenchyme,glial,neural,otic,spinal_cord
  5-6,9.3,0,0,0,0,0,0,0,0
  7-9,7.9,0,0,0,0,0,3.77,0,0
 10-12,0,0,0,0,0,0,4.84,0,0
 14-21,0,0,0,0,0,0,1.92,0,0
 24-34,0,0,0,0,0,0,4.83,0,0
 36-46,0,0,0,0,0,1.02,25.96,0,2.85
 48-58,0,0,0,1.52,0,0,1.86,0,0.69
 60-70,0,0,0,0,0,0,2.01,0,1.36
 72-82,0,0.72,0,0,0,0,3.62,0,0
 84-94,0,0,0,0.94,0,0,3.72,0,0
 96-106,0,0,0,8.99,0,0,4.72,0,0
108-118,0,0,0,0,0,0,0,0.83,0
120,0,0,1.71,0,19.92,0,0,0,0
