stage,blastomeres,endoderm,epidermis,eye,heart,muscle,neural,notochord,paraxial_mesoderm,spinal_cord
  5-6,7.01,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,9.42,3.28,5.98,0
 10-12,0,9.59,0,0,0,0,16.27,0,0,0
 14-21,0,0,0.9,0,0,0.85,0,0,0,0
 24-34,0,0,0,0,0,0.71,3.5,0,0,0
 36-46,0,0,0,0,0,0,1.58,0,0,0
 48-58,0,0,0,0,0.55,0,0,0,0,0
 60-70,0,0,0,0,0,0,7.84,0,0,0
 84-94,0,0,0,1.78,0,0,0,0,0,0.63
120,0,0,0,0,0,0,2.1,0,0,0
