stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,347.32,24.35,0,0,0,0,0,0,0,0,0,0,0,22.81,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3108.66,4.71,0,20.35,0,0,0,38.8,0,0,0,0,0,352.58,0,0,0,0,0,0,0,0,0,0,0,394.25,2337.64,0,0,180.85,0,4.81,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,49.12,0,59.44,0,0,0,802.6,0,0,0,0,0,119.85,0,0,0,0,0,0,0,0,0,0,0,4486.85,2632.31,0,0,260.02,0,6.56,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,10.99,58.77,2.2,0,5.97,0,0,0,39.05,0,7.14,0,0,0,0,0,0,0,18.13,0,0,1.8,1672.47,3977.2,0,0,15.73,11.03,0,3.31,3.68,0,21.72,5152.84,0,0,1.04,0,0
 24-34,0,0,0.75,106.87,152.81,0,0,24.78,0,3.01,0.69,192.22,9.63,6.16,1.37,0,0.63,0,0,3.18,0,24.25,0,0,1.43,2907.19,1776.91,1.53,1.16,0,14.03,0,0,0.84,2.2,2.49,6331.93,0,0,3.66,0,0
 36-46,0,0,0,31.35,218.86,2.13,0,34.77,3.02,0.91,0,296.43,46.22,0,0,0,0,0,0.79,23.25,5.21,39.95,0,0,5.45,1980.76,1837.07,0,5.08,0,2.72,0,0,0,0,0,4128.28,0,0,18.51,0,0
 48-58,0.77,0,0,22.79,385.19,0,0,98.93,3.07,3.39,1.12,411.29,55.98,2.42,0,0,4.23,23.02,3.7,7.32,0,48.3,0,0.53,1.76,1155.99,1094.69,0,0,4.77,10.99,0,0,0,0.48,0,3105.37,0,0,5.59,0,6.41
 60-70,3.48,0,0,5.18,413.02,0,0,113.67,0,0,0.94,557.81,100.78,0,0,1.88,12.03,0,0.64,10.6,2.79,26.32,7.01,0,0,674.85,606.14,0,1.16,0,4.59,0,0,0,0,0,1230.2,12.2,0,4.77,0,5.86
 72-82,0,0,8.39,0,387.28,0.7,0,194.98,0,0.65,15.51,676.44,120.76,1.97,0,0.5,6.45,1.54,2.8,0.59,0,34.93,1.69,0,2.37,651.42,434.23,1.04,0,0,1.56,0,0,2.8,0,0,1151.15,70.56,0,1.8,0,13.25
 84-94,2.46,0,7.47,0,456.81,11.6,0,201.88,0,5.64,8.7,516.15,168.3,0,0,0,36.22,0.62,0,0,0,33.22,0,8.61,7.38,533.61,623.51,0.76,3.65,0,3.25,0,0,2.81,0,0,989.04,241.79,0,0,0,1.21
 96-106,0,0,6.16,0,377.17,3.49,0,190.23,0,3.84,0,473.77,223.08,0,0,3.16,35.91,0,0,8.49,0,56.42,2.76,3.27,9.97,510.83,473.66,0,1.36,0,16.03,0,0,0,0,0,1635.41,289.03,0,2.54,0.83,1.71
108-118,7.3,0,2.49,0,299.3,6.82,4.17,330.22,0.65,5.31,0.94,499.42,191.43,0,0,4.29,26.34,0,0,0,0,16.54,0.94,3.23,0,687.74,605.48,0.68,0.58,0,1.57,0,0,0.42,0,0,762.03,326.16,0.88,8.36,1.3,5.87
120,7.29,0,0,0,217.34,9.03,0,233.84,0,6.37,3.03,752.87,140.52,5.2,0,1.18,13.47,0,0,0,0,4.44,4.96,0,2.57,694.92,824.83,0,0,0,1.79,1.53,0,0,0,0,641.66,102.43,0,0,0,0
