stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.45,38.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.52,0,0,0,0,0,0,0,0,0,0
  5-6,23.12,208.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.67,0,0,5.72,0,0,0,49.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.66,4.97,0,0,98.41,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.43,0,16.58,0,0,0,43.84,0,0,0,0,0,12.61,0,0,0,0,0,0,0,0,0,0,0,281.49,25.09,0,0,46.5,0,0,0,7.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2.99,0,0,1.54,0,0,0,5.43,0.94,0.98,0,1.27,0,0,0,0,0,3.49,0,0,2.53,139.21,0,2.78,1.02,1.1,0,1.15,4.53,0,21.78,6.22,164.72,0,0,0,0,0
 24-34,0,0,0.6,0.59,6.75,0,0,33.68,0,0,0,35.9,0,0,0,0,0.77,0,0,0,0,12.35,0,0,12.57,1524.47,0.83,10.65,0.85,0,0,2.29,0,0,20.71,1.31,874.32,0,0,2.84,0,0
 36-46,0,0,0.95,0,7.35,0.58,0,157.47,0,0,0,111.44,0,0,0,2.39,0,0,0,0,0,3.34,0,0,4.63,2726.81,0,5.96,0.99,0,0,13.02,0,0,5.82,0,1314.03,0,0,0,0,0
 48-58,0.58,0,0,0,17.9,1.86,0,488.14,0,3.94,0.43,223.68,0,0.37,0,2.66,0,2.21,0.39,0,12.61,18.4,0,0,3.18,2760.83,0.6,5.87,6.99,0,0,2.51,0,0,0,0,827.63,0,0,6.85,0,1.97
 60-70,0,0,0,0,8.85,0,0,1752.42,0,0,0,250.66,0,0,0,0,0,0,0,0,11.1,13.44,0,0,5.78,3283.84,0,14.42,9.46,0,0,4.5,0,0,0,0,466.16,0,0,4.27,0,0
 72-82,0,0,2.24,0,22.83,1.64,0,2976.75,0.55,0.7,1.5,257.36,2.15,0,0,1.07,0.54,3.9,0,0,0,39.41,1.38,0.78,1.7,2951.89,0,12.12,5.37,0,3.07,8.05,0,2.79,0,0,227.79,1.21,1.26,12.1,0.52,3.85
 84-94,0,0,0,0,11.41,7.1,0,2000.86,0.68,0,7.84,221.75,0.73,0,2.25,1.73,0.82,0.67,4.62,0,0,46.75,0,2.02,6.03,1921.49,0,12.82,10.73,0,0,4.71,0,0,0,0,145.11,0.6,1.91,2.11,3.35,0
 96-106,0,0,0,0,45.56,7.8,0,1934.99,0,0,0,215.83,0.94,0,0.58,0,1.04,10.67,0,4.79,0,28.75,1.95,3.61,5.93,1623.57,0.81,5.1,1.56,0,0,1.24,0,1.02,0.72,0,50.37,2.67,0,0,5.63,0
108-118,0,0,0.41,0,11.04,0,1.05,1453.68,0,0,0,212.42,1.31,0,0,0.87,0,0,0.49,4.9,0,34.26,1.38,0,1.62,1629.7,0,5.74,6.28,0,0,3.55,0,2.16,0,0,55.94,0.68,0,2.75,2.61,3.12
120,0,0,0,0,27.27,10.7,0,1069.52,0,3.45,0,214.11,12.28,0,0,6.17,2.5,0,0,0,0,38.98,0,0,0,2561.83,3.33,18.01,0,0,0,35.49,0,0,0,0,58.54,0,0,7.19,0,0
