stage,epidermis,eye,glial,mesenchyme,muscle,neural,periderm,somites,spinal_cord
 14-21,0,0,0,0,0,0,0.86,0,0
 24-34,0,1.6,0,0,0,11.66,0,0.77,0
 36-46,0,8.35,0,4.6,0.59,3.22,0.69,0,0.73
 48-58,2.24,5.11,0,0,0,10.06,0,0,0
 60-70,0,1.7,0,0,0,2.32,0,0,0
 72-82,0,0.96,0,0,0,0,0,0,0
 84-94,0,1.27,0,0,0,8.98,0,0,2.06
 96-106,0,0,0,0,0,2.28,0,0,0
108-118,0,0,0,0,0,4.14,0,0,0
120,0,5.77,4.16,0,0,0,0,0,0
