stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,192.24,3215.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.59,0,0,0,0,0,0,0,0,0,0
  5-6,211.52,4395.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.56,31.27,0,0,38.41,0,68.72,0,0,0,0,0,0,0,0,0,0
  7-9,55.67,205.43,0,133.31,0,0,0,587.86,0,0,0,0,0,43.69,0,0,0,0,0,0,0,0,0,0,0,3911.16,116.03,0,0,774.18,0,42.06,0,0,0,0,0,0,0,0,0,0
 10-12,0,188.92,0,201.94,0,6.22,0,321.54,0,0,0,0,0,12.13,0,0,0,0,0,0,0,0,0,0,0,3553.7,50.91,0,0,397.11,0,10.89,21.69,0,58.51,0,4.47,0,0,0,0,0
 14-21,0,1.36,1.23,53.1,1069,30,0,43.16,0,4.61,0,50.99,24.82,2.04,0,0,13.24,0,0.92,0,1.13,79.02,3.52,0,22.39,770.2,7.72,11.93,64.77,27.74,0,106.43,0.9,20.31,50.24,16.82,292.79,0,0,3.08,0,0
 24-34,0,0,0.6,21.76,483.68,0.69,0,69.69,0,38.41,0,42.89,11.25,0,0,0,36.43,0,16.24,4.16,0,26.42,12.6,0.69,25.6,707.12,0,25.54,31.14,0,0,227.39,0,0,25.29,2.76,199.77,0,0,7.85,0,0
 36-46,0,0,0,3.32,273.51,0,0,194.29,0,40.94,0,87.74,4.98,0,0.57,0.64,6.08,0,6.87,3.68,3.91,28.57,2.62,0,3.42,614.67,1.32,12.35,29.38,0,0,261.75,0,0,9.44,0,159.05,0,0,3.39,0,0
 48-58,0,0,0,1.38,244.38,0,0,726.23,2.26,61.37,0,124.45,6.89,2.49,2.92,0,10.79,0,18.56,4.32,5.23,32.01,3.02,1.01,5.26,482.5,0,4.47,31.79,0,0,141.35,0,0,4.54,0,137.87,0,0,0.95,0,7.49
 60-70,0,0,0,0,200.01,0,0,1208.91,0,66.89,1.21,65.95,19.91,0,1.93,1.75,3.5,2.99,3.68,4.5,0,31.33,2.02,3.02,0,239.02,0.75,7.3,12.92,0,1.21,113,0,0,12.68,0,65.77,0.65,0,1.41,0,6.52
 72-82,0,0,6.29,0,125.14,0,0,1272.64,0.59,48.29,1.07,64.91,16.98,2.1,1.75,2.71,8.14,5.95,11.34,2.79,0,20.18,1.79,2.91,6.12,217.73,0,6.71,22.01,0,0,73.06,0,0,3.97,0,17.86,4.56,1.51,5.08,0.76,9.26
 84-94,0,0,8.56,0,253.08,0,0,887.53,0,49.58,0,50.01,31.37,1.23,0.8,1.51,19.67,1.19,10.78,5.97,0,28.13,5.62,5.87,3.28,183.18,0,10.62,31.92,0,0,253.63,0,0,15.06,0,16.86,19.5,1.08,1.4,1.2,9.49
 96-106,0,0,2.09,1.26,220.37,8.37,0,1024.96,0,41.28,0.72,47.94,48.19,0,3.82,3.35,25.83,0,15.47,9.1,0,24.03,9.01,1.43,2.41,149.28,0,20.46,26.6,0,0,193.41,0,0,6.86,0,8.47,14.02,2.5,0,0,0
108-118,0,0,2.57,1.62,248.07,0.98,7.67,1134.32,0,71.2,2.02,59.19,48.1,0,0,3,23.78,2.25,9.55,6.19,0,32.18,12.54,2.64,3.89,224,0.46,15.7,28.57,0,0,158.71,0,0,8.61,0,7.66,32.81,0,1.36,1.05,0.73
120,0,0,14.29,0,204.54,0,0,820.61,0,52.75,0,103.31,38.64,0,1.54,8.97,7.38,0,18.33,4.44,1.79,13.88,6.54,2.76,2.43,322.26,0,17.42,33.31,0,0,100.5,0,0,10.12,0,0,15.8,0,12.85,0,17.42
