stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,241.11,6840.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.75,0,0,0,0,0,0,0,0,0,0,0
  5-6,214.62,3008.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.38,0,0,0,18.69,0,22.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,66.53,90.89,0,68.33,0,0,0,299.87,0,0,0,0,0,108.22,0,0,0,0,0,0,0,0,0,0,0,2365.93,91.58,0,0,776.16,0,13.44,38.85,0,0,0,0,0,0,0,0,0,0
 10-12,0,45.72,0,82.78,0,20.3,0,239.43,0,0,0,0,0,28.86,0,0,0,0,0,0,0,0,0,0,0,1509.44,24.69,0,0,671.12,0,12.8,21.01,0,49.93,0,3.24,0,0,0,0,0,0
 14-21,0,0,2.47,21.76,163.43,31.29,0,111.44,0,1,0,5.89,11.15,1.79,0,4.25,0,0,0,4.54,4.66,60.62,0,0,26.15,646.78,7.39,0,8.39,15.76,0,129.77,1.28,165.07,5.88,6.93,187.41,101.36,0,0,1.95,0,1.4
 24-34,0,0,0,8.39,60.24,0,0,59.24,0.68,10.52,2.52,10.72,5.86,6.33,0,6.69,0,3.88,1.98,3.01,13.2,41.19,0,0,25.24,368.24,3.44,1.61,4.61,0,0,219.47,0,0,0,4.16,18.68,47.79,0,0,17.33,0,1.62
 36-46,0,0,0,0,24.77,0.69,0,18.21,3.66,1.76,0,1.89,0.74,0.76,2.52,11.58,0,0,0,1.29,0,30.24,2.74,0.71,10.34,94.95,0,0.57,11.15,0,0,160.06,0.65,0,0,0,0,15.43,0,0,9.05,0,0
 48-58,0,0,0,0,7.53,1.93,0,34.58,2.34,7.85,2.08,10.47,2.03,2.72,1.81,6.96,0,1.54,0.89,2.39,0,31.77,0.64,0,11.86,49.83,0.42,1.66,3.81,0,0,73.9,0,0,0,2.03,0,20.26,0,0,4.71,0,1.08
 60-70,0,0,0,0,37.41,3.03,0,47.92,4.81,16.4,5.55,7.95,5.49,7.2,0.95,7.15,0,0,4.42,1.32,0,72.69,0,0,5.56,104.64,3.57,0,6.17,0,0,84.17,0,0,0,0,0,35.81,0,0,0.75,0,5.13
 72-82,0,0,0,0,22.94,19.73,0,72.15,0,10.43,9.25,12.73,2.56,0.59,1.48,13.53,0,0,2.85,7.44,0,143.73,3.1,4.9,14.51,165.2,0,2.92,6.61,0,0,76.01,0,0,0,0,0,44.22,0,2.45,8.72,2,18.05
 84-94,0,0,2.75,0,48.81,27.15,0.72,57.48,1.97,23.1,4.36,20.83,12.04,6.34,0.82,32.11,3.31,0.58,3.84,0,6.42,107.11,3.28,0.72,15.2,83.18,5.49,4.96,18.98,0,0,267.67,0,0,0,1.21,0,6.37,2.69,1.24,23.53,0.61,14.8
 96-106,0,0,0.63,0,69.09,67.97,0.94,58.19,4.36,30.5,22.66,27.24,11.81,0,3.88,44.18,5.61,3.02,3.64,9.95,0,209.25,11.02,2.38,27.76,124.69,2.27,8.25,16.41,0,4.11,329.46,0,0,0.71,0,0,15.03,2.03,0,35.49,9.78,19.38
108-118,0,0,0,0,169.02,32.35,0,86.16,3.81,68.05,23.37,85.47,13.63,0,0.69,55.99,9.04,8.42,7.52,4.33,0,315.06,14.31,8.7,46.38,269.86,7.43,10.6,24.61,0,4.91,506.52,0,0,2,1.42,0,15.84,3.55,4.8,31.51,4.69,9.7
120,0,0,0,0,210.69,40.17,0,208.49,12.05,31.73,29.18,139.4,9.98,0,4.06,42.68,10.03,1.62,18.58,2.11,0,361.59,33.2,0,50.39,803.15,8.46,11.97,25.16,0,0,356.96,0,0,0,0,0,36.31,0,6,26.57,7.78,17.15
