stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,15.67,274.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,16.27,236.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.14,11.97,0,0,9.17,0,0,4.57,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,20.17,0,17.2,0,23.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.23,0,0,0,14.13,0,0,11.11,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,40.14,4.28,35.08,3.78,0,32.57,0,0,0,6.67,0.81,0,3.51,0,1.18,0,1.12,0,0,19.49,0,0,5.93,1460.73,1.89,76.17,4.52,2.16,0,0,0,3.09,0,1.23,9.12,956.08,0,0,2.24,0,0
 24-34,0,0,37.17,0.67,45.36,2.64,0,161.52,0,2.12,0,27.06,0.68,0,1.35,0,0.59,0,0.68,3.07,6.86,27.74,4.86,0,6.18,9758.24,0,391.9,22.58,0,0,32.76,0,0,0,0,3.93,2786.95,0,0,9.39,0,0
 36-46,0,0,29.89,0,20.86,0,0,1024.97,1.88,2.13,0,89.6,0.61,0,0.65,0.94,2.49,3.97,2.16,0,25.36,74.55,1.3,0.8,22.74,25303.62,8.71,514,30.34,0,2.1,32.94,0,0,1.96,1.5,0.63,4872.74,0,0,17.29,0,7.99
 48-58,0,1.29,19.15,0,121.07,9.23,0,3833.46,2.28,13.1,7.17,277.57,0,2.19,3.12,27.67,0,36.33,4.19,13.38,20.37,125.89,3.45,9.1,47.3,27811.67,14.65,277.92,23.61,0,0,37.05,0,0,0.86,0.95,0,4746.59,0,0,18.08,0,57.48
 60-70,0,0,22.19,0,103.67,7.16,0,13606.05,5.7,34.61,19.08,324.89,8.93,2.38,1.68,6.34,0.6,13.42,22.85,7.57,14.45,174.46,5.18,13.5,27.99,40100.01,9,287.15,79.47,0,1.81,48.76,0,0,3.49,1.01,0,5515.92,7.72,2.52,30.65,1.59,36.84
 72-82,0,0,52.72,0,223.19,47.27,0,16098.48,1.49,25.71,33.56,604.66,32.27,1.15,2.97,16.31,1.93,17.06,21.53,25.14,26.56,456.37,1.05,14.78,20.83,37118.93,1.08,414.57,117.1,0,2.97,42.69,4.96,0,2.64,0,0,3013.19,41.61,12.43,39.94,17.75,189.72
 84-94,0,0,66.1,0,369.43,91.59,11.29,14933.74,5.13,5.98,44.71,706.04,51.79,6.38,3.2,14.2,8.21,47.28,31.98,11.93,31.71,299.6,11.28,34.61,28.16,26719.81,7.73,421.03,128.46,0,6.96,79.84,0,0,3.75,6.11,0,2222.53,154.08,18.55,28.47,16.56,22.08
 96-106,0,0,55.01,0,252.08,105.94,15.77,12314.83,9.79,23.03,14.77,719.74,57.94,0,3.99,29.88,3.4,9.21,57.27,32.98,6.45,254.18,12.96,10.89,14.6,21063.4,0.69,558.55,125.87,0,3,84.09,17.79,0,4.39,1.49,0,795,216.51,15.98,36.12,15.85,67.79
108-118,6.03,0,51.2,0,254.14,38.56,12.2,11993.85,6.25,8.84,13.92,829.74,38.01,0,1.9,15.24,7.53,12.79,34.18,20.96,0.72,271.38,16.75,17.88,14.41,29684.87,1.23,420.58,125.27,0,3.67,32.98,0,0,8.27,0.69,0,802.74,282.89,6.68,27.36,18.01,4.58
120,0,0,63.82,0,334.64,88.15,20.33,12974.7,8.49,5.89,17.75,1194.26,84.43,0,7.46,30.1,11.05,27.46,49.83,15.61,0,306.44,23.67,55.58,33.63,51568.87,3.49,345.27,180.85,0,0,72.58,4.03,0,4.36,5.24,0,1290.76,125.07,0,49.43,14.91,19.12
