stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.89,328.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.27,0,0,0,0,0,0,0,0,0,0
  5-6,10.04,359.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.38,19.87,0,3.74,0,0,0,16.52,0,0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,290.67,4.5,0,0,91.9,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.61,0,34.25,0,0,0,12.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67,39.48,0,0,71.38,0,0,0,26.52,0,7.77,0,0,0,0,0,0
 14-21,0,0,0,3.4,16.93,1.88,0,0.82,0,0,0,2.83,1.85,0,0.92,0,0,0,0,0,1.96,5.37,0,0,9.31,132.42,10.87,1.03,1.24,4.37,0,1.03,9.16,1.88,0,16.14,44.78,0,0,0,0,3.62
 24-34,0,0,0.84,1.19,14.73,0.67,0,14.09,0,3.01,1.67,4.03,0,0,10.58,0,1.25,0,1.6,0,0,40.75,1.5,0,18.69,632.63,3.48,12.01,6.04,0,0.99,29.46,0,2.42,1.66,6.25,165.44,0,0,32.78,0,4.47
 36-46,0,0,0.85,0,18.47,0,0,37.19,0,4.73,0.75,32.87,0,0,1.82,12.9,0,0,0,0,1.28,58.25,0,0,8.44,673.5,15.11,8.26,5.74,0,0,45.67,0,3.34,1.79,0,164.36,0,0,17.46,0,3.72
 48-58,0,0,0,0,22.09,0.45,0,97.94,1.19,8.65,3.13,42.47,1.47,0,7.76,1.64,0.88,0,2.12,0,2.76,52.29,0,1.23,9.71,530.35,12.87,1.07,0.42,4.77,0.73,26.91,0,6.51,1.46,0,138.84,0,0,11.21,0,14.75
 60-70,0,0,2.38,0,11.67,0,0,377.21,0,4.77,0.87,47.81,0.62,0,0,0,5.53,2.5,0,0,1.64,67.22,0,2.69,3.13,455.62,0.75,6.22,5.18,0,2.33,11.84,0,0,0,0,112.06,0,2.56,2.54,0,14.19
 72-82,0,0,0.95,0,17.95,13.35,0,354.12,0,2.03,6.45,47.53,0.85,0,1.15,2.12,0.49,1.37,4.49,0,0,113.77,2.89,2.22,7.41,453.28,1.92,7.9,9.21,0,2.73,23.3,0,0.66,0,0,62.15,0,1.05,14.57,2.99,5.98
 84-94,0,0,4.59,0,25.75,18.64,0,234.32,3.76,2.82,2.51,37.83,2.65,0,1.71,6.39,1.38,1.64,2.47,0,8.45,123.03,13.51,0,5.93,321.65,8.25,7.43,10.39,0,2.48,63.68,0,0,0.61,0,59.92,0,2.55,12.03,4.98,14.79
 96-106,0,0,0.99,0,48.68,17.04,0,319.32,0.93,8.81,0,35.95,13.14,0,5.17,6.62,1.18,0.64,2.71,0,0.69,121.86,10.69,1.11,6.52,391.65,1.4,4.11,3.6,0,3.89,73.06,0,0.63,0,0,24.43,2.88,0,8.68,3.25,5.54
108-118,0,0,2.52,0,25.45,19.37,2.91,257.45,1.91,8.65,8.01,84.71,6.16,0,4.63,3.92,3.24,13.53,0.86,3.49,9.01,116.91,0.6,0.83,6.55,359.83,1.2,3.49,7.25,0,15.43,68.3,0,1.26,0,0,17.54,1.02,5.94,25.3,0,12.02
120,0,0,0,0,42.99,24.22,5.29,176.53,0,12.23,1.85,24.29,12.68,0,4.22,11.42,3.8,0,4.01,1.43,1.45,88.15,0,17.72,10.96,570.81,15.36,1.09,9.61,0,20.14,23.17,0,0,0,0,10.74,0,0,22.06,4.27,4.77
