stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,311.67,8242.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272.99,0,0,0,0,0,0,0,0,0,0,0
  5-6,136.02,1999.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.58,8.7,0,0,10.03,0,10281.75,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.19,11.27,0,15.17,0,0,146.89,0,0,0,0,0,23.45,0,0,0,0,0,0,0,0,0,0,0,807.82,5.34,0,0,220.85,0,1369.87,33.97,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.73,0,74.22,0,19.29,75.1,0,0,0,0,0,9.13,0,0,0,0,0,0,0,0,0,0,0,1360.32,13.64,0,0,153.33,0,180.71,12.01,4.43,17.97,0,29.13,0,0,0,0,0,0
 14-21,0,0,0,4.15,628.43,68.26,10.49,0,5.65,0,21.42,2.9,0,1.5,0,1.84,0,0,0,0.86,12.03,0,0,73.97,166.41,4.32,0,20,1.12,0,45.62,3.55,6.57,4.17,1.91,116,146.64,0,0,45.94,0,0
 24-34,0,0,0,0.76,642.38,9.56,49.68,0,76.44,0,101.24,0.67,0,2.08,0,2.9,0,0.66,0,0,72.88,9.24,0,94.32,133,0,2.53,19.12,0,0,44.76,0,0,7.16,0,18.91,171.51,0,0,136.35,0,0
 36-46,0,0,0,0,431.01,0,38.21,0,101.55,2.7,175.17,1.22,0,2.95,0,1.57,0,0,0,0,67.81,14.46,0,33.08,137.22,0.7,1.8,17.65,0,0,23.09,0,0,2.08,0,0,187.94,0,0,97.81,0,3.89
 48-58,0,0,0.44,0,281.57,0,88.89,0,96.32,1.37,286.86,0,0.5,3.18,0,12.39,0.85,1.22,0.8,0,69.4,10.83,3.03,22.42,157.88,8.18,1.82,4.87,0,0.61,13.09,0,0,0.74,0,0,257.7,0,0.61,44.27,0,1.9
 60-70,0,0,0.86,0,401.58,0,121.14,0,138.05,4.05,449.95,12.13,0,0,1.2,12.69,0,2.45,0,0,122.67,21.28,0,30.63,124.63,0.75,0,11.78,0,4.93,15.69,0,0,3.2,0,0,194.79,1.22,4.15,30.71,0.77,16.63
 72-82,0,0,0,0,258.74,9.95,108.42,0,123.98,0,653.45,35.84,0.52,1.49,0,16.76,0.73,0.5,1.38,2.83,104.67,12.07,3.46,17.24,187.43,0,1.35,20.22,0,12.42,36.84,0,0,1.78,1.06,0,69.57,3.16,4.69,54.19,8.55,3.92
 84-94,0,0,1.91,0,610.8,6.78,130.85,0,194.94,0,444.5,71.74,0,1.02,0,27.56,5.3,5.19,5.29,0,82.54,16.6,2.23,15.43,117.18,0,3.67,33.93,0,17.76,48.72,0,0,17.54,0,0,89.74,8.27,2.67,70.17,16.42,1.29
 96-106,0,0,1.07,0,520.1,2.23,148.11,1.19,210.14,1.11,391.89,90.33,0,1.64,0,65.46,1.88,0.59,5.15,0,85.06,20.33,15.86,16.54,192.15,0,10.78,21.11,0,23.57,76.26,0,0,8.13,0.6,0,41.43,6.61,9.42,67.87,2.4,8.23
108-118,3.02,0,0,0.93,542.78,2.87,180.71,0,218.18,4.13,537,160.42,0,2.82,0,57.68,7.95,5.84,4.32,0,72.34,20.06,16.17,11.7,162.63,0.72,8.66,32.83,0,32.58,50.5,0,0,13.35,0,0,25.79,6.05,4.9,69.12,7.05,0
120,0,0,0,0,449.06,6.51,100.53,1.25,187.77,0,344.69,148.15,0,0,3.53,54.03,1.58,18.34,0,0,70.05,13.5,17.4,6.68,159.78,0,2.78,9.78,0,27.39,46.48,0,0,26.44,0,0,38.96,15.05,27.35,63.77,1.05,3.14
