stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,210.04,4223.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,309.77,3491.52,0,19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.19,8.9,0,0,26.73,0,45.09,0,0,0,0,0,0,0,0,0,0,0
  7-9,181.56,124.61,0,132.45,0,0,0,439.05,0,0,0,0,0,218.17,0,0,0,0,0,0,0,0,0,0,0,3287.41,134.18,0,0,1120.68,0,11.7,17.01,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,117.08,0,316.54,0,18.63,0,315.11,0,0,0,0,0,228.16,0,0,0,0,0,5.32,0,0,0,0,3.87,4635.44,412.15,0,0,1404.33,0,13.17,23.1,12.93,132.22,0,51.47,5.88,0,0,0,0,0
 14-21,0,0,2.96,21.97,355.58,187.81,0,164.68,0,1.87,0,19.48,14.35,29.12,2.92,2.28,21.82,1.11,0,16.97,6.2,108.07,0.95,0,96.84,1632.69,83.91,4.29,18.27,38.35,0,31.26,2.54,227.31,21.26,24.26,383.36,473.77,0,0,8.1,0,2.16
 24-34,0,0,1.92,11.28,109.63,54.46,0,264.08,4.51,8.99,2.1,37.18,10.84,7.83,1.39,10.72,36.14,5.71,8.51,13.69,8.11,213.9,5.79,5.61,100.93,2258.65,28.44,18.57,29.18,0,0,156.81,1.92,4.65,6.49,13.24,77.76,468.42,0,0,59.59,0,14.14
 36-46,0,0,0,2.31,69.06,7.87,0,472.96,8.42,5.21,3.3,92.9,2.14,0,6.83,12.92,9.94,6.04,5.05,0.87,11.34,196.14,7.75,1.55,63.27,2143.9,9.73,15.62,13.86,0,0,219.22,1.41,3.65,9.2,8.98,1.59,461.21,0,1.37,41.77,0.78,35.38
 48-58,0.77,0,0,0.43,73.2,8.18,0,611.97,9.86,16.21,12.46,138.68,2.4,1.57,15.01,5.68,16.14,4.79,2.46,10.08,3.91,266.8,6.78,4.83,54.6,1537.24,3.78,7.08,8.24,0,0,93.61,0,0,7.36,4.62,0,345.15,0,0.37,20.66,0,45.75
 60-70,0,0,0,0,42.33,14.11,0,769.93,16.11,4.98,8.21,155.22,6.12,1.71,8.92,19.23,12.29,7.02,3.82,6.17,6.48,236.65,6.3,15.2,55.23,1390.04,4.31,17.49,11.46,0,0.71,125.93,0.85,0,7.38,5.67,0,217.87,0.84,4.6,21.59,4.46,52.72
 72-82,0,0,3.9,0.56,48.64,79.12,1.61,517.46,7.71,13.96,16.92,176.2,16.13,1.15,7.14,24.03,10.46,3.63,7.32,3.06,12.92,330.89,5.5,10.35,28.17,1006.87,3.19,10.47,10.13,1.13,0,109.89,0,0,1.98,4.98,0,110.59,2.21,8.4,44.76,9.38,20.56
 84-94,0,0,2.98,2.04,85.06,59.12,11.64,380.61,9.94,18.96,8.56,104.1,21.9,0.91,7.92,26.37,14.94,11.42,8.77,4.97,15.54,313.05,18.88,16.07,37.85,607.42,1.18,13.11,13.24,0,5.72,217.68,0,0,4.66,1.98,0,86.88,4.25,7.52,41.99,5.41,8.93
 96-106,0,0,5.24,0,77.05,88.98,12.01,343.3,3.8,14.01,11.63,120.15,38.3,0,6.12,37.83,18.81,11.97,8.64,5.31,1.82,236.12,9.9,14.82,33.27,594.29,2.2,17.84,28.21,0,7.84,168.17,0.64,0,4.94,2.52,0,45.25,9.14,6.28,31.95,12.48,25.55
108-118,0,0,3.33,2.82,118.38,58.37,63.24,346.6,3.25,20.12,14.85,162.63,26.9,0,7.05,39.11,12.13,14.28,5.65,15.63,15.55,232.39,17.77,8.75,41.55,799.86,9.98,17.13,21.98,0,3.3,143.96,0,0,2.86,5.9,0,47.63,8.17,8.58,37.83,7.67,8.73
120,0,0,10.02,0,165.9,44.29,33.52,326.53,11.9,18.02,21.69,116.3,48.36,0,4.89,52.62,6.86,6.19,7.07,17.85,1.6,250.22,17.72,32.33,55.89,882.08,11.69,1.45,17.74,0,18.74,186.42,0,0,13.16,2.74,0,18.05,0,0,45.08,9.62,7.84
