stage,eye,glial,mural.cell,neural,paraxial.mesoderm
 10-12,0,0,0,0,8.27
 24-34,0,0,0,1.91,0
 36-46,1.21,0,0,0,0
 48-58,0,0,0,0.89,0
 72-82,0,0.88,0.75,1.67,0
