stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1469.96,25767.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.75,0,0,0,0,0,0,0,0,0,0,0
  5-6,1845.21,28528.77,0,28.98,0,0,0,0,0,0,0,0,0,60.12,0,0,0,0,0,0,0,0,0,0,0,622.79,62.44,0,0,126.99,0,420.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,521.92,857.65,0,1004.59,0,6.96,0,2185.33,0,0,0,0,0,504.23,0,0,0,0,0,0,0,0,0,0,0,18324.72,682.43,0,0,5924.17,0,23.34,86.2,0,9.82,0,0,0,0,0,0,0,0
 10-12,0,704.27,0,970.41,0,135.87,0,1678.35,0,0,0,0,0,169.26,0,0,0,0,0,0,0,0,0,0,0,17638.4,638.85,0,0,6473.92,0,13.21,56.91,40.4,822.17,0,59.06,57.64,0,0,0,0,0
 14-21,0,0,3.5,59.53,944.93,312.7,0,601.75,0,3.56,0,75.36,29.93,17.8,12.21,7.29,12.91,2.34,4.48,6.17,12.04,472.32,0,0,348.62,5294.92,169.62,29.34,112.99,132.54,0,59.7,6.15,847.73,67.56,75.99,1393.19,1513.07,0,0,37.25,0,14.16
 24-34,0,0,14.21,36.96,353.93,79.88,0,1031.17,6.78,22.13,20.39,133.32,12.41,0,19.1,33.23,46.3,28.29,34.9,37.25,81.36,886.56,8.75,1.72,318.61,8006.61,72.91,133.14,103.86,0,1.98,210.86,0,10.32,14.06,35.36,342.71,1634.18,0,0,219.74,0,61.4
 36-46,0,0,4.89,1.4,191.37,13.2,0,1247.47,22.97,33.1,25.27,258.95,23.27,1.26,6.37,47.19,41.8,36.17,18.98,40.2,94.22,680.71,4.19,18.82,207.19,7292.8,48.64,75.63,50.22,0,0,329.33,1.71,0.9,20.14,23.62,6.08,1437.99,0,0.62,127.93,0,27.43
 48-58,1.5,1.29,5.73,1.91,191.27,13.09,0,2462.69,19.11,43.17,48.53,578.82,33.79,3.71,23.74,66.34,24.05,47.31,14.93,28.99,83.16,927.31,7.46,45.25,210.2,6897.17,30.36,52.4,56.52,0,0,153.35,0,2.68,26.39,9.64,0,1387.23,0,4.56,91.91,0,83.97
 60-70,0,0,13.13,0,205.41,27.33,1,3025.59,22.49,44.55,29.77,590.26,45.57,2.97,16.89,33.44,23.89,55.48,20.1,32.31,48.81,1074.93,11.14,69.24,130.38,6219.44,28.4,34.55,57.92,0,4.05,174.1,0,0,75.13,15.82,0,778.32,1.44,25.07,88.29,9.07,115.21
 72-82,0,0,17.5,0,139.52,49.38,2.07,2814.95,24.94,16.57,85.29,542.33,64.38,2.79,17.23,63.06,34,57.08,24.39,39.4,40.67,1189.46,5.1,38.52,154.23,4705.1,12.34,49.05,77.32,0,9.03,139.04,0,0,29.54,2.71,0,445.3,7.24,24.73,126.06,38.47,125.65
 84-94,0,0,28.42,1.76,274.85,91.47,25.86,2271.75,21.41,35.32,43.7,485.11,108.28,6.4,14.76,50.92,55.19,44.66,28.3,46.79,58.65,1195.97,23.6,56.6,140.49,3428.04,20.82,73.48,99.28,0,11.52,348.09,0,0,62.31,22.54,0,292.04,35.6,36.17,92.29,31.91,75.7
 96-106,2.68,0,13.69,1.68,266.08,108.53,8.81,1837.89,11.64,27.71,52.93,512.65,101.99,0,26.23,89.92,35.36,38.13,48.88,81.35,23.4,878.72,22.41,39.74,104.1,2519.68,14.78,93.76,95.07,0,11.66,271.81,2.01,0,47.31,18.2,0,122.93,15.77,28.95,135.74,51.73,86.06
108-118,0,0,15.75,6.92,329.01,86.34,17.62,1859.19,26.4,43.31,54.75,522.57,113.45,0,8.72,68.17,39.97,68.25,31.88,73.09,33.32,995.61,11.61,76.33,149.17,4374.38,21.19,56.62,84.01,0,25.42,248.02,0.48,0,55.78,20.84,0,106.89,30.9,29.2,131.96,35.79,77.09
120,0,0,28.55,4.41,334.3,116.52,14.62,1658.51,32.31,38.19,47.73,815.95,140.46,0,12.12,145.78,39.64,48.61,56.65,108.31,38.72,1181.38,10.39,80.24,203.48,6593.6,37.95,83.05,124.43,0,45.88,245.51,4.8,0,36.19,13.65,0,239.33,10.83,21.95,149.34,45.76,86.8
