stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,156.32,2144.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,241.24,3666.37,0,19.34,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,171.12,13.91,0,0,79.91,0,41.95,0,0,0,0,0,0,0,0,0,0,0
  7-9,126.17,201.55,0,199.76,0,5.98,0,387.76,0,0,0,0,0,160.01,0,0,0,0,0,0,0,0,0,0,0,4297.17,117.97,0,0,1661.94,0,0,26.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,97.28,0,105.44,0,9.43,0,348.72,0,0,0,0,0,41.81,0,0,0,0,0,0,0,0,0,0,0,2818.47,94.32,0,0,950.82,0,12.46,5.47,0,45.2,0,6.05,0,0,0,0,0,0
 14-21,0,0,0,12.77,104.96,27.07,0,57.33,0,0,0,15.61,3.09,2.73,2.21,0,7.32,0,0,0,2.93,74.46,1.09,0,52.7,1128.41,15.2,6.73,12.75,22.46,0,10.99,0,136.09,4.7,27.54,107.13,387.49,0,0,0,0,0
 24-34,0,0,0.62,2.68,38.22,1.95,0,150.21,0,3.9,3.19,32.42,1.34,0,3.45,0,12.51,1.54,3,1.56,3.5,149.61,1.26,0,41.87,3355.69,5.72,18.04,11.54,0,0,11.82,0,2.17,5.62,1.64,23.28,652.2,0,0,24.66,0,3.53
 36-46,0,0,0,0,25.29,0,0,599.93,2.63,0,5.13,89.35,0.58,0,0,0.81,6.37,1.18,0.81,0.67,0,170.01,0,4.41,43.57,5176.35,1.29,8.09,6.49,0,0,25.8,0,0,0.72,20.21,0,990.67,0,1.04,21.72,0,5.09
 48-58,0,0,0.74,0,41.81,0.45,0,1151.51,2.68,4.13,3.8,205.85,1,0,2.33,2.78,8.82,10.18,2.42,2.27,13.4,185.23,1.79,3.93,51.77,3821.82,5.36,3.98,4.75,0,1.44,18.48,0,0,2.38,4.03,0,760.65,0,0.44,9,0,30.66
 60-70,0,0,1.34,0,23.75,0,0,1934.93,0,4.23,13.38,150.61,2.54,0,1.47,0.78,11.75,2.22,0,3.3,0.86,179.95,0,15.07,26.88,2796.54,2.55,3.23,0.68,0,0,10.73,0,0,2.7,0,0,483.48,0.61,2.78,23.77,0,10.36
 72-82,0,0,0.54,0.75,17.37,6.42,3.14,1251.02,11.9,4.81,7.5,72.64,4.71,0.58,1.61,3.48,1.22,3.39,0.88,0.82,0,165.5,2.05,12.94,23.17,1488.94,0,3.3,7.08,0,1.77,15.98,0,0,0,0.53,0,173.93,2.85,3.61,8.82,4.34,21.27
 84-94,5.55,0,0,0,40.87,12.49,0,747.15,0,1.77,4.95,86.28,5.91,0.91,4.05,6.4,6.91,2.73,3.24,0,0.96,134.22,0,11.93,13.7,1034.63,1.78,0.7,8.66,0,0,37.82,0,0,0,0.64,0,135.57,1.34,4.21,12.63,5.84,3.64
 96-106,0,0,0,0,12.18,24.32,1.09,514.36,1.95,4.33,5.86,44.86,2.8,0,6.89,13,2.27,1.77,0,0,0,109.07,4.01,2.63,16.02,707.56,2.03,4.36,7.83,0,0.79,30.68,0,0,1.12,0.6,0,39.19,0,0.72,17.39,8.36,15.41
108-118,0,0,0,0,35.14,6.3,4.33,449.52,0.84,1.26,3.24,48.25,8.47,0,0.52,9.35,3.44,7.48,6.88,0.96,3.73,107.94,1.13,2.9,10.68,1003.89,1.43,2.84,8.15,0,1.52,16.15,0,0,0.51,0.97,0,38.34,1.86,3.57,12.22,4.74,11.14
120,0,0,0,0,33.76,21.89,1.71,457.83,1.54,8.43,3.46,64.3,0,0,0,13.67,5.52,1.11,0,0,0,106.1,0,23.37,17.64,818.52,3.06,20.03,1.02,0,0,14.61,0,0,1.94,0,0,14.38,2.25,1.54,0,0,13.04
