stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2184.82,37184.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.04,0,0,0,0,0,0,0,0,0,0,0
  5-6,4723.42,61480.49,0,93.51,0,0,0,0,0,0,0,0,0,187.85,0,0,0,0,0,0,0,0,0,0,0,2006.25,130.12,0,0,509.04,0,1107.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,1423.69,1451.7,0,1766.78,0,27.85,0,4665.17,0,0,0,0,0,1269.46,0,0,0,0,0,0,0,0,0,0,0,42643.05,1590.78,0,0,13500.35,0,80.96,162.83,0,0,0,0,0,0,0,0,0,0
 10-12,9.55,796.31,0,1582.41,0,111.03,0,2577.47,0,0,0,0,0,308.61,0,0,0,0,0,9.05,0,0,0,0,3.87,23736.23,856.21,0,0,7817.04,0,20.17,161.47,21.26,971.09,0,81.19,14.75,0,0,0,0,0
 14-21,1.81,4.75,11.91,173.17,3292.93,859.13,0,1352.23,0,26.2,0,306.96,122.72,22.83,45.16,10.33,195.71,6.03,15.3,16.02,39.61,1241.34,16.38,0,936.2,14599.69,598.7,109.09,306.77,506.36,0,239.58,47.27,2324.99,287.01,235.7,3233.87,4805.22,0,0,100.84,0,40.37
 24-34,1.76,0.83,18.76,62.53,1047.65,128.27,0,1776.01,3.76,86.36,35.69,397.19,35.14,5.84,34.26,30.01,169.05,32.35,84.13,29.19,55.84,1516.15,38.51,2.52,691.49,16580.51,128.26,242.06,199.3,0,6.17,401.47,4.08,13.31,67.25,40.79,518.21,4086.41,0,0,368.86,0,75.06
 36-46,0,0,9.13,3.37,348.93,41.57,0,3072.44,9.99,90.62,57.47,731.09,22.17,1.09,35.79,76.92,63.77,42.65,50.84,42.3,66.1,1531.15,23.95,22.1,416.19,18392.2,109.45,186.94,120.21,0,0.97,513.55,9.13,9.3,41.21,32.59,7.48,3863.81,0,2.08,181.39,0,144.88
 48-58,1.54,0,3.16,5.78,366.89,47.11,0,5097.04,18.4,130.54,87.46,1144.95,23.47,18.02,32.82,45.86,34.33,27.49,57.49,22.83,78.93,1961.79,18,67.68,318.93,15472.07,68.91,113.6,106.04,0,6.61,345.91,1.21,0,22.89,11.79,0,3272.27,0,5.47,140.78,2.05,143.48
 60-70,2.52,0,9.13,0,309.64,31.52,0,6324.43,24.25,80.24,67.65,979.63,62.26,14.44,16.34,72.87,24.97,51.33,36.81,35.23,33.09,1936.3,11.68,98.39,217.22,11579.35,60.3,88.26,88.62,0.81,9.35,338.03,1.07,0,30.19,12.51,0,1632.34,7.77,53.39,195.36,9.33,102.54
 72-82,0,0,32.48,2.13,342.8,156.14,0.55,5414.16,14.69,53.57,94.38,1050.01,91.27,3.39,48.13,123.83,66.53,27.68,61.95,19.21,25.14,2446.47,29.12,93.16,248.62,8411.36,27.1,124.08,89.95,0,22.37,268.11,2.22,0,27.95,6.96,0,821.52,40.51,52.96,257.97,78.79,129.9
 84-94,0,0,29.64,2.19,516.99,151.01,0,3959.46,13.31,86.73,73.16,672.59,133.72,6.34,36.03,131.29,109.32,65.8,74.16,28.61,15.53,2110.57,28.12,91.26,210.87,5273.15,28.1,112.61,138.37,0,13.68,686.68,0,0,29.5,7.35,0,638.51,66.74,79.73,195.74,68.38,65.26
 96-106,1.12,0,36.15,2.63,544.63,306.3,4.76,3393.68,15.07,105.47,100.19,923.43,149.96,1.32,51.82,205.95,111.73,41.54,109.53,96.02,13.36,1920.44,36.38,61.51,203.35,4579.41,37.58,228.61,173.56,0,42.35,683.47,8.36,0,23.42,9.3,0,292.02,79.64,74.58,244.61,80.89,107.67
108-118,0.45,0,29.82,12.37,548.5,187.23,17.1,3366.22,15.31,116.16,73.97,912.57,107,0,34.66,145.58,92.46,96.86,65.65,62.42,11.03,1898.29,46.25,69.84,187.32,7799.25,41.49,154.12,170.78,0,41.77,644.37,1.58,0,27.95,6.85,0,287.26,97.86,52.14,209.45,63.88,124.15
120,1.19,0,22.43,0,455.42,230.11,3.41,2594.61,12.58,90.78,62.85,1039.59,91.13,0,32.56,221.53,55.51,67.13,46.39,25.61,13.21,1679.52,32.15,44.12,141.36,8033.3,42.33,141.75,70.03,0,22.42,465.34,2.5,1.12,25.63,10.27,0,185.88,36.73,51.41,215.23,64.62,12.46
