stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.05,0,0,0,0,0,0,0,0,0,0
  5-6,24.23,373.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.55,0,7.8,0,0,0,3.23,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,121.59,0,0,0,28.43,0,5.09,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.53,9.79,0,0,47.11,0,0,0,0,0,0,3.51,0,0,0,0,0
 14-21,0,0,0,0,9.64,2.63,0,1.81,0,0,0,0,0,0,3.18,0,2.18,0,0,4.95,0,1.06,0,0,4.55,60.68,1.09,0.95,3.56,0,0,4.35,12.45,1.63,5.04,11.92,23.65,0,0,0,0,0
 24-34,0,0,0,0.84,11.13,0.6,0,13.73,0,1.11,0.83,0.78,0,0,1.84,0,2.13,0,0.68,0,1.23,24.76,0,0,2.19,256.9,1.55,2.12,6.2,0,0,31.36,0,3.44,0,0.63,52.51,0,0,29.56,0,4.51
 36-46,0,0,0,0,7.58,2.75,0,46.76,0,3.24,0,15.29,0.56,16.58,0,0,8.5,0,0,0,6.37,16.99,0,0,6.53,298.03,0.65,5.52,2.19,0,0,42.37,0,0.59,0,0,59.38,0,0,4.81,0,31.82
 48-58,0,0,0,0,6.18,9.74,0,69.03,0.93,0.42,0.45,13.04,0,0,1.29,0.83,1.83,6.09,0.38,3.72,22.23,36.47,0,0,3.29,363.32,0,2.59,0,0,0,24.04,0,0,0,0,70.99,0,0.83,20.1,0,46.31
 60-70,0,0,0,0,31.79,14.89,0,136.63,1.34,10.66,1.64,21.34,7.74,0,0,6.02,0.57,7.22,0,0,0,56.99,1.64,0,2.23,299.38,0,1.51,2.17,0,0,17.95,0,0,0,0,72.87,1.42,0,9.89,0,35.9
 72-82,0,0,2.09,0,9.6,305.73,0,168.17,0.49,5.82,3.29,29.19,1.33,0,2.66,3.09,0,0,0,6.97,3.31,68.18,1.08,5.27,3.4,279.58,0.66,5.85,2.51,0,0,13.52,0,0,0,0,25.45,0,4.05,22.87,0.59,0.5
 84-94,0,0,0,1,15.48,295.56,0,138.41,0.73,6.1,1.35,28.06,7.11,0,0.6,5.55,5.94,5.04,0,0,13.05,68.19,1.51,6.75,9.54,251.66,0,16.45,10.78,0,0,47.71,0,0.64,0,0,22.75,1.46,1.74,10.61,0,12.18
 96-106,0,0,3.69,0,28.38,288.68,0.98,118.1,0.78,7.54,5.46,25.66,0.63,0,1.2,11.29,6.48,1.5,2.85,19.67,2.12,61.68,3.09,3.46,5.37,230.52,0.68,8.36,3.2,0,1.54,49.17,0,1.37,0,0,12.38,4.67,5.78,10.79,5.53,6.18
108-118,0,0,1.51,0,33.73,178.41,4.51,114.41,5.31,8.51,0.59,24.86,11.18,0,0.8,9.39,6.53,10.8,1.46,0,19.93,72.65,3.3,12.14,2.82,320.28,1.07,1.95,1.2,0,3.8,46.55,0,1.56,0.43,0,14.8,3.54,0,12.99,2.26,5.11
120,0,0,0,1.66,10.2,70.01,7.75,154.68,0,5.3,0,95.17,10.56,0,0,15.56,4.85,3.47,4.83,4.66,0,123.19,2.14,0,3.22,402.26,2.8,13.44,0,0,0,28.61,0,1.47,0,0,4.78,0,0,35.58,9.27,0
