stage,eye,glial,mesenchyme,neural,spinal.cord
  7-9,0,0,0,3.93,0
 14-21,0,0.81,0,8.56,1.8
 24-34,0,1.05,0,0,3.07
 36-46,0,0,0,1.03,1.19
 48-58,1.63,0,0,0,5.49
 60-70,5.69,0.63,0,0,3.07
 72-82,1.66,2.54,0,5.19,0
 96-106,1.85,0,0,5.02,0.66
108-118,0,0,0,7.75,1.33
120,6.51,0,5.16,6.96,0
