stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,321.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,154.99,2004.93,0,82.58,0,0,0,0,0,0,0,0,73.07,0,0,0,0,0,0,0,0,0,0,0,1631.17,0,0,0,385.38,0,17.32,0,0,0,0,0,0,0,0,0,0,0
  7-9,1284.05,390.14,0,588.02,0,117.36,119.2,0,0,0,0,0,1332.23,0,0,0,0,0,0,0,0,0,0,0,1629.46,653.29,0,0,11281.09,0,10.07,16.71,0,0,0,0,0,0,0,0,0,0
 10-12,142.72,407.79,0,3938.99,0,965.41,166.73,0,0,0,0,0,282.54,0,0,0,0,0,0,0,0,0,0,0,3541.86,921.45,0,0,7808.23,0,3.1,6.56,22.11,1415.51,0,163.97,0,0,0,0,0,0
 14-21,0,9.72,0,36.88,2142.73,424.73,39.72,0,0,0,4.18,24.46,4.04,9.4,0,3.22,0,0,1.15,0,1591.35,0,0,1317.04,1297.94,38.66,0,14.26,275.37,0,2.3,0,1210.61,15.53,1.5,1179.16,663.65,0,0,46.27,0,0
 24-34,0,0,0,39.03,1285.21,69.55,66.49,0,5.5,61.84,33.7,0.87,1.15,10.66,1.26,5.39,0,0,3.42,0,1458.66,2.96,4.11,955.35,1514.4,29.97,2.42,11.78,0,2.91,7.78,0,23.34,3.36,2.71,1252.92,1303.23,0,0,309.44,0,0
 36-46,0,0,0,1.63,394.2,0.81,82.56,0,0,96.77,58.03,0.59,0,36.75,0,0,0,1.58,0,0,1708.14,1.4,56.74,1750.87,1121.25,0,1.33,30.08,0,7.44,4.58,0,19.15,2,0,3.85,1831.97,0,29.98,141.17,0,0
 48-58,0,0,0,0,120.64,0,113.59,0.6,1.04,23.31,63.15,0,0,2.22,0,0,0,1.56,0,0,2282.13,4.48,71.75,799.06,532.77,0,3.39,20.29,0,2.58,1.5,0,3.76,0,0.37,0,1232.84,0,8.63,190.71,0.97,9.44
 60-70,0,0,0,0,21.61,0,74.85,0,5.31,10.08,105.78,0,0,19.01,0,0.86,0,0,5.99,0.71,3033.35,0,155.58,417.62,292.82,1.33,0,13.97,0,16.53,0,0,0,0,0,0,329.53,1.23,49.11,376.01,43.93,0
 72-82,0,0,0,0.75,21.33,1.82,76.71,0,0,40.33,82.9,0,0,8.52,1.81,0,1.62,0.92,0,0,2460.63,0,247.38,83.76,190.28,0,0.73,13.8,0,113.83,0,0,4.38,1.23,0,0,67.74,0.78,59.53,439.6,183.32,0
 84-94,0.62,0,2.22,0,31.47,0,96.19,0,0,0,86.89,2.72,0,4.66,2.09,3.59,0,0,0,0,1780.73,0,125.12,133.43,95.11,0,0,14.13,0,44.66,3.12,0,0,0,0.63,0,114.31,0,46.97,283.8,97.93,0
 96-106,0,0,0,0,33.75,15.83,88.72,0,1.81,12.33,106.93,1.19,0,7.91,5.67,2.5,0,0,2.31,0,1805.93,0.71,95.82,89.65,139.78,0,0,11.33,0,103.62,15.97,0,0,0,0,0,39.44,0.59,91.78,630.89,92.44,5.35
108-118,0,0,0,0,33.42,5.74,54,0.54,2.78,10.55,65.64,0,0,4.77,0,3.46,0,0.43,5.24,0,1798.64,0,81.46,25.67,188.28,0,1.68,29.21,0,141.01,2.6,0,0,1.06,0,0,14.41,0,41.09,298.14,57.01,0
120,0,0,0,0,61.68,0,26.82,0,0,3.3,92.27,1.55,0,0,0,0,0,1.34,0,0,1743.93,0,140.96,13.3,158.42,0,0,22.52,0,44.51,1.39,0,0,0,0,0,60.79,2.31,27.88,455.66,199.98,0
