stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,22.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,15.14,129.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0
  7-9,8,5.29,0,6.32,0,0,0,35.73,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,38.53,0,0,0,21.73,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.93,0,0,0,3.78,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,66.93,0,0,0,13.69,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.33,3.46,1.83,0,1.43,0,0,0,0,0,0,0.84,0,0.9,0,0,0,0,1.77,0,0,4.28,30.34,2.73,0,0.84,2.03,0,0,0.87,0,1.17,5.22,12.94,0,0,0,0,0
 24-34,0,0,0,0,2.17,0,0,19.8,0,3.11,0,1.73,0,0,0,0.64,8.83,0,1.23,0.61,0,5.56,0,0,4.53,160.54,1.67,5.15,1.03,0,0,18.5,0,8.57,1.41,3.76,18.46,0,0,9.45,0,13.09
 36-46,0,0,0,0,4.96,1.32,0,23.33,13.38,0,0,10.25,0.58,0,0,0,8.65,0,0,0,0,11.16,0,0,15.52,188.58,0,0,0,0,0,8.22,0,0,0.57,0,20.05,0,0,0.94,0,2.59
 48-58,0,0,0,0,7.35,0,0,30.67,6.52,4.04,0,12.62,5.22,0,0,4.81,0,0,0,2.43,0,14.04,0,0,2.6,132.33,0,1.22,0,0,0,20.79,0,0,10.7,0,19.41,0,0,0,0,0
 60-70,0,0,0,0,18.15,0,0,127.4,12.61,0,7.86,3.84,1.21,0,0,22.01,8.09,3.44,0,1.45,2.64,23.55,0,1.2,3.35,157.21,1.49,2.28,5.34,0,0,11.22,0,20.4,9.59,0,1.96,0,0,3.04,0,7.04
 72-82,0,0,0,0,7.94,11.92,0,46.85,0.76,0,2.17,15.66,4.2,0,0,1.13,3.65,0,0,1.37,0,25.8,0,1.54,1.27,69.97,2.85,1.23,2.56,0,0,7.61,0,0,3.19,0,9.78,0.62,0,4.91,0,0
 84-94,0,0,0,0,4.96,0,0.7,68.9,0.91,0,2.61,10.26,14.12,0,0,7.3,2.07,6.04,0,2.2,0,27.33,2.46,2,0.93,37.63,0,4.37,4.23,0,0,18.33,0,8.67,4.78,0,3.68,0,0,7.29,0.92,0
 96-106,0,0,0,0,1.7,0.95,0,16.48,0,0.62,0.75,2.52,0.88,0,0,2.17,11.34,0,0,0,0,16.19,0,0,1.24,30.63,0,2.68,1.36,0,0,12.54,0,0.57,0.63,0,0,0,1.16,7.59,0.61,0
108-118,0,0,0.61,0,4.76,1.32,0.53,43.58,0.47,0.52,4.07,6.15,11.83,0,0,3.75,8.79,0,0.6,1.48,0,11.6,0.43,1,2.9,34.04,1.1,0.52,5.76,0,0,13.36,0,8.57,4.75,0,1.18,0,0,4.49,0,0
120,0,0,0,0,25.26,17.88,0,67.74,1.04,1.8,8.58,43.64,7.9,0,4.81,32.58,32.44,0,1.12,4.17,0,42.88,0,16.39,6.13,193.49,1.87,32.46,3.28,0,5.9,22.85,0,15.28,1.52,0,2.03,0,5.43,3.46,6.61,0
