stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.92,489.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,188.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,33.37,0,0,10.8,0,0,5.96,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,110.91,16.35,0,0,70.96,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,52.37,0,46.91,0,20.84,29.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.39,39.23,0,0,562.76,0,0,0,0,21.7,0,30.62,0,0,0,0,0,0
 14-21,0,0,1.41,14.48,229.52,153.39,25.3,0,3.33,0,8.78,8.42,0,5.3,1.91,1.37,0,0,0.93,2.7,56.59,0,0,185.2,729.2,4.38,37.44,3.63,19.44,0,7.06,1.53,47.18,31.02,1.37,273.08,313.97,0,0,105.8,0,0
 24-34,0,0,0.8,9.66,61.08,20.67,155.37,0,26.94,6.8,31.2,5.32,0,13.81,0,0,0,10.86,5.03,1.46,244.06,1.24,0,311.44,3399.38,2.27,59.41,22.19,0,0,103.97,0,2.4,58.28,3.96,35.71,661.54,0,0,388.02,0,0
 36-46,0,0,1.35,1.44,43.95,0,457.7,4.75,7,26.58,134.31,4.14,0,8.97,1.03,9.19,8.11,17.5,1.21,0,389.4,0.56,16.96,133.99,6300.29,3.58,33.29,17.91,0,1.01,201.9,0.81,0,23.32,0,0,1273.51,0,0.62,306.03,0,8.82
 48-58,0,0,0.95,1.67,31.6,1.97,1031.67,1.98,20.06,39.53,299.32,0.88,0,15.57,6.46,0.61,0,15.78,7.7,7.5,399.17,0.47,12.05,69.4,4714.96,9.02,11.65,17.22,0,1.93,156.75,0,0,19.53,0.79,0,1112.95,0,3.33,226.69,0,19.04
 60-70,0,0,0,0,56.5,20.04,1949.01,8.51,9.06,64.68,325.42,6.84,0,15.04,4.6,0,0.77,23.35,3.17,1.85,497.62,0.73,32.22,68.14,3897.76,1,8.69,17.49,0,0.63,252.03,0,0,13.55,0,0,827.7,0,9.5,158.55,2.67,5.32
 72-82,0,0,1.37,1.8,40.37,4.37,1140.61,5.09,4.93,47.98,227.5,18.75,0,20.33,0.59,3.83,1.94,25.16,0.62,0,445.11,0.56,17.82,45.79,1989.19,1.09,9.74,31.97,0,6.97,170.73,0,0,5.76,0,0,386.63,1.42,9.11,328.65,9.26,29.59
 84-94,0,0,4.11,1.26,96.38,6.24,961.01,3.61,13.11,56.74,215.37,31.97,0.6,25.35,1.29,7.64,8.89,32.17,9.31,0,491.48,3.5,47.77,49.54,1674.21,0.89,11.62,22.53,0,2.65,467.67,0,0,17.11,18.97,0,317.26,2.22,15.61,330.58,4.87,0
 96-106,0,0,3.31,1.35,93.36,8.1,688.07,4.29,14.97,37.51,198.06,18.12,0,18.25,0.73,2.31,5.24,32.09,3.95,0,403.47,2.89,21.3,29.29,1211.59,0,13.69,27.37,0,8.61,430.78,0,0,7.8,0.76,0,79.4,4.34,13.71,326.19,7.11,0
108-118,0,0,8.89,4.33,90.37,5.41,597,0.64,15,12.96,145.27,18.77,0,18.68,1.76,4.72,5.11,26.65,12.78,3.37,398.55,3.88,25.57,32.98,1275.31,0.89,16.36,45.56,0,9.62,248.5,0,0,9.48,0,0,101.91,7.08,7.95,301.13,12.59,5.34
120,0,0,0,4.41,139.78,0,450.3,1.57,24.18,30.42,135.5,15.3,0,14.74,0,3.91,9.55,11.05,6.36,0,247.57,2.91,42.49,15.55,1102.09,1.62,9.63,29.61,0,2.67,186.35,0,0,10.33,0,0,72.38,1.53,19.68,358.57,3.93,0
