stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,161.19,2816.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,251.58,5073.62,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0,0,0,0,0,0,88.55,0,0,0,18.63,0,64.85,0,0,0,0,0,0,0,0,0,0,0
  7-9,84.73,208.14,0,153.14,0,5.95,466.1,0,0,0,0,0,178.28,0,0,0,0,0,0,0,0,0,0,0,4088.94,116.71,0,0,1228.5,0,0,44.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,100.17,0,114.91,0,6.13,313.77,0,0,0,0,0,33.19,0,0,0,0,0,0,0,0,0,0,0,2951.72,94.62,0,0,767.73,0,3.07,21.02,4.75,75.51,0,0,12.94,0,0,0,0,0
 14-21,0,0,1.23,3.05,44.79,12.38,37.86,0,0.88,0,13.49,1.76,0,0,0,2.3,0,0,0,1.26,43.26,0,0,28.04,499.76,18.75,7.09,3.53,8.59,0,8.98,3.58,53.64,1.86,0,67.72,152.18,0,0,1.01,0,0
 24-34,0,0,0.81,1.21,18.66,5.06,97.27,0,2.01,0,18.13,1.66,0,1.67,0,2.75,1.48,0.6,0,0.66,72.81,1.42,0.82,40.26,1237.91,4.03,15.65,12.74,0,0,10.25,0.98,0,1.58,0,10.04,250.84,0,0,10.12,0,0
 36-46,0,0,0,0,12.05,0,167.02,0,0,2.96,35.71,0,0,3.94,0.65,15.24,0,3.3,0,0.91,96.36,0,1.52,26.03,1034.2,2.28,7.79,1.29,0,0,18.57,0,0,1.41,0.74,0,223.28,0,0,10.29,0,5.67
 48-58,0,0,0,0,11.07,0.69,265.93,0.99,10.33,6.04,82.99,1.98,0.4,0.45,0.47,0,0.41,0.44,1.54,2.53,124.42,0.48,2.76,12.63,863.02,1.87,5.79,0.92,0,0,12.96,0,0,0.74,0,0,208.56,0,0.37,6.56,0,7.96
 60-70,0,0,0.57,0,18.6,1.62,431.64,1.12,0,7.68,58.99,0,0,0,17.62,2.48,2.99,0,0,0,131.71,0,0.63,30.3,987.29,1.6,9,0,0,1.19,7.84,1.07,0,4.15,0,0,124.52,0,3.71,8.89,1.25,0
 72-82,0,0,3.03,0,20.7,5.33,398.56,0,0.57,11.84,63.04,1.14,0,3.44,0.68,0.55,4.83,4.65,1.17,0,194.83,1.22,4.2,10.32,692.47,0.61,14.18,11.01,0,0.87,11.26,0,0,0.73,0,0,89.16,0.51,0,12.16,3.43,1.38
 84-94,0,0,1.5,0,26.65,2.45,242.07,0.66,0,13.99,63,5.38,0.91,0,7.64,4.29,0.75,0.61,2.65,1.36,180.92,2.43,1.74,14.48,413.47,3.92,2.42,9.34,0,0,39.7,0,0,0.9,0,0,89.72,3.74,0,11.91,1.84,1.21
 96-106,0,0,2.86,0,22.66,11.76,220.54,0,1.41,13.79,66.8,3.36,0,3.91,3.89,3.2,1.3,7.53,15.29,0,132.98,0,0,7.7,381.59,0,5.21,10.27,0,9.73,36.24,0,0,1.27,0,0,11.54,2.05,1.63,20.29,3.18,2.61
108-118,0,0,0,0,16.6,9.35,214.12,4.95,1.26,2.39,50.89,5.3,0,1.17,6.02,1.42,7.12,4.33,2.84,0,107.67,2.58,4.8,13.35,573.77,2.1,6.92,3.78,0,1.95,14.98,0,0,0.42,0,0,34.1,0.88,4.2,8.59,9.17,3.33
120,0,0,0,0,30.99,8.7,266.3,1.25,6.77,30.7,102.68,13.5,0,0,7.59,7.47,1.43,1.04,1.02,4.02,135.27,1.31,0,8.82,799.52,4.77,0,2.59,0,0,8.03,0,0,4.24,0,0,75.1,0,4.77,24.01,0,0
