stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,192.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,0,0,0,0,0,0,0,0,0,0
  5-6,7.16,68.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.95,0,24.97,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,171.88,23.13,0,0,39.66,0,0,0,0,0,0,5.32,0,0,0,0,0
 14-21,0,0,1.13,4.36,30.23,2.18,0,7.76,0,0,0,2.08,0,0,0,0.95,2.3,0,0,0,0,5.98,0,0,11.48,107.76,4.06,0.98,2.04,0.82,0,1.88,6.99,3.42,0,3.74,51.25,0,0,2.63,0,1.92
 24-34,0,0,1.37,0,11.07,0.83,0,19.76,0,0,0,14.66,0,0.67,4.01,2.68,3.94,0,1.21,0,26.59,40.24,0,0,15.33,541.19,2.63,10.26,4.97,0,0,6.3,0,8.38,2.42,3.45,112.86,0,0,16.65,0,14.16
 36-46,0,0,0,0,17.18,0,0,69.09,0,5.19,2.58,37.38,0.67,0,9.08,0.73,1.15,1.6,0,0,35.26,61.05,0,2.38,18.15,990.51,3.5,8.48,2.35,0,0,12.61,1.05,4.13,6.02,0,190.01,0,0,29.88,0,28.44
 48-58,0,0,0,0,2.59,6.73,0,183.29,0,0,4.25,55.8,0,0,0.88,11.32,2.86,0.43,1.16,1.86,39.41,83.59,0,0.51,11.14,899.39,6.31,9.07,3.72,0,0.56,6.08,0,6.59,1.42,0,188.84,0,0,13.7,0,47.42
 60-70,0,0,0,0,14.33,0,0,531.79,0,1.36,16.12,105.31,0,0,0.79,15.28,0.61,3.1,2.21,0,18.49,155.02,0,5.24,14.49,1250.32,5.6,0,8.15,0,0,20.04,0,2.89,6.78,0,209.99,0.84,8.16,16.35,0.71,63.91
 72-82,0,0,1.99,0,20.93,5.79,0.76,369.22,1.29,4.46,4.63,84.97,2.42,1.02,2.75,11.87,1.06,1.1,0,0,8.68,180.95,3.05,9.15,6.88,1222.47,0.77,6.78,4.83,0,2.81,10.77,0,3.85,4.17,0,140.07,0,3.13,33.84,3.08,35.63
 84-94,0,0,2.98,0,19.26,0,0,391.37,0,3.32,5.26,69.7,7.29,2.06,2.41,16.46,1.01,12.07,0.64,0,35.76,188.48,0,11.19,11.93,721.46,1.17,15.21,8.46,0,2.68,33.88,0,8.3,0,0,70.26,2.72,3.91,16.41,0,35.08
 96-106,0,0,1.1,0,27.57,1.73,0,297.49,0.64,0.57,6.29,85.3,5.04,0,8.38,21,2.98,14.24,2.85,2.57,12.18,126.59,0,0.93,2.94,758.25,6.03,12.16,12.83,0,9.51,15.91,0,2.83,0.56,0,42.32,0,1.96,24.18,4.93,36.33
108-118,0,0,0.8,0,21.6,1.42,4.43,342.93,6.29,6.23,0.86,90.92,5.13,0,4.25,26.77,5.13,17.73,5.14,4.89,25.28,160.39,5.82,7.46,9.53,906.51,2.25,2.62,10.8,0,2.65,23.59,0,3.58,0.96,0,35.58,2.48,1.94,27.31,3.03,45.98
120,0,0,1.37,0,60.81,1.38,0,251.68,1.21,2.5,11.48,97.24,9.64,0,18.82,62.67,5.57,4.81,0,21.02,15.13,167.72,1.56,10.36,11.54,1376.91,6.47,12.05,28,0,9.21,7.17,0,3.74,0,0,34.77,1.94,3.48,9.47,9.88,12.2
