stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,185.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,0,0,0,0,0,0,0,0,0,0
  5-6,0,67.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,4.45,0,0,1.73,0,0.82,0,4.88,0,0,0,0,0,0,0,0,0,1.31,0,0,0,14.87,6.2,0,0,0.87,0,0,4.51,2.38,0,2,4.49,0,0,0,0,0
 24-34,0,0,0,0.66,2.89,0,0,13.27,0,1.7,0.78,10.97,1.38,0,0.76,0,3.44,2.07,1.28,0,0,25.75,0,0,7.65,133.03,0.62,2.92,0,0,0,0.78,0,0,0,0,26.48,0,0,8.31,0,3.57
 36-46,0,0,0,0,0.77,2.92,0,8.86,0,0,3.4,30.25,0,0,5.98,0,0,0,1.56,0,0,113.9,0,0.74,22.52,111.1,2.26,9.86,2.6,0,0,5.36,0,0,0,0,47.54,0,0,2.72,0,12.65
 48-58,0,0,0,0,2.59,0,0,31.99,0,0.46,14.32,40.63,4.54,0,0,0,0,0,0.51,1.78,0,179.02,0,0,27.21,119.5,1.41,6.92,4.2,0,0,0.42,0,0.42,0,0,33.05,0,0,6.73,0,82.58
 60-70,0,0,0,0,1.45,0,0,14.45,0,0,23.89,194.63,5.46,10.98,0,0,0,3.63,3.39,9.14,1.46,407.02,0,1.29,41.36,117.44,0,0.99,5.41,0,0,0,0,6.45,0,0,20.88,0,1.17,16.3,2.76,210.78
 72-82,0,0,2.09,0,3.42,4.09,0,76.31,0,0.68,43.24,439.21,21.09,0,5.02,0,3.86,17.65,2.73,14.77,0,768.6,0,2.71,65.78,133.64,1.52,8.5,16.36,0,1.61,3.81,0,5.55,3.45,0,52.32,0,2.83,9.56,3.3,356.22
 84-94,0,0,4.42,0,6.55,11.6,0,141.08,0,1.88,34.15,265.5,46.74,0,3.69,1.33,1.69,38.12,3.33,64.36,9.47,722.04,0,18.17,56.77,115.11,0.76,4.6,11.99,0,0,3.65,0,11.05,0,0,17,0,9.63,8.37,0.63,310.41
 96-106,0,0,3.52,0,15.94,6.05,0,135.47,0.64,4.76,10.99,553.82,347.68,0,5.62,1.93,1.49,56.42,4.03,257.74,0.69,985.85,0,14.03,78.51,286.57,0,20.45,40.91,0,0,8.9,0,13.55,0,0,56.47,0,4.53,31.46,11.73,559.36
108-118,3.95,0,1.77,0,9.37,11.96,4.13,84.49,0,2.31,44.67,587.65,695.25,0,9.11,2.08,1.67,178.38,2.63,602.29,8.46,1024.51,1.15,12.1,57.65,258.48,2.35,9.58,25.05,0,8.24,9.4,0,22.71,0,0,45.75,0.6,3.71,28.26,6.62,918.84
120,1.19,0,1.73,0,9.53,2.35,0,115.98,0,2.04,50.13,608.66,532.18,0,4.2,2.66,1.06,103.65,6.94,236.67,6.63,764.11,1.56,31.39,40.73,339.37,0,32.44,58.83,0,32.5,0,0,23.51,0,0,26.47,0,4.14,16.17,1.8,325.31
