stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.25,0,0,4.57,0,0,0,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.64,0,59.65,0,0,0,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,970.1,0,0,0,54.39,0,0,0,4.64,0,0,5.09,0,0,0,0,0
 14-21,0.93,0,3.58,8.6,97.04,15.77,0,36.27,0,1.19,0,11.45,3.43,0,7.74,0,5.59,0,0,5.3,0,42.37,0.93,0,46.9,873.32,5.24,0,11.07,2.38,0,90.26,7.26,13.76,3.14,16.85,231.45,0,0,0.95,0,0
 24-34,0,0,1.35,3.86,73.76,8.17,0,170.21,0.68,7.47,5.15,65.89,6.16,3.73,5.87,1.39,19.94,1.61,11.33,13.44,8.86,207.44,10.78,0.81,75.81,3617.57,10.92,23.39,35.01,0,0,193.13,0,14.38,4.16,4.18,813.16,0,0,30.83,0,11.26
 36-46,0,0,0,0,72.45,11.59,0,467.27,19.68,9.74,5.86,125.84,4.16,4.57,0.69,2.1,34.76,0,7.7,15.36,3.01,297.83,3.38,2.61,76.85,5441.24,10.5,10.43,22.05,0,2.1,247.32,1.05,4.98,12.58,0,1166.23,0,0.62,20.18,0,4.56
 48-58,0,0,0,0,66.14,2.45,0,1217.47,5.74,18.13,14.66,230.26,5.33,1.27,11.46,15.71,11.55,14.43,5.53,3.35,8.21,305.83,6.29,4.36,67.35,5179.11,13.72,9.16,14.71,0,0,130.44,0,13.36,10.98,0,1053.64,0,0.79,21.59,0,22.9
 60-70,0,0,1.54,0,97.2,0.6,0,2067.74,7.9,13.99,12.57,204.6,5.94,0.63,4.58,3.01,20.38,0.9,7.35,0,9.87,356.56,1.63,19,54.39,4562.3,7.95,10.13,33.76,0,0.84,163.37,1.38,7.49,7.29,0,753.1,0,3.94,37.75,3.97,10.76
 72-82,0,0,3.53,0,59.1,4.23,0,1847.45,4.65,4.02,25.13,180.37,9.43,0.59,5.02,15.58,9.17,2.99,17.82,1.05,8.45,487.83,2.34,16.05,36.01,3258.54,0,12.41,35.04,0,1.08,111.68,0,1.98,3.05,0,415.21,11.04,6.9,52.3,5.51,14.74
 84-94,0,0,6.13,0,67.24,2.39,0,1461.93,4.75,18.57,4.68,172.86,14.49,1.49,7.1,27.48,21.45,26.06,24.69,2.08,9.43,473.49,9.36,20.72,47.18,2429.92,17.57,12.7,33.95,0,2.02,377.01,0,8.73,6.53,0,329.63,14.53,6.09,29.29,10.65,30.5
 96-106,0,0,3.16,0,78.95,40.51,1.82,1296.07,7.51,17.28,23.54,196.78,12.75,0,1.34,19.66,12.43,14.67,11.21,7.59,14.51,335.07,11.88,16.85,26.57,1681.83,4.15,13.3,39.52,0,4.44,372.68,0,0.61,1.18,0,110.35,9.65,9.55,35.93,20.9,12.47
108-118,0,0,1.6,0,96.8,9.89,12.01,1070.15,6.88,16.8,10.92,175.62,34.39,0,4.89,16.25,13.17,23.66,12.09,17.28,8.36,394.19,13.47,12.16,20.39,2309.33,2.03,14.7,30.15,8.11,4.53,234.97,0,5.12,4.04,0,98.28,6.48,5.14,28.45,14.21,10.6
120,0,0,0,0,69.68,13.19,1.6,889,8.62,17.72,32.68,215.85,48.37,0,8.68,22.43,31.53,16.52,20.43,0,1.61,370.94,13.45,13.18,45.62,3108.57,17.56,12.21,78.26,0,4.48,188.28,0,14.51,1.69,0,73.01,5.64,8,28.06,41.12,2.08
