stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,23.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.21,48.56,0,250.35,0,5.95,14.49,0,0,0,0,0,13.08,0,0,0,0,0,0,0,0,0,0,0,542.47,20.81,0,0,466.69,0,3.5,0,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,73.28,0,338.76,0,12.59,130.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,1274.62,52.51,0,0,569.51,0,0,13.12,4.36,319.02,0,16.42,0,0,0,0,0,0
 14-21,0,0,0,18.14,215.83,218.57,37.87,0,1.16,0,25.44,9.16,17.94,14.46,0,0.86,0,0,0,1.89,168.26,0,0,340.27,583.18,68.87,2.94,22.73,11.09,0,2.48,0,88.54,5.89,29.95,349.36,313.13,0,0,131.07,0,0
 24-34,0,0,1.1,8.84,22.76,27.14,28.14,0,0,2.78,41.92,2.08,1.46,27.28,0.6,6.51,0.63,4.2,0,0.62,401.29,0.66,0,277.78,666.19,13.39,6.08,12.4,0,0.99,0,0,0,1.64,1.6,27.79,330.35,0,0,741.51,0,0.86
 36-46,0,0,0,0,8.11,0,29.63,0,0,5.88,51.78,2.11,0,20.89,0.98,15.13,4.57,3.26,0,2.33,502.98,0.6,14.6,133.35,447.14,6.46,3.56,17.31,0,8.6,6.54,0,0,0,0.74,0,247.38,0,0,419.96,0,0.66
 48-58,0,0,0,0.86,15.02,10.59,72.78,0,0,11.16,117.02,0,4.97,20.4,0,5.67,0,5.72,0,1.7,636.94,3.19,38.71,85.39,323.16,12.84,2.56,13.91,0,3.31,10.55,0,0,1.15,3.46,0,203.72,0,1.35,422.57,0.48,2.29
 60-70,0.81,0,0,0,15.55,9.64,40.15,0.68,4.69,10.7,138.14,0.58,0,20.55,2.75,21.39,4.83,3.93,0,0,698.73,2,56.75,60.91,210.07,9.62,0.6,10.56,0,13.54,0,0,0,0.64,0,0,59.37,0,15.34,282.19,9.2,3.59
 72-82,0,0,0.86,0,12,1.08,57.59,0,0,9.85,202.47,4.47,0,25.52,3.6,1.71,14.08,20.39,0.62,0,845.35,6.4,48.21,78.1,148.52,0.53,2.81,15.05,0,17.35,1.17,0,0,3.08,0,0,27.16,1.17,31.09,542.01,24.08,4.66
 84-94,0,0,1.48,0,6.15,5.85,55.15,0.79,0,7.01,145.06,1.07,2.73,11.94,3.46,6.58,13.86,18.36,0,0,681.67,1.6,57.03,56.38,127.19,0,16.46,14.45,0,16.01,0,0,0,1.93,0,0,39.66,3.36,31.13,458.91,15.04,0.88
 96-106,0,0,0.89,0,22.97,16.35,46.58,0,1.12,6.46,208.11,1.19,2.12,16.48,11.98,2.08,5.79,11.44,0,0,593.32,12.1,42.23,19.62,148.02,0.58,9.13,9.62,0,25.51,6.81,0,0,3.64,0,0,24.17,2.19,12,445.66,25.28,0
108-118,0,0,0.43,0.46,21.03,2.84,47.02,0,0.75,6.28,176.35,1.52,0,9.52,7.61,4.08,21.68,14.31,4.36,1.55,650.63,3.39,56.28,32.05,143.06,0.41,11.38,14.1,0,33.98,0.45,0,0,2.14,0,0,8.42,4.87,26.73,399.45,23.05,0
120,0,0,0,0,18.78,0,60.03,12.08,0,1.47,168.62,1.94,0,23.5,32.15,2.68,13.42,23.01,0,0,498.66,0,44.36,31.96,136.71,0,6.5,37.21,19.84,65.71,8.17,0,0,0,0,0,22.11,4.12,16.18,556.61,50.18,16.56
