stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,17.5,506.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94,0,0,0,0,0,0,0,0,0,0,0
  5-6,21.52,426.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.28,37.59,0,914.66,0,0,122.01,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,1738.13,0,0,0,218.03,0,7.25,10.56,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.2,0,812.75,0,4.44,145.53,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,2083.34,8.95,0,0,140.07,0,0,0,0,7.73,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,7.7,472.48,34.42,5.27,0,1.19,0,2.36,5.59,0,1.95,1.43,3.41,0,0,0,0,218.4,0,0,294.98,132.54,0,4.17,10.71,0,0,11.17,0,40.66,0.89,5.7,87.95,17.67,0,0,5.3,0,0
 24-34,0,0,0,2.18,60.67,15.45,7.18,0,7,1.68,4.14,0,0,11.32,6.72,2.77,0.85,2.66,1.38,0.7,592.98,0,0,209.19,136.73,5.32,0,4.94,0,0,9.97,0,3.42,1.72,2.96,0.95,14.43,0,0,23.9,0,0.77
 36-46,0,0,0.77,0.96,39.81,0.76,35.92,0,4.34,4.74,2.08,0.74,0,2.71,2.09,0,0,4.67,2.52,0,645.89,0,14.62,127.14,73.41,0,1.14,0,0,0,6.49,0,0,0,0,0,10.82,0,0,9.39,0,0
 48-58,0,0,0,0,19.3,0,144.21,0,5.58,6.43,18.89,0.49,0,2.24,15.85,0,7.19,2.42,1.02,7.83,380.07,0,15.4,62.4,101.55,0,0,0,0,0.61,28.31,0,0,0,0,0,3.59,0,1.83,13.85,0,0
 60-70,0,0,0,0,17.9,0.67,414.7,0,7.89,1.92,10.18,0.65,0,19.13,4.06,0,0,2.22,0,0,275.55,0,31.21,35.59,83.41,0,0,0,0,6.2,33.36,0,0,0,0,0,2.84,0,20.68,15.9,7.73,0
 72-82,0,0,0.53,0,23.01,1.36,346.84,0,2.66,11.33,4.67,0,0,7.81,19.84,3.01,2.18,5.45,0,1.03,346.21,0.56,55.54,30.8,84.79,0,0.92,0.71,0,17.66,32.54,0,0,0,3.15,0,5.06,0,35.04,30.73,31.8,0
 84-94,0,0,0,0,44.34,1.36,377.88,0.76,9.53,3.34,6.28,2.28,0,3.56,18.9,7.98,2.41,8.07,0,19.23,267.72,2.12,53.02,37.67,47.37,0,1.1,0,0,9.44,57.14,0,0,0,0.69,0,5.4,8.04,31.13,16.33,41.62,0
 96-106,0,0,0,0,52.54,8.21,509.2,0.61,11.16,8.08,2.28,0.81,0,16.46,22.16,6.82,0.95,17.36,0,0.75,382.77,0,16.18,23.88,74.48,0,1.03,0,0,45.31,38.79,0,0,0,0,0,2,12.67,40.21,28.85,53.51,0.85
108-118,0,0,0.47,0,57.43,3.34,430.65,0.69,8.19,6.92,6.34,3.77,0,9.29,19.16,4.49,3.28,5.14,3.51,8.58,345.75,1.16,38.06,41.45,122,0,1.41,0,0,70.97,46.75,0,0,0,0,0,2.92,2.08,24.3,50.4,60.35,4.03
120,0,0,0,0,55.41,15.41,406.29,0,15.62,4.58,16.97,5.39,0,0,45.09,10.6,0,11.18,0,0,316.7,0,13.94,31.49,123.83,3.25,0,0,0,56.94,46.19,0,0,0,0,0,0,6.65,24,36.07,39.48,0
