stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,26.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,49.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,6.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.82,0,39.08,0,78.34,0,6.6,0,0,0,0,0,55.01,0,0,0,0,0,0,0,0,0,0,0,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.06,73.42,510.59,0,2.33,0,37.09,0,0.97,8,1.94,26.83,32.66,1.16,0,9.64,0,0,204.99,6.03,0,116.83,54.99,100.19,0,0,1.89,0,78.09,0,0,1.91,2.04,285.2,0,0,12,0,0
 24-34,0,0.83,0,0,52.68,16.72,0,14.16,0,48.56,0,7.51,0.89,0,693.25,11.65,10.68,0,35.17,0,0,272.94,0.61,25.99,105.55,185.17,839.31,2.06,0.9,0,42.58,10.15,0,0,0,0,166.02,0,0,357.94,0,1.62
 36-46,0,0,0,0,34.51,8,0,12.59,0,25.57,0,2.3,0,0,981.5,1.14,11.31,0,13.29,16.36,3.27,491.52,2.08,112.95,22.9,94.78,1940.01,0,1.93,0,53.81,16.81,0,0,7.75,0,40.01,0,8.46,540.46,0,0
 48-58,1.15,0,0,0.5,46.33,5.22,0,61.39,0,7.35,0.89,16.16,3.88,0.54,919.07,0,8.27,3.67,0,0,1.85,884.52,0,148.68,20.45,221.19,1754.99,6.06,28.95,0,29.43,10.64,0,3.94,0,0,26.44,0,27.98,1006.93,0.65,4.7
 60-70,3.64,0,0,0,192.85,1.41,0,96.83,0,3.79,0,71.28,219.8,0,887.01,8.16,2.14,0,3.17,66.75,12,2246.96,0,283.43,56.66,306.66,1264.99,0,12.85,0,111.93,10.99,5.3,4.15,1.29,0,19.13,8.65,217.84,1201.44,5.49,2.32
 72-82,0,0,0,13.23,448.5,11.61,0,290.02,5.88,1.23,3.11,90.56,559.91,9.98,1651.99,14.39,40.98,0,3.93,45.27,0,4575.06,10.97,640.58,150.05,344.07,956.52,3.65,12.35,0,196.66,17.36,0,1.23,0,0,21.54,22.43,255.44,2684.78,66.52,12.59
 84-94,1.23,0,3.22,7.11,1787.43,13.87,6.89,342.01,1.46,12.6,7.13,61.56,661.25,0,1406.78,6.79,130.12,0.74,1.46,75.52,0,3855,1.55,788.99,51.18,262.29,1299.83,1.27,2.73,0,137.88,40.29,0,5.29,0,0,28.85,479.06,221.22,2675.79,104.46,4.99
 96-106,2.68,0,2.93,14.4,1777.54,58.93,6.03,488.77,44.76,26.21,8.86,93.21,1388.97,0,2743.43,4.03,171.92,10.42,4.85,101.02,0,5624.05,7.12,743.43,215.54,780.8,997.13,2.96,18.36,0,260.25,62.89,0,12.38,0.6,0,11.68,315.24,379.26,4750.83,140.87,18.78
108-118,4.14,0,1.57,25.15,2778.86,65.26,28.86,307.37,1.76,73.97,7.25,90.34,2180.71,0,1455.1,22.12,234.28,2.57,1.43,181.39,3.46,7551.54,8.84,914.65,83.46,492.5,762.76,3.1,2.13,0,220.44,92.01,0,14.89,0,0,11.12,555.78,283.71,3938.13,167.73,7.18
120,4.73,0,0,6.35,1216.54,55,21.17,368.96,2.34,22.29,10.51,67.54,634.63,5.2,2658.06,93.84,102.82,0,1.69,157.05,0,7122.91,0,1188.09,188.76,647.3,826.3,0,0,0,581.3,153.53,0,0,0,0,0,211.15,623.66,5135.02,89.77,25.3
