stage,blastomeres,immune,mesenchyme,neural,paraxial_mesoderm,somites
  3-4,30.54,0,0,0,0,0
  7-9,0,0,0,4.63,3.54,0
 14-21,0,0,0.93,0,0,0.8
 24-34,0,0,0,1.31,0,0
 36-46,0,0,0,0.59,0,0
 48-58,0,9.06,0,0,0,0
 60-70,0,4.61,0,0,0,0
 72-82,0,4.76,0,1.85,0,0
 84-94,0,2.63,0,0,0,0
 96-106,0,13.54,0,0.61,0,0
108-118,0,10.27,0,0.42,0,0
120,0,11.33,0,0,0,0
