stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,189.06,4714.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.84,0,0,0,0,0,0,0,0,0,0,0
  5-6,87.08,1740.51,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.5,28.63,0,0,76.36,0,115.99,0,0,0,0,0,0,0,0,0,0,0
  7-9,80.11,143.67,0,106.69,0,0,41.56,0,0,0,0,0,26.46,0,0,0,0,0,0,0,0,0,0,0,2099.66,412.39,0,0,5047.37,0,22.79,17.82,0,0,0,0,0,0,0,0,0,0
 10-12,0,53.11,0,179.05,0,0,23.95,0,0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,1456.04,251.27,0,0,2384.84,0,17.44,8.35,0,14.85,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,3.59,101.96,6.44,11.73,0,3.43,0,2.78,0.96,0,0,0,6.93,0,0,0,0,51.42,0,0,32.07,221.41,69.92,0,4.07,15.55,0,34.7,0,26.33,6.47,2.84,21.08,65.33,0,0,3.53,0,0
 24-34,0.88,0,1.47,1.34,56.91,1.97,31.95,0,16.53,9.93,24.29,0.63,0,14.4,0.87,7.06,2.39,0.96,0,0.95,116.06,0,0,61.25,527.87,35.67,4.37,6.03,0,0,39.58,0,0,0,1.58,3.49,142.32,0,0,45.99,0,0
 36-46,0,0,0,0,37.25,0,79.84,3.48,26.59,23.66,100.95,0.72,0,10.02,0.85,4.09,4.49,0,0,0,284.36,1.07,0.77,123.96,568.16,17.17,5.79,2.16,0,0,46.69,0,1.05,0,0,0,123.19,0,0,24.43,0,0
 48-58,0,0,0,0,60.84,2.22,173.83,0,28.47,30.6,332.97,1.15,0,4.46,1.44,0.49,16.16,2.51,0,4.84,316.79,0,4.94,80.6,370.05,20.93,1.98,6.98,0,0.91,28.27,0,0,0,6.58,0,128.38,0,0.89,36.01,0,1.32
 60-70,0,0,0,0,61.39,0,251.3,3.88,22.48,30.99,543.42,2.83,0,6.95,11.82,2.58,28.93,2.07,0,0,431.39,4.58,13.84,73.96,163.5,3.21,9.18,3.66,0,5.41,21.25,0,0,1.12,11.34,0,49.02,0.73,7.09,30.62,3.04,5.87
 72-82,0,0,1.49,1.31,50.44,1.96,363.38,0,24.2,39.51,573.76,5.06,0,3.67,17.16,8.56,11.16,7.9,6.21,0,474.02,0,12.44,54.3,121.71,1.83,2.9,6.19,0,5.59,17.52,0,0,1.77,0,0,25.2,3.7,6.56,41.05,9.35,1.14
 84-94,0,0,3.5,6.19,110.01,1.13,268.77,0,40.34,21.35,403.76,19.45,0,4.33,17.41,8.46,32.27,3.54,0,0,466.27,2.87,18.62,55.35,129.39,7.71,13.92,5.13,0,0.57,46.5,0,0,0.64,0,0,18.86,8.18,21.16,23.96,12.13,13.62
 96-106,0,0,0,1.06,110.22,2.64,270.88,1.77,27.56,27.68,486.78,12.23,0,12.65,24.42,9.41,28.64,7.19,1.37,0.63,393.61,6.11,5.47,53.71,110.04,3.39,7.29,6.76,0,19.98,28,0,0,0.6,0,0,28.57,16.35,13.89,40.99,4.62,3.07
108-118,0,0,0.62,4,101.96,6.75,236.03,0,49.61,25.49,513.08,19.32,0,2.47,17.09,11.34,91.06,8.41,0.89,3.69,404.95,2.03,6.85,31.18,137.49,2.1,7.58,11.09,0,11.62,26.66,0,0,0.86,1.86,0,10.92,12.45,14.78,41.21,12.75,0
120,0,0,0,1.28,76.51,0,317.31,2.98,62.67,18.83,577.07,20.51,0,4.01,20.14,17.27,52.02,2.7,4.74,0,341.68,2.05,0,33.06,137.84,5.54,6.83,5.67,0,0,19.5,0,0,0,2.23,0,5.56,11.97,5.93,36.3,9.47,0
