stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,582.19,9173.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.99,0,0,0,0,0,0,0,0,0,0,0
  5-6,757.44,9224.45,0,18.89,0,0,0,0,0,0,0,0,41.09,0,0,0,0,0,0,0,0,0,0,0,487.89,61.9,0,0,102.34,0,143.61,0,0,0,0,0,0,0,0,0,0,0
  7-9,98.45,134.14,0,69.47,0,0,287.69,0,0,0,0,0,58.87,0,0,0,0,0,0,0,0,0,0,0,1952.11,69.87,0,0,716.85,0,3.29,29.19,0,0,0,0,0,0,0,0,0,0
 10-12,0,52.9,0,43.46,0,0,103.22,0,0,0,0,0,20.52,0,0,0,0,0,0,0,0,0,0,0,881.72,41.3,0,0,225.38,0,5.07,4.94,4.43,27.3,0,5.74,0,0,0,0,0,0
 14-21,0,0,1.24,0.88,31.77,2.16,7.54,0,0,0,0.84,0,0,0,0,1.92,0,0,0,0,9.67,0,0,1.81,65.97,4.11,0,0.94,2.81,0,21.47,0,3.92,0,0,6.48,17.11,0,0,1.16,0,30.2
 24-34,0,0,1.05,1.35,32.45,0,35.97,0,0,2.2,4.49,0,0,2.65,3.41,7.42,0,0.78,11.35,13.65,27.46,2.72,1.58,7.99,142.6,1.19,1.06,10.24,0,0,53.4,0,0,5.69,0,3.34,25.76,0,0,4.49,0,104.49
 36-46,0,0,0,0,28.71,0.79,33.71,1.5,0,1.26,2.37,0.67,0,2.7,0,1.65,15.04,5.03,1.51,71.62,28.23,5.2,2.2,12.63,126.99,0,0,8.47,0,0,74.68,0.74,0,18.15,0,0,26.47,0,0,4.26,0,152.35
 48-58,0,0,0.42,0,39.77,0,31.3,0,4.73,0.99,24.81,0,0,2.4,1.95,0.93,9.88,1.74,1.11,28.19,65.88,0.65,5.78,11.28,90.1,0.86,1.38,0.9,0,0,49.27,0,0,0.47,0,0,22.57,0,0,5.55,0,152.09
 60-70,0,0,0,0,24.11,0,63.69,0,0,0,13.76,1.41,0,3.03,1.19,0,11.98,1.92,6.13,2.19,58.61,0,0.62,1.62,52.94,0,3.01,2.34,0,5.14,47.53,0,0,7.31,0,0,2.03,0,0.84,9.84,4.07,106.94
 72-82,0,0,0,0.75,42.64,3.1,67.07,1.67,6.44,3.1,32.69,9.04,0,7.08,8.51,3.55,6.99,6.42,4.1,2.39,126.11,3.94,25.5,9.87,63.77,0.53,0.74,5.5,0,0,27.49,0,0,4.47,0,0,8.86,0.67,8.25,6.7,8.93,147.6
 84-94,0,0,1.23,0,25.85,2.25,60.9,0,0,0,23.95,15.64,0,0,1.64,6.51,11.3,6.81,15.88,2,71.91,2.84,5.63,7.97,41.56,0.67,1.35,1.75,0,0,61.1,0,0,6.49,0,0,2.54,1.4,0.68,13.17,2.97,18
 96-106,0,0,0,0,22.94,14.45,61.45,2.33,1.32,3.32,28.34,11.21,0,5.17,5.37,5.52,6.07,2.26,10.69,0.65,75.19,0,4.5,8.66,63.83,0,4.21,5.12,0,1.05,29.27,0,0,4.22,4.52,0,8.7,0,5.86,32.03,9.67,3.86
108-118,0,0,0,0,21.56,0.57,42.77,0,2.29,3.04,20.68,10.16,0,2.2,0.89,3.43,7.93,4.85,30.07,4.07,78.04,1.29,4.85,10.12,70.11,0.57,5.14,5.04,0,1.07,31.84,0,0,6.7,0,0,0.57,0,1.06,5.12,5.38,8.86
120,0,0,0,0,12.98,0,53.68,0,10.38,1.52,57.25,23.43,0,0,19.73,11.15,17.55,15.93,19.01,5.63,119.09,0,0,12.67,103.45,6.12,3.8,2.55,0,0,38.69,0,0,2.39,0,0,0,1.1,2.71,34.24,2.97,5.95
