stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,452.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.06,245.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57,0,0,0,8.03,0,352.29,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,4.35,0,32.15,0,0,9.14,0,0,0,0,0,94.22,0,0,0,0,0,0,0,0,0,0,0,132.68,0,0,0,28.6,0,125.1,6.2,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,0,0,10.57,0,0,0,0,0,0,0,0,29.46,0,0,0,0,0,0,0,0,0,0,0,172.64,44.39,0,0,393.17,0,19.56,0,0,0,0,32.4,0,0,0,0,0,0
 14-21,0,0,0,1.03,66.58,5.73,0,0,6.85,0,17.43,3.77,4.39,0,0,0,0,0,0,0,9.81,0,0,35.88,27.88,9.31,0,0,1.78,0,237.47,0,67.98,0,355.08,445,92.05,0,0,0,0,0
 24-34,0,0,1.77,0,43.92,0,11.19,0,28.05,4.57,33.35,1.45,4.42,4.79,0,18.7,0,1.81,0,7.6,79.98,28.53,0,44.86,109.87,4.3,0,0,0,0,227.14,0,2.44,0,80.77,56.8,98.39,0,0,14.41,0,3.29
 36-46,0,0,0,0.56,61.86,0,0,1.33,45.79,20.63,28.63,1.43,2.37,1.51,0,4.94,2.15,8.67,0,33.98,107.49,12.32,9.21,72.9,77.54,7.4,0,0,0,0,181.12,0,0,0,46.23,0.6,156.59,0,0,20.69,0,3.91
 48-58,0,0,0,0.4,48.85,0,13.74,0.68,42.08,43.67,32.5,4.22,7.43,4.4,0,15.98,7.19,9.66,2.74,25.34,115.18,28.41,0,25.49,76.58,2.33,0,6.03,0,0,54.79,0,0,0,6.65,0,123.57,0,0.64,39.08,0,18.94
 60-70,0,0,0,0,30.81,0,11.06,1.17,32.92,31.61,21.73,12.1,0,3.06,0,0.86,1.14,18.53,7.98,1.22,220.58,10.13,9.01,21.68,68.31,1.3,0,0,0,0.66,29.23,0,0,0,9.45,0,76.03,2.13,8.05,22,1.24,15.94
 72-82,0,0,1.73,1.68,29.24,0,52.23,5.45,6.92,22.76,50.74,15.98,0.52,2.51,0.73,5.26,0,27.31,3.49,14.53,691.72,12.37,4.08,15.77,82.27,3.72,1.02,0,0,0,15.51,0,0,2.46,0,0,49.21,0.51,32.23,35.61,7.87,31.82
 84-94,0,0,2.86,1.01,51.3,6.62,74.06,4.08,12.34,17.66,43.8,22.79,1.34,7.33,0,13.94,3.05,18.54,7.15,9.74,568.1,32.11,2.1,12.97,110.2,12.14,0,0,0,1.53,35.07,1.4,0,0,0,0,42.32,4.99,3.88,23.31,7.66,18.51
 96-106,0,0,9.3,10.19,36.81,5.06,18.38,6.15,8.31,13.45,41.19,25.06,0,0.61,4.02,6.53,0.74,24.95,10.75,5.92,618.01,18.2,8.69,20.07,105.83,6.49,2.26,0,0,2.95,49.92,0,0,1.33,2.56,0,40.14,1.68,12.81,44.08,8.44,9.62
108-118,0.45,0,5.9,6.03,51.54,2.02,22.06,9.63,23.82,13.82,64.83,19.81,0,1.29,1.42,17.89,4.2,28.65,1.79,7.51,489.29,26.94,0,11.14,133,5.25,0,2.04,0,5.87,37.98,0,0,1.69,0.51,0,45.68,8.64,5.25,11.06,1.81,7.97
120,2.82,0,0,3.57,44.51,0,12.95,9.14,7.8,18.25,45.21,17.18,0,3.83,0,5.05,7.55,23.62,0,0,528.5,5.98,0,4.3,162.83,1.29,2.92,3.16,0,0,18.77,0,0,0,0,0,39.58,7.67,12.83,28.67,1.43,16.93
