stage,axial,blastomeres,endoderm,eye,hatching.gland,liver,neural,notochord,paraxial.mesoderm,periderm,slow.muscle,vasculature
  3-4,0,46.83,0,0,0,0,0,0,0,10.65,0,0
  5-6,7.56,384.63,0,0,0,0,34.89,0,0,0,0,0
  7-9,6.67,9.27,7.07,28.25,14,0,260.61,7.56,91.65,0,0,0
 10-12,0,17.05,0,5.39,0,0,87.73,0,37.89,0,0,0
 24-34,0,0,0,0,0,0,0.87,0,0,0,0,0
 36-46,0,0,0,0,0,0,1.38,0,0,0,3.54,0
 72-82,0,0,0,0,0,1.68,0,0,0,0,0,0
108-118,0,0,0,0,0,0,0,0,0,0,0,1.14
