stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,711.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,14.99,532.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.86,8.7,0,0,0,0,41.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,104.01,124.82,0,131.43,0,0,483.06,0,0,0,0,0,102.14,0,0,0,0,0,0,0,0,0,0,0,2700.91,144.03,0,0,814.25,0,0,19.37,0,0,0,0,0,0,0,0,0,0
 10-12,0,140.85,0,364.32,0,45.92,364.79,0,0,0,0,0,89.24,0,0,0,0,0,0,0,0,0,0,0,3714.31,213.7,0,0,1353.57,0,0,15.55,0,118.51,0,16.68,7.98,0,0,0,0,0
 14-21,0,2.16,0,4.73,83.72,22.55,33.85,0,0,0,14.85,9.47,0,1.81,0,0,0,0,7.08,0.86,61.1,0,0,28.35,597.5,10.75,0.95,8.77,18.44,0,2.72,0,61.22,2.37,3.33,51.95,241.55,0,0,2.88,0,0
 24-34,0,0,1.26,0.61,13.53,2.24,69.3,0,4.18,0,30.16,0.64,0.67,5.04,0,0,9.91,3.46,3.36,0,59.99,0,0.89,29.38,1452.1,8.79,8.41,6.79,0,0,5.4,0,2.33,7.52,2.41,6.96,357.23,0,0,8.43,0,0
 36-46,0,0,0,0,20.31,0,129.93,2.39,1.12,0.71,94.01,0,0,4.44,0,0.66,0.74,1.77,9.32,13.99,40.99,0,0,12.57,2588.13,2.15,16.89,9.2,0,0,12.04,0,0,1.06,17.13,0,565.56,0,1.04,12.82,0,0.7
 48-58,0,0,0.9,0,26.95,0,404.6,1.64,1.93,5.04,126.25,0.49,0,1.38,0,0,1.24,4.52,0.52,9.78,57.42,0,1.48,10.3,2479.88,6.82,7.79,7.14,0,0.47,23.73,0,0,1.11,2.1,0,527.98,0,0,4.41,0,11.98
 60-70,0,0,0.65,0,13.25,7.56,1078.4,0.59,1.69,7.73,148.84,0.62,0.89,0.61,0,0,9.24,6.12,7.57,24.26,96.67,0.85,0.89,12.21,3471.66,5.09,4.48,9.99,0,0.84,24.38,0,0,1.54,1.71,0,442.05,2.13,8.29,2.22,0,9.59
 72-82,0,0,0.69,0,9.96,7.41,799.15,0,3.32,1.82,99.59,3.09,1.57,2.03,0,0.63,1.81,8.87,0.5,4.8,102.9,1.8,4.09,14.73,1977.36,0.61,11.27,19.06,0,0.71,16.82,0,0,1.22,0,0,245.19,1.21,2.65,32.52,4.83,4.56
 84-94,0,0,2.25,0,23.84,3.46,556.3,3.76,2.39,9.55,102.67,0.92,0,2.46,0.58,0,9.93,3.18,0,12.12,78.4,0,11.58,9.53,1240.67,4.66,6.11,7.74,0,7.18,30.28,0,0,0.94,0.62,0,131.07,0.66,0,13.85,9.65,6.62
 96-106,0,0,0,0,18.2,27.05,434.32,4.1,0.6,0,65.03,1.34,0,0.62,1.37,1.25,1.71,9.81,0,1.35,68.81,0,0.58,7.64,903,0,8.28,19.46,0,5.16,38.3,0,0,0,0.6,0,41.66,0,9.95,15.84,5.82,7.6
108-118,0,0,0,0,17.1,4.31,364.58,0.84,2.76,2.33,71.47,6.02,0,2.3,5.87,1.32,9.4,3.74,0.42,16.5,101.63,0,10.41,6.06,992.37,1.87,15.85,5.71,0,5.18,27.36,0,0,2.37,1.2,0,54.42,8.07,1.8,4.05,3.78,0.79
120,0,0,3.73,1.28,40.4,0,353.53,5.87,0,0,117.78,11.15,0,0,0,1.48,13.3,1.77,0,0,62.29,0,8.99,0,1539.42,5.78,3.71,11.92,0,0,28.49,0,0,5.87,2.35,0,46.46,6.72,3.24,13.61,1.05,0
