stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,206.98,3258.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.17,0,0,0,0,0,0,0,0,0,0,0
  5-6,126.3,2088.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.19,7.03,0,0,26.46,0,18.15,0,0,0,0,0,0,0,0,0,0,0
  7-9,22.65,23,0,32.19,0,0,0,94.48,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,1183.58,23.84,0,0,377.62,0,0,72.97,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.77,0,118.49,0,0,0,120.71,0,0,0,0,0,21.54,0,0,0,0,0,0,0,0,0,0,0,1449.68,67.4,0,0,670.49,0,0,36.53,0,54.94,0,0,4.47,0,0,0,0,0
 14-21,0,0,1.69,13.5,120.65,17.55,0,78.59,0,2.16,0,24.65,4.24,0.96,4.46,3.54,24.89,0,1.14,1.02,0,84.76,0,0,58.74,721.49,19.74,8.57,10.34,12.5,0,4.83,26.2,109.2,60.85,79.44,184.21,212.89,0,0,10.44,0,1.82
 24-34,0,0,9.53,4.76,44.82,4.18,0,142.1,7.46,12.75,3.58,22.71,5.72,1.15,4.86,11.94,94.94,4.08,6.68,2.38,4.67,131.04,7.77,0,55.06,1036.85,20.58,33.44,18.89,0,0,65.3,0.98,2.07,87.51,113.22,58.79,232.37,0,0,41.83,0,8.5
 36-46,0,0,0,0.6,38.49,5.69,0,143.25,36.84,0,8.66,62.74,4.75,0,4.41,18.42,93.6,5.63,4.27,19.84,3.35,119.47,11.3,0.89,61.48,914.98,19.34,23.28,7.99,0,4.12,71.47,12.87,0,66.09,246.63,7.84,254.15,0,0,29.14,0,39.52
 48-58,0,0,0,0.4,35.73,4.06,0,229.11,59.11,11.02,16.36,111.32,4.68,3.91,8.64,23.48,37.01,16.17,1.62,6.42,25.44,204.55,7.2,2.01,51.05,845.33,18.15,19.01,7.08,0,0.47,76.03,1.54,0,38.61,189.82,0,213.09,0,1.28,22.64,0.78,70.52
 60-70,1.61,0,0.62,0,45.32,3.6,0,480.94,59.5,27.06,25.52,202.07,24.23,2.59,4.5,38.7,35.92,9.24,7.39,22.68,21.01,328.63,1.65,6.46,38.58,883.35,41.31,21.69,7.2,2.43,2.74,101.49,1.49,0,45.91,123.99,0,187.29,0,4.11,40.35,0.98,69.58
 72-82,0,0,2.87,0.56,45.76,17.57,2.43,636.22,41.46,15.96,15.2,246.23,35.34,0.83,6.01,37.06,39.27,40.02,3.83,40.46,9.52,471.79,6.02,9.68,56.47,909.91,6.1,28.9,17.11,0,7.62,38.06,0.85,0,58.96,69.9,0,99.78,7.63,9.28,55.46,14.25,61.98
 84-94,0,0,10.4,1.04,89.03,29.24,9.66,744.18,72.11,29.42,42.32,220.37,101.35,6.11,8.42,93.96,61.44,19.4,9.32,94.04,28.21,476.28,6.5,15.73,67.12,690.6,16.58,40.74,25.21,0,2.84,139.12,0,0,120.77,158.66,0,84.14,3.27,9.79,41.33,14.38,106.79
 96-106,0,0,11.1,0,104.49,64.96,22.53,947.74,92.72,21.33,30.88,281.45,111.41,0,13.82,43.78,79.59,12.51,9.19,72.5,7.59,445.25,16.61,17.96,45.66,750.32,7.37,45.58,45.09,0,7.2,134.74,3.36,0,104.5,123.77,0,86.11,7.39,15.23,68.34,17.74,39.9
108-118,0.67,0,5.62,2.45,162.28,50.51,11.12,1016.92,82.13,30.99,22.01,255.52,155.86,0,13.1,35.16,68.45,29.88,6.44,154.77,12.16,521.35,4.91,17.18,73.95,1146.06,18.44,47.74,38.25,0,9.84,136.23,1.43,0,96.43,131.02,0,45.38,14.34,17.02,68.94,19.04,60.78
120,0,0,0,0,188.19,62.34,20.46,765.53,99.07,43.04,37.77,398.17,89.57,0,28.67,133.31,48.51,17.69,26.18,89.95,16.84,467.98,3.05,12.97,88.82,1672.78,26.51,43.46,39.72,0,10.23,174.83,2.3,0,77.53,71.76,0,82.22,2.83,2.83,71.92,9.38,12.81
