stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,60.18,837.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,41.18,1647.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.42,0,0,0,12.41,0,6.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,51.42,127.86,0,85.41,0,0,0,299.98,0,0,0,0,0,85.38,0,0,0,0,0,0,0,0,0,0,0,1945.17,67.39,0,0,768.12,0,0,9.99,0,0,0,0,0,0,0,0,0,0
 10-12,0,118,0,123.17,0,0,0,271.55,0,0,0,0,0,56.62,0,0,0,0,0,0,0,0,0,0,0,2465.35,42.69,0,0,1024.56,0,3.81,14.55,0,124.73,0,0,4.51,0,0,0,0,0
 14-21,0,1.28,0,7.26,73.87,26.13,0,56.93,0,0,0,8.21,3.76,0.95,0,0,8.9,1.37,0,13.82,1.26,32.53,0.82,0,36.68,656.1,7.76,0,4.03,13.92,0,6.82,1.9,138.23,1.86,4.66,144.01,139.43,0,0,1.24,0,0
 24-34,0,0,0,2.16,48.03,8.97,0,97.33,0.79,1.4,1.51,10.44,4.36,0,0,3.74,4.68,2.07,1.71,1.49,0,86.22,2.05,0,30.15,883.43,3.67,5.1,6.41,0,0,11.31,0,1.79,10.56,1.75,22.65,176.23,0,0,15.01,0,5.29
 36-46,0,0,0,0,18.42,1.34,0,100.19,7.89,4.76,3.82,35.34,0.58,0,0.6,2.1,0,1.15,0,0.66,3.55,58.38,0,0.88,21.61,677.24,2.2,4.04,3.67,0,0,39.07,0.81,0,0,0,0,105.88,0,0,11.51,0,2.07
 48-58,0,0,0,0,9.65,0.38,0,237.79,1.48,10.56,10.5,63.62,2.73,0,0,1.07,3.61,0.83,1.8,3.12,4.2,90.98,0.37,1.47,23.02,667.53,7.61,2.19,1.68,0,0.45,1.92,0,0,6.1,0,0,124.7,0,0.64,10.45,0,3.36
 60-70,0,0,0.63,0,5.44,0,0,258.61,0.99,1.18,11.47,39.95,6.44,0,0.69,3.23,2.48,0,1.47,5.37,0,84.41,0,13.52,16.63,507.44,7.07,3.05,8.35,0,0,4.41,0,0,0.62,0,0,67.2,0,0,8.76,0,9.23
 72-82,0,0,1.14,0,9.72,0,0,291.01,4.31,0,7.67,65.21,4.56,0,5.4,4.5,1.18,0.55,1.47,3.06,1.88,124.85,2.24,1.41,28.84,428.8,0,7.02,4.14,0,0,17.42,0,0,1.92,0,0,41.95,2.82,2.11,7.7,0,0
 84-94,0,0,0,0,24.22,1.22,0.76,251.03,0.67,2.9,3.61,33.23,3.23,0,1.12,7.21,1.53,2.84,5.18,0.63,1.25,100.68,0,1.67,21.26,299.73,8.11,9.1,5.51,0,0,31.54,0,0,2.45,0,0,17.63,0,0,7.14,0,0
 96-106,0,0,1.06,0,11.95,5.97,3.86,159.32,0.71,0,6.36,47.1,9.29,0,2.33,11.68,0,0.71,2.89,14.53,0.69,98.89,1.24,4.35,21.63,291.61,1.32,2.67,7.77,0,2.94,37.76,0,0,0.7,0,0,29.69,1.83,3.97,3.01,2.46,7.87
108-118,0,0,0,0.49,18.61,3,5.78,133.89,0,3.95,3.56,56.24,1.89,0,0.93,7.55,0.55,6.12,2.17,6.4,0.61,134.71,0,4.1,25.79,311.86,1.54,2.5,3.16,0,0,19.22,0.42,0,0.72,1.33,0,2.25,1.66,4.55,13.06,1.75,12.29
120,0,0,0,0,23.4,8.34,0,63.07,0,0,28.03,22.83,5.13,0,0,4.81,0,8.14,7.65,2.83,0,154.36,1.31,9,41.45,444.1,1.94,0,25.56,0,16.03,24.19,0,1.12,0,7.71,0,5.41,0,0,5.68,0,10.22
