stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,44.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0
  7-9,12.03,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,19.95,0,0,0,11.79,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,43.37,0,0,0,9.51,0,6.13,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.93,17,0.99,0,0,0,35.6,0,0,0,86.82,0,2.77,37.26,0,0,0,0,0,3.47,0,0,12.54,2.85,80.44,0,0,0,86.33,0.83,0,0,1.66,4.16,0,0,0,0,0
 24-34,0,0,0,1.47,15.41,5.65,0,19.08,0,196.86,0.83,2.93,0.61,102.43,0,10.82,480.64,0.82,0,0.96,0,12.19,63.67,0,5.03,96.89,14.49,3882.84,1.28,0,0,265.25,0,0,1.16,0,32.64,0,0,0.8,0,0
 36-46,0,0,0.85,0,10.24,1.24,0,14.23,0,23.71,0,1.43,0,47.57,0.63,6.02,274.51,0,0,1.55,0,1.53,49.15,0,3.26,146.32,0,3524.51,0,0,0,488.85,0,0,0,0,38.59,0,0,2.17,0,0
 48-58,0,0,0,0,12.45,5.51,0,31.12,1.37,28.88,1.89,5.42,0,30.6,0,8.65,46.91,0.39,1.18,10.83,0,7.91,10.2,0.4,2.03,87.71,0.56,3402.3,0.98,0,0,208.8,0,0,0,0,15.84,0,0,0,0,3.98
 60-70,0,0,0,0,2.58,0,0,33.84,1.28,7.56,3.07,1.46,74,18.92,0,5.76,12.28,10.24,0,0,3.77,7.26,6.27,0,0.6,66.99,0,2308.54,0,0,0,96.32,0,0,0,0,1.16,0,0,0,0,0
 72-82,0,0,2.11,0,11.98,0.72,0,77.3,0,0,0,18.65,3.01,6.13,1.74,22.15,34.13,3.42,0,0,0,29.11,0.69,0,0.51,97.34,0,4327.61,0,0,0,19.25,0,0,0,0,5.5,7.97,0.99,2.98,1.19,5.52
 84-94,0,0,0,0,27.99,4.93,0,51.77,0,0,0,7.66,2.67,6.57,0,25.4,79.04,8.92,0,0,0,108.59,4.24,3.54,0,173.94,0,6543.35,2.43,0,0,124.61,0,0,0,0,4.02,18.49,0,0,0,0
 96-106,0,0,2.14,0,72.58,16.64,0.67,373.88,0,4.16,6.62,34.13,11.8,7.14,0.61,63.42,52.52,8.91,2.36,25.28,0,278.51,14.23,1.1,3.49,263.35,0,10713.08,7.58,0,1.96,103.28,0,0,0,0,20.32,48.93,2.5,6.7,0,7.64
108-118,0,0,0,0,64.74,8.78,0,102.27,1.32,2.36,0.56,23.98,14.47,0,0.88,51.77,40.11,29.33,0,7.2,0,53.64,1,0,3.14,231.23,0.47,8878.49,2.34,0,0,82.5,0,0,0,0,2.4,55.22,2.54,2.15,2.19,0
120,0,0,0,0,56.9,1.12,0,79.48,17.69,7.08,0,40.31,4.52,0,5.02,59,32.98,535.63,1.13,0,0,22.12,15.35,0,2.52,226.59,2.55,11453.78,5.47,0,0,39.47,0,2.39,0,0,0,8.97,0,1.54,0,0
