stage,blastomeres,epidermis,eye,fin.epithelia,iridophores,neural,paraxial.mesoderm,vasculature
  3-4,15.22,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,5.73,0
 36-46,0,0,0,0,0,3.33,0,0
 48-58,0,0,0,0,0,1.02,0,0
 60-70,0,0,8.16,0,0,2.64,0,0
 72-82,0,0,1.56,0,0,11.71,0,6.95
 84-94,0,1.94,1.42,0,0,8.35,0,0
 96-106,0,0,1.07,0.91,0,23.04,0,0.69
108-118,0,0,0,0,0,1.65,0,0
120,0,0,0,0,3.91,16,0,0
