stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,172.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28,0,0,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,19.56,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,69.07,8.38,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,52.96,11.97,0,505.38,0,2.02,0,62.47,1.38,0,2.03,1.59,0,0,0,0,0,7.77,0,0,23.91,746.3,7.08,0,0,0,0,0,4.85,0,22.13,70.67,235.11,0,0,0,0,0
 24-34,0,1.67,0,0,27.46,3.79,0,659.8,11.36,0.97,0,90.02,1.27,0,8.63,0,0,1.17,2.12,0.86,0,152.71,0,0,87.79,1742.76,4.16,9.84,3.39,2.99,6.8,0.75,0,1.71,2.09,40.76,751.75,0,0,12.22,0,0
 36-46,0,0,0,0,21.65,1.12,0,333.38,7.23,1.12,3.98,227.38,0,0,4.88,1.46,0,0,0.68,7.69,0.83,369.66,0,0.71,139.92,2921.9,4.78,26.47,1.6,0,3.79,5.65,0,7.38,1.5,0.61,883.62,0,4.17,8.34,0,0
 48-58,0,0,0,0,29.24,0,0,387.76,12.99,2.8,6.73,369.61,0,0.49,4.57,0.37,0.48,2.88,2.79,0,0,536.26,0.45,13.36,210.01,2518.87,0.94,6.32,7.87,0,2.16,5.57,0,0,1.66,0,785.59,0,1.89,9.28,0,6.51
 60-70,0,0,0,0,18.56,0,0,384.52,10.69,8.73,8.88,521.12,0,0,4.19,0,0,0,3.91,0,0,824.08,0,1.35,158.45,1891.81,4.77,5.94,23.64,0.81,13.48,10.08,0,0,2.15,0,411.99,0,8.98,0.93,0.73,2.67
 72-82,0,0,2.23,0,28.57,1.88,0,381.54,4.13,2.06,7.74,565.76,1.26,0.6,4.98,0.59,0.83,0,1.04,0,0.64,883.59,0,8.34,196.3,1702.77,1.32,18.44,7.42,2.25,18.09,2.05,0,0.5,2.71,0,240.28,4.17,14,5.42,5.33,11.99
 84-94,0,0,3.73,0,22.45,0,0,399.13,5,2.97,5.22,419.58,0.93,1.23,7.92,3.28,0,14.56,2.28,0.66,5.72,857.92,0,21.04,128.17,1297.14,2.85,5.97,3.8,0,22.26,1.33,0,1.28,12.88,0,204.7,0,26.39,3.71,9.1,10.64
 96-106,0,0,1.37,0,57.21,15.56,0,247.09,7.54,0.69,3.92,471.42,0,0,5.17,0.81,0.98,0,0.88,7.44,0,654.37,0.71,15.79,124.97,885.73,0.59,15.13,2.06,0,6.87,25.69,0,0.61,1.2,0,74.29,0,18.55,2.88,8.53,0
108-118,0,0,0,0,51.67,1.19,2.82,273.31,9.29,8.43,4.72,523.12,4.16,0,2.67,2.18,0.49,3.88,0.78,1.46,0,694.12,2.4,29.03,107.66,885.66,0.92,9.04,16.83,0,18.05,5.82,0,0.54,1.22,0,56.59,1.01,8.31,5.59,7.99,1.42
120,1.19,0,0,0,36.92,15.44,0,332.52,19.86,6.29,3.09,791.56,0,0,4.69,8.09,6.19,0,0,9.76,0,772.88,0,84.83,187.65,1279.8,0,11.34,33.7,0,22.36,5.19,2.24,4.53,5.18,0,93.17,0,28.88,8.15,30.25,0
