stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,456.13,8488.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,282.46,3820.34,0,18.72,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,100.43,13.98,0,0,34.14,0,21.9,0,0,0,0,0,0,0,0,0,0,0
  7-9,58.94,49.31,0,65.77,0,0,0,190.64,0,0,0,0,0,51.18,0,0,0,0,0,0,0,0,0,0,0,1336.99,59.57,0,0,355.67,0,0,26.72,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.31,0,64.98,0,15.91,0,138.22,0,0,0,0,0,20.24,0,0,0,0,0,0,0,0,0,0,0,1611.71,61.88,0,0,336.98,0,0,22.2,4.75,80.68,0,4.35,0,0,0,0,0,0
 14-21,0,0,1.38,7.03,34.2,14.88,0,14.14,0,0,0,7.72,2.72,1.8,1.46,0,2,0,0,1.02,0,29.83,0,0,24.95,287.64,15.27,0,4.24,4.5,0,9.79,2.18,20.38,5.82,19.34,70,104.3,0,0,7.14,0,1.71
 24-34,0,0,0,0,5.15,4.33,0,41.74,0,6.64,0,14.58,0,0,3.27,3.11,2.62,2.03,0.79,0.62,3.19,24.29,0,1.21,23.63,486.32,1.62,1.69,4.99,0,0,37.58,0,0,1.39,3.67,17.64,117.82,0,0,5.53,0,2.77
 36-46,0,0,0.73,0.84,8.84,2.17,0,63.09,1.42,2.04,0.96,27.57,0,0,0.9,4.36,2.13,3.87,2.86,1.24,1.4,52.35,0,0,9.61,581.18,9.79,0.91,2.41,0,0,50.38,0.81,0,0.59,12.96,2.56,107.5,0,0,7.94,0,37.92
 48-58,0,0,0,0,10.84,0,0,137.66,3.72,0.39,4.67,65.29,7.95,0.37,1.18,10.27,0,24.63,0.54,0,8.92,49.13,0.52,0,12.79,509.26,5.1,0,2.47,0,0,39.51,0,0,1.33,0,0,89.29,0,1.24,13.13,0.5,11.46
 60-70,0,0,0,0,7.83,1.31,0,171.35,3,0.65,2.06,55.16,0,0,0.79,9.74,6.53,40.31,1.35,1.92,14.64,72.47,0,0,6.33,401.05,0,4.76,4.8,0,0.84,29.41,0,0,9.51,3.9,0,30.17,1.62,1,5.71,0,28.37
 72-82,0,0,0,0,12.78,22.68,0,204.62,1.33,2.04,4.29,36.67,0.63,0,2.05,14.8,5.98,40.61,0.9,8.77,1.89,109.05,0,0.81,12.61,309.4,5.12,3.79,3.28,0,0,23.64,0,0,0.73,0,0,32.2,0.87,2,13.34,3.04,18.85
 84-94,0,0,2.58,0,13.63,50.3,0,93.84,0,5.85,8.64,21.21,2.89,1.47,0,16.89,5.68,39.73,1.23,0,11.74,96.37,12.37,0,3.21,175.95,4,0.89,3.64,0,0,100.91,0,0,0,0,0,8.25,0,0.88,8.69,5.62,39.27
 96-106,0,0,0,0,15.17,29.39,2.14,121.93,2.99,3.77,2.38,40.73,3.91,0,0.61,27.95,2.51,26.98,6.98,0,9.16,67.35,3.41,3.1,5.29,176.77,0,5.44,7.45,0,2.69,77.23,0,0,0.78,0,0,9.89,3.51,0,12.24,2.3,15.64
108-118,0,0,0,0,18.09,14.02,5.58,79.45,4.3,3.71,1.03,26.1,7.5,0,0,23.69,2.75,42.67,3.44,3.11,19.19,65.46,8.5,0,4.65,178.69,6,2.34,2.12,0,2.26,71.17,0,0,4.28,1.8,0,1.96,0,2.39,8.34,0,25.8
120,0,0,8.73,0,33.72,9.31,5.05,145.05,8.52,4.37,2.98,39.81,22.25,0,1.15,44.52,9.94,60.55,0,2.58,12.17,58.93,1.46,4.31,12.44,241.99,10.25,1.26,17.5,0,0,43.59,0,0,2.39,0,0,11.59,7.18,1.51,56.3,8.68,4.74
