stage,epidermis,ionocyte,mucous,neural,notochord,periderm,pronephros,spinal.cord
 10-12,0,0,0,0,6.39,0,3.68,0
 24-34,0,0,0,1.34,0,8.95,0,0
 36-46,0,0,0,0,0,7.07,0,1.14
 48-58,0,0,0,0,0,3.15,0,0
 60-70,0,0,0,0,0,11.43,0,0
 72-82,1.21,0,0,0,0,2.29,0,0
 84-94,1.47,0.6,0,2.19,0,23.94,0,0
 96-106,2.63,0,0,6.43,0,13.23,0,0
108-118,0.75,0,0.52,1.44,0,19.82,0,0
120,0,0,0,0,0,40.33,0,0
