stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,27.04,988.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.42,0,0,0,0,0,0,0,0,0,0
  5-6,73.43,997.44,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,30.31,11.17,0,0,8.65,0,17.95,0,0,0,0,0,0,0,0,0,0
  7-9,47.87,27.62,0,43.56,0,0,0,92.61,0,0,0,0,0,40.6,0,0,0,0,0,0,0,0,0,0,0,1153.21,109.7,0,0,406.81,0,7.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,38.53,0,60.16,0,8.31,0,55.83,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,956.33,57.63,0,0,551.44,0,0,0,124.44,0,0,4.47,0,0,0,0,0
 14-21,0,0,0,2.2,50.33,13.81,0,26.18,0,0,0,64.99,0,0,2.74,0,0,0,0,0,0,22.26,0,0,22.2,343.79,9.28,3.73,23.88,18.7,0,4.11,29.2,43.6,0,27.43,310.69,0,0,0,0,0
 24-34,0,0,0,0.62,14.32,0,0,15.74,0,0,0,55.27,0,6.16,2.22,0,0,0,6.28,0,0,36.07,0,0,21.1,426.09,5.04,18.33,4.31,0,0,10.29,0,10.72,1.23,8.05,182.71,0,0,6.27,0,0
 36-46,0,0,0,0,9.87,0,0,35.14,1.83,0,0,47.4,0,0,5.33,0.64,0,0,1.09,2.03,0,32.63,0,0,13.17,509.19,12.85,45.67,8.06,0,0,9.8,0,8.76,0,0,203.54,0,0,0,0,0
 48-58,0,0,0,0,3.14,0,0,112.02,0.9,0,0,37.15,0,4.82,0,0,0.55,0,1.4,0,0,52.13,0,0,13.88,224.84,6.35,29.13,2.44,0,0,10.47,0,1.25,0,0,122.35,0,0,0,0,3
 60-70,0,0,0,0,16.61,0,0,194.88,0,1.18,0.87,62.22,0.75,0,0.58,8.23,0,0.81,1.36,0,0,102.61,0,3.15,5.06,353.57,7.39,52.31,6.57,0,0,2.31,0,0.85,0,0,81.53,0,2.09,0,0.64,0
 72-82,0,0,2.71,0,5.74,5.69,0,72.22,0,0,1.62,64.13,0.67,0,4.86,0.58,0,0,2.92,0,0,109.09,0,1.13,6.64,129.12,4.47,31.73,3.48,0,2.36,5.6,0,0.57,0,0,63.46,0,0,8.36,0,0
 84-94,0,0,0,0,14.85,9.97,0,113.4,3.33,0,0.58,59.59,0.71,1.22,0,1.95,0.75,0,5.29,0,0,105.54,0,0.76,7.02,142.3,9.47,39.2,9,0,0,15.69,0,3.04,0,0,29.66,0.66,0,2.16,2.16,0.89
 96-106,0,0,1.82,0,9.6,18.62,1.06,29.88,1.42,2.87,3.09,62.79,2.59,0,0.71,2.57,0,0,4.34,0,0,113.18,0,0,8.9,116.85,3.4,48.02,6.84,0,2.45,16.97,0,3.86,0,0,18.25,0,1.21,4.18,1.99,1.69
108-118,0,0,0.64,0,15.72,6.06,0,62.3,0.46,3.86,4.67,47.89,7.44,0,1.42,0,0,0.41,3.17,0,0.6,118.05,1.09,3.3,5.61,144.3,11.5,28,8,0,0,16.4,0,3.9,0,0,31.48,0.58,1.92,1.49,0.94,5.25
120,0,0,0,0,15.15,5.06,0,120.44,23.17,2.07,5.31,112.32,1.91,0,0,2.4,0,0,4.81,3.16,0,86.85,0,0,8.93,187.94,16.12,17.96,5.21,0,0,7.47,0,16.73,0,0,31.24,0,0,1.78,0,0
