stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,47.21,504.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,19.66,211.11,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.73,6.14,0,23.42,0,0,16.3,0,0,0,0,0,74.9,0,0,0,0,0,0,0,0,0,0,0,246.57,24.29,0,0,72.86,0,0,11.52,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.65,0,17.92,0,18.85,23.84,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,569.61,7.88,0,0,194.98,0,5.41,4.37,0,39.9,0,5.88,0,0,0,0,0,0
 14-21,0,0,0,0.88,11.37,1.81,2.29,0,0,0,1.75,2.93,0.98,7.23,0,0,0,0,0,0,9.42,0,0,12.52,73.21,2.56,0.89,2.11,1.94,0,11.2,0.9,15.26,0,0,37.85,26.45,0,0,1.29,0,0
 24-34,0,0,0,0,27.2,0,12.71,0.9,0.66,0.7,5.47,0.63,0,1.9,0.8,0,0,0,0,1.75,25.08,0,0,24.61,280.99,1.31,10.09,2.19,0,0,23.2,0,0,0,1.01,4.69,95.45,0,0,1.9,0,2.84
 36-46,0,0,0,0,0.65,1.32,26.94,1.6,0,0,6.17,0,0,0,0,1.77,1.49,0,0,5.13,18.33,0,0,7.37,280.77,0,8.26,1.27,0,0,26.05,0,0,1.5,0,0,51.81,0,0,0,0,16.85
 48-58,0,0,0.44,0,10.86,0,67.16,6.93,0,0.91,26.3,0,1.02,0.65,0,0,0.92,1.59,0,11.64,28.98,0,0.5,3.1,352.64,0,3.44,0.57,0,0,22.11,0,0,0.47,0,0,63.87,0,0,2.74,0,2.53
 60-70,0,0,0,0,6.02,0,148.96,0.74,1.33,0,41.41,5.9,2.2,0,0.64,0,2.04,0,0,0.93,29.09,0,0,3.39,444.26,19.06,4.6,2.66,0,0,13.22,0,0,4.58,1.72,0,42.09,0,0,0,0,14.25
 72-82,0,0,1.12,0,14.08,10.93,177.66,0,3.67,2.07,36.28,2.33,0.59,0,1.26,1.98,0,0,3.49,2.36,59.15,1.11,2.18,0.7,423.08,0,21.03,7.78,0,3.55,11.52,0,0,0,0,0,39.14,3.49,2.83,7.6,2.27,11.34
 84-94,0,0,1.26,0,23.01,1.53,147.55,0,2.27,1.9,52.12,3.3,0,1.14,1.08,4.25,6.78,2.11,0,8.47,34.16,6.09,0,9.57,321.99,1.84,11.42,4.24,0,0,50.92,0,0,0.64,0.69,0,22.94,3.38,0,7.79,4.8,0
 96-106,0,0,0.91,0,27.66,4.6,61.5,0.62,1.31,1.02,49.44,5.93,0,0,0.62,1.59,1.14,10.06,0,0,21.44,7.37,3.47,3.94,242.57,0,14.19,3.01,0,0,35.44,0,0,0,0,0,13.71,0,0,7.33,0,4.81
108-118,3.02,0,0,0,17.46,6.87,96.74,0.46,3.81,2.86,28.61,2.34,0,0,0.54,2.08,6.11,1.17,0.86,3.02,25.97,0,1.13,3.72,220.56,3.15,10.12,8.12,0,0,26.59,0,0,1.39,0.57,0,6.6,0,0,1.46,0,11.65
120,0,0,3.9,0,22.94,0,130.25,0,6.56,2.6,86.87,0,0,0,9.81,0,0,0,1.75,1.61,36.51,0,0,4.58,417.91,7.89,70.01,4.75,0,0,20.43,0,0,1.21,0,0,28.56,0,0,2.42,0,1.1
