stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,77.52,767.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,100.75,1942.14,0,0,0,0,0,0,0,0,0,0,21.16,0,0,0,0,0,0,0,0,0,0,0,94.5,0,0,0,13.83,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,35.16,32.74,0,74.83,0,0,117.88,0,0,0,0,0,27.97,0,0,0,0,0,0,0,0,0,0,0,1167.91,52.56,0,0,304.28,0,0,12.88,0,0,0,0,0,0,0,0,0,0
 10-12,0,13,0,53.56,0,14.9,78.86,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,531.3,7.07,0,0,216.72,0,0,3.03,3.57,22.07,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.93,30.2,6.56,15,0,0,0,0.87,2.7,0,1.22,0,1.16,0,0,0,0,16.36,0,0,10.71,249.22,6.31,1.84,6.82,1.98,0,3.67,0,30.23,2.15,2.61,23.06,72.1,0,0,1.08,0,0
 24-34,0,0,0,0,12.09,0,32.32,0,0,0.61,9.52,2.34,0,1.37,2.76,0,0,2.08,0,0.78,41.72,0,0,10.55,473.56,0,4.44,4.07,0,0,8.87,0,0,0.8,0,6.77,78.61,0,0,15.64,0,0
 36-46,0,0,0,0,4.7,0,39.6,0,1.24,0,16.32,0,0,0.73,0,0,0,0.83,0,7.12,33.39,0,0.89,8.32,413.75,0,3.6,3.12,0,0,7.51,0,4.29,0,4.37,0,105.39,0,0,5.18,0,0.66
 48-58,0,0,0.54,0,14.48,0,109.55,0,0,0,22.31,0,0,0,0,0.46,0.98,3.96,0,0,38.85,0.46,0,3.03,488.38,0,5.17,0.41,0,0,9.03,0,0,0,0,0,73.52,0,0.91,7.08,0,1.11
 60-70,0,0,0.62,0,0.91,0,145.81,0,0,4.25,22.75,0,0,0.75,0,0,0,1.03,0,0,31.88,2.44,2.69,2.54,245.74,0,1.02,0.59,0,0,3.23,0,0,0,0,0,40.76,0,1.22,9.14,0,1.17
 72-82,0,0,0,0,0,4.41,176.69,0,0,0.58,29.89,0.53,0,2.3,2.02,0,0,2.28,1.32,0,47.18,0,5.5,6.54,328.37,0,2.45,0,0,0,8.15,0,0,0,0,0,42.94,4.15,0.5,0,0,11.48
 84-94,0,0,0.8,1,4.76,1.83,155.83,0,0.56,1.9,44.02,2.66,0,0,0.82,1.1,0.58,1.6,0.83,0,69.37,0,2.16,0,270.12,0,0,5.57,0,0,14.41,0,0,1.04,0,0,43.53,0,1.03,3.89,1.23,0.73
 96-106,0,0,0,0,7.23,0,99.53,0,4.97,0,34.37,2.12,0,0,0,1.22,3.02,0.92,1.74,0,37.23,2.18,3.71,3.58,203.7,0,7.45,0.64,0,3.23,16.22,0,0,0,0,0,14.73,0,0,6.06,6.14,8.61
108-118,0,0,0,0,12.13,9.55,80.82,0.54,5.37,2.56,14.76,0.55,0,0,2.28,0.81,0,1.03,0.97,0,62.95,2.33,7.29,4.26,273.63,0.95,4.07,4.18,0,4.58,16.25,0,0,0.52,0,0,6.79,0,2.14,3.98,1.09,0
120,0,0,2.52,0,15.92,7.69,40.64,0,0,0,16.7,4.74,0,2.09,11.42,0,0,0,0,0,42.75,3.43,1.38,0,446.93,0,0,3.45,0,0,8.79,0,0,2.12,0,0,0,0,1.54,8.41,2.7,0
