stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,140.12,1948.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,40.5,662.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.26,13.1,0,0,12.15,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,35.22,31.54,0,55.22,0,0,0,126.55,0,0,0,0,0,56.87,0,0,0,0,0,0,0,0,0,0,0,1172.65,79.12,0,0,304.22,0,0,3.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,55.54,0,130.02,0,5.34,0,130.89,0,0,0,0,0,33.38,0,0,0,0,0,0,0,0,0,0,0,1326.73,47.04,0,0,348.54,0,0,0,0,50.98,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.8,88.96,16.69,0,32.29,0,0,0,9.41,7.13,0,9.44,0,2.34,0,0,0,0,51.15,0,0,27.91,613.95,7.62,1.85,2.12,6.36,0,4.1,0.91,31.15,3.03,6.42,41.3,175.44,0,0,6.3,0,1.92
 24-34,0,0,3.04,3.49,45.03,4.84,0,76.47,0,3.27,2.16,44.4,0,0,8.19,0.88,3.31,0,3.2,0.66,8.33,189.68,0,2.4,72.53,1558.43,10.41,26.45,11.88,0,1.98,43.33,0,0.93,1.23,3.23,10.63,392.37,0,0,55.11,0,8.81
 36-46,0,0,0,0,13.68,0,0,190.65,1.26,4.96,4.92,144.61,0,0,11.45,0,0.66,1.65,3.24,0.59,14.35,258.61,0,4.91,51.72,1643.88,6.05,10.68,7.81,0,0,75.88,0,0,15.19,4.5,0,485.76,0,0.85,32.72,0,4.89
 48-58,0,0,1.42,0,18.02,0,0,509.86,2.43,9.09,7.29,249.39,0,0,2.94,2.34,0,0.86,4.4,1.08,19.26,255.32,0,9.64,58.54,1161.52,9.4,5.99,13.07,0,0,14.99,0,0,0.42,0,0,354.38,0,0.81,21.81,0,7.17
 60-70,0,0,0,0,39.52,5.96,0,1069.24,0.64,17.98,7.39,260.68,0,0.59,8.5,4.62,2.41,16.46,3.14,3.12,7.07,308.8,0,9.41,34.58,1258.57,2.48,6.91,3.93,0,2.84,46.97,0,0,0.62,2.09,0,220.92,0,3.85,32.31,0.64,23.87
 72-82,0,0,3.39,0.75,21.26,6.8,0,957.35,3.64,5.68,12.71,271.97,3.72,0,12.19,2.4,1.35,8.27,15.67,5.32,18.44,473.7,0.73,24.8,43.07,1041.62,1.92,11.86,19.11,0,3.52,44.85,0,0,0,0,0,108.34,1.36,6.89,58.01,13.27,33.14
 84-94,0.62,0,1.39,1.04,26.71,0,0,638.14,11.41,14.46,6.96,255.45,5.14,0.91,9.39,12.61,1.53,17.74,6.78,0,15.54,373.23,5.42,14.09,31.33,777.79,4.87,22.31,24.81,0,5.28,87.88,0,0,5.01,1.65,0,70.51,3.25,5.72,34.16,21.63,29.23
 96-106,0,0,3.43,0,38.94,1.97,0,651.91,6.4,28.16,6.13,295.71,13.36,0,5.32,2.71,4.02,28.26,7,0.7,2.34,399.53,1.11,29.84,28.41,550.6,1.37,15.09,22.86,0,9.96,105.4,3.39,0,1.28,0,0,40.93,4.44,14.17,66.58,17.7,14.1
108-118,0,0,0.71,1.47,46.06,12.5,8.99,553.52,9.39,23.52,11.25,231.48,6.26,0,2.15,10.33,5.75,24.36,4.66,5.12,14.06,414.09,2.46,30.67,29.13,820.41,3.78,12.88,28.85,0,44.65,80.04,0,0,0,0.69,0,39.55,5.92,15.85,47.15,11.92,22.36
120,2.37,0,0,0,48.13,0,0,423.41,11.2,18.41,1.61,138.65,0,5.2,0,0,0,10.73,0,0,4.02,301.01,1.13,7.34,40.38,855.87,18.45,32.88,44.72,0,0,47.91,2.5,0,9.54,1.64,0,31.38,0,12.75,18.6,12.42,1.64
