stage,epidermis,eye,glial,iridophores,mesenchyme,neural,pericytes,periderm,pronephros,spinal.cord
 24-34,0,0.83,0,0,0,0.69,0,0,0,0
 36-46,0,0,0,0,0,4.89,0,0,0,1.56
 48-58,0,0,3.95,0,0.41,5.65,0,0,0,0.66
 60-70,0.76,0,19.04,0,0,0,0,0,0,0.89
 72-82,0,2.33,40.97,1.57,0,3.64,0,0,0,2.2
 84-94,0,0,19.48,0,0,3.7,0,0,0,0
 96-106,0,0.7,36.27,0,0,0,0,0,0,0
108-118,0,0.44,33.9,0,0,2.3,1.31,0.74,1.91,0
120,0,0,98.78,0,0,6.5,0,0,0,0
