stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,28.1,82.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.31,222.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,4.16,0,0,0,22.14,0,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0,119.23,0,0,0,19.83,0,0,15.57,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,8.78,0,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3,15.92,0,0,22.39,0,0,0,3.57,8.04,0,0,0,0,0,0,0,0
 14-21,0,0,0,4.87,2.09,0,10.2,0,0,0,0,0,0,4.55,0,0,0,0,0,0,26.62,0,0,34.62,55.97,4.47,0,0.83,0,0,2.02,0,2.08,0,0,9.18,15.83,0,0,0,0,0
 24-34,0,0,0,57.24,0,0,7.86,0,7.58,0,0,0.73,0,4.04,0,0,0,0,0,0.59,52.25,0,0.69,19.26,58.27,38.71,0,7.81,0,0.99,5.88,0,0,1.58,0.67,0,33.94,0,0,0,0,5.15
 36-46,0,0,0,18.85,0,0,3.6,0,6.97,0,0,0,0,2.57,0,0,0,0,0,8.04,38.52,0,10.71,1.36,96.11,57.03,0.87,15.18,0,0,10.91,0.73,0,0,1.5,0,13.34,0,0,0,0,6.07
 48-58,0,0,0,35.81,0,0,5.33,0,13.36,0,6.92,0,0,0,0,0.4,0,0.41,0,0.83,31.39,0,19.8,0.38,44.22,22.77,1.05,46.98,0,0,8.86,0,0,0,2.3,0,11.8,0,0.42,0,0,17.27
 60-70,0,0,0,66.58,0,0,18.08,0,7.33,0,7.35,0,0,0,0.69,2.65,0,0,0,0.59,67.7,0,26.4,8.74,83.75,7.08,2.35,46.44,0,2.44,6.96,0,0,0,0,0,11.43,0,5.3,0,1.34,27.22
 72-82,0,0,0,139.11,0,0,21.29,0,17.2,0,86.79,3.29,0,3.52,0,3.56,0,1.53,0,0,79.77,2.67,40.03,3.05,123.83,8.8,8.2,75.54,0,3.88,0.75,0,0,0,0,0,10.68,0.8,7.68,1.55,18.71,19.11
 84-94,0,0,0,288.52,0,0,11.3,0,23.18,0,65.94,0.56,0,1.52,0,7.44,6.24,0,0,6.27,69.53,0,38.77,7.91,83.04,6.07,6.19,83.19,0,0,6.66,0,0,0,0,0,22.65,8.84,4.49,0,11.04,7.68
 96-106,0,0,0,383.07,3.96,0,23.25,0,32.43,0,102.56,2.04,0,4.75,1.36,8.03,0.92,0.77,0,0.67,57.02,7.05,14.5,2.24,69.52,4.83,6.06,108.58,0,0,11.94,0,0,0,0,0,14.61,2.59,9.24,2.1,15.49,0.8
108-118,0,0,0,404.27,0.55,2.84,26.73,0.45,50.42,0.96,113.43,4.35,0,0,0.64,11.73,0,0,2.4,1.29,43.4,2.51,34.85,4.17,108.65,1,9,56.14,0,0,5.71,0,0,2.31,0,0,9.14,10.87,0,5.31,5.2,13.89
120,2.82,0,0,398.64,0,0,16.48,0,35.99,5.27,172.31,4.81,0,2.11,0,14.49,0,0,5.65,0,44.31,1.13,13.72,2.32,123.08,3.06,1.46,95.79,0,0,18.79,0,0,0,0,0,0,1.84,2.55,1.96,2.27,0
