stage,eye,glial,neural,spinal.cord
 24-34,0,0,0,0.94
 36-46,0,0,1.44,1
 48-58,0,0,3.86,0
 60-70,0,0,4.9,0
 72-82,0,0,5.05,0
 84-94,0,0.62,3.82,0
 96-106,0,0,8.04,0
108-118,2.39,0,8.47,0
120,0,0,10.93,0
