stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,19.4,261.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0
  5-6,45.64,316.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.28,18.63,0,9.41,0,0,0,36.93,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,323.92,32.88,0,0,160.52,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.56,0,17.74,0,0,0,25.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.4,4.29,0,0,144.86,0,0,0,34.9,0,7.11,0,0,0,0,0,0
 14-21,0,0,0.82,0,44.51,9.23,0,4.63,0,0.87,0,1.82,3.34,0,0,0,0.81,0,0,0,0,15.56,0,0,7.19,143.65,7.02,0,2.94,1.86,0,3.61,28.56,2.77,4.99,23.1,32.12,0,0,1.26,0,1.22
 24-34,0,0,0,0.67,27.1,0,0,23.33,0.72,3.14,1.63,8.39,0,0,5.64,0,3.8,0,3.89,0,2.53,32.21,1.39,0,29.37,373.27,1.89,1.99,3.43,0,0,37.54,0,2.23,0,4.13,50.09,0,0,15.19,0,7.86
 36-46,0,0,0,0,11.02,1.19,0,34.38,1.18,1.76,0,23.31,0,0,1.37,0,0,11.08,0.61,0,0,31.36,0,0,14.28,240.8,1.62,6.91,0,0,0,110.53,0,0.67,8.65,0,54.93,0,0,20.26,0,0
 48-58,0,0,0.42,0.4,8.48,0,0,88.24,1.68,7.51,0,58.28,0,3.55,3.08,1.88,0,0.51,2.2,4.66,0,65.33,2.73,0.89,11.99,220.89,0,7.17,10.33,0,0,25.84,0,0,0.93,0,52.6,0,0,3.47,0,17.58
 60-70,0,0,0.86,0,17.79,2.99,2.15,102.75,0,8.79,0,61.09,0,0,0,5.34,3.13,2.99,2.37,0,0,60.39,0,3.75,3.97,120.68,0,4.76,4.2,0,0,49.32,0,3.43,0,0,31.57,0,0,1.97,0.73,0
 72-82,0,0,1.48,0,15.27,0,0,134.76,1.72,8.75,11.61,76.04,3.32,0,3.12,0.55,1.27,2.63,1.7,0,4.6,92.07,0.55,8.08,6.75,175.99,1.05,8.47,4.39,0,1.12,22.02,0,1.96,0,0,7.19,2.33,0.88,7.78,2.34,2.26
 84-94,0,0,1.62,0,13.56,8.32,0,75.58,0.79,1.17,4.84,54.45,7.23,2.66,3.86,7.76,4.35,2.02,8.64,1.32,7.22,78.21,1.42,2.74,4.92,110.5,1.53,13.53,5.99,0,0,46.77,0,1.35,0,0,17.75,0,5.77,17.4,1.36,8.08
 96-106,0,0,0.9,0,16.85,11.79,0,102.28,2.36,2.72,1.06,64.09,10.27,0,0.95,10.85,0.78,3.95,5.19,2.9,1.15,82.78,4.31,5.17,18.1,82.25,2.84,8.47,4.64,0,1.37,22.96,0,0.7,0,0,14.02,3.31,0,12.29,1.69,4.01
108-118,0,0,3.01,0,33.76,6.15,1.57,61.56,0.92,2.86,3.08,56.72,8.68,0,1.54,8.17,5.2,3.63,5.34,15,4.41,79.8,0.93,0,5.86,120.25,0.94,7.99,7.16,0,0,44.92,0,0.43,0,0,3.36,0.93,7.47,12.04,6.57,9.29
120,0,0,0,0,62.57,3.13,0,64.69,0,0,6.81,76.36,21.8,0,0,30.92,11.23,12.49,1.6,13.46,1.6,82.66,0,4.29,4.76,151.74,1.24,3.75,1.1,0,0,35.61,0,1.74,0,0,13.59,1.84,0,7.25,1.43,6.17
