stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,34.5,742.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.29,1014.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.08,0,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.09,60.32,0,62.03,0,0,100.55,0,0,0,0,0,17.62,0,0,0,0,0,0,0,0,0,0,0,1205.74,43.89,0,0,409.73,0,3.53,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,71.07,0,63.6,0,11.53,118.93,0,0,0,0,0,12.09,0,0,0,0,0,0,0,0,0,0,0,1065.11,14.51,0,0,333.41,0,0,5.85,9.31,41.36,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,5.53,33.83,5.14,14.25,0,0,0,11.28,1.19,0,0,0,0,0,0,0,0,10.1,0,0,10.02,317.09,0.85,0.87,2.59,5.6,0,0,0,26.65,10.43,1.23,20.53,79.24,0,0,0,0,0
 24-34,0,0,0.6,2.81,7.6,0.95,41.15,0,0,0,9.51,0.66,0,2.46,0,1.39,0,1.07,0,0,28.86,0,0,13.21,733.18,2.02,10.3,4.52,0,0,12.03,0,0,1.58,0,5.42,153.54,0,0,16.11,0,0
 36-46,0,0,0,0,9.25,0,100.43,0,0.64,0.77,29.41,1.56,0,0,0,0,0,0.95,0,0,47.14,0,1.12,8.14,815.11,0,2.73,0.6,0,0,4.92,0,0,0,0,0,176.31,0,0,8.13,0,1.51
 48-58,0,0,0,0,14.17,0,164.41,2.18,0,0,45.42,0,0,0.54,0,2.63,0.4,0.67,0,0,36.12,0,0.89,14.53,779.46,0.91,1.85,6.12,0,0.56,2.03,0,0,0,0,0,152.39,0,0,4.23,0,3.07
 60-70,0,0,0,0,6.87,0,292.83,0,0,1.03,43.38,0,0,0,0,0,0,0,1.05,2.08,30.26,0,4.95,4.48,721.13,1.36,5.55,5.06,0,0,20.69,0,0,0,0,0,93.26,0,2.29,2.93,0,6.6
 72-82,0,0,0.86,0,8.48,0.77,267.95,0,0,2.84,47.47,0.49,0,0,0,0.75,0.67,1.95,0.62,0,46.86,1.05,0,6.83,531.84,0.52,3.46,3.57,0,0,3.42,0,0,0,0,0,77.41,0,2.1,15.03,0.49,3.11
 84-94,0,0,0,0,19.51,0.79,146.83,0,0,0,29.92,0,0,5.71,2.53,0.73,0,1.03,0,5.59,28.97,0,11.91,5.25,324.08,1.12,5.53,0.67,0,0,5.81,0,0,0,0,0,54.35,0.9,5.14,7.06,1.91,0
 96-106,0,0,2.08,0,9.85,0.72,111.83,0,6.32,0,62.81,1.41,0,0.86,0.65,0,0,0.67,4.7,0,65.57,1.27,1.44,0,248.41,0,9.82,0,0,5.02,17.9,0,0,0,0,0,19.62,0,0,11.45,0.76,2.65
108-118,3.95,0,0.41,0,8.55,3.06,85.56,0,1.66,4.61,36.16,4.11,0,1.34,3.16,2.8,6.53,0.85,0.99,2.88,44.65,0,5.33,0,328.98,0.69,5.76,5.56,0,0,8.03,0,0,0.43,1.76,0,8.44,1.17,0.57,9.28,0,0
120,0,0,0,0,13.91,1.89,77.11,0,3.14,0,71.57,10.01,0,0,0,1.61,2.88,0,0,1.51,45.77,0,2.13,5.77,669.72,0,0,0,0,0,17.42,0,0,6.97,2.07,0,23.97,0,0,14.74,7.72,0
