stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1418.99,33249.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.82,0,0,0,0,0,0,0,0,0,0,0
  5-6,3246.6,50752.57,0,84.89,0,0,0,0,0,0,0,0,0,137.55,0,0,0,0,0,0,0,0,0,0,0,2094.87,258.34,0,0,544.73,0,520.48,0,0,0,0,0,0,0,0,0,0,0
  7-9,950.84,1435.54,0,1972.47,0,11.89,0,4253.43,0,0,0,0,0,1463.02,0,0,0,0,0,0,0,0,0,0,0,41484.66,1233.62,0,0,14779.34,0,54.21,200.62,0,38.32,0,0,0,0,0,0,0,0
 10-12,5.75,1210.34,0,1887.63,0,214.86,0,2425.88,0,0,0,0,0,283.17,0,0,0,0,0,5.32,0,0,0,0,15.5,28559.7,591.45,0,0,11117.96,0,30.09,138.28,49.45,1651.41,0,72.12,45.29,0,0,0,0,0
 14-21,0,3.22,0,92.88,974.64,246.52,0,461.17,0,0,0,93.39,52.69,5.9,4.53,0,28.07,3.18,4.04,0,6,529.72,1.1,0,432.98,6730.29,107.58,18.82,91.48,339.91,0,34.03,16.33,1093.72,63.16,26.84,909.4,2027.93,0,0,22.57,0,0
 24-34,0,0.83,0,25.08,214.22,36.01,0,1089.13,0,9.41,18.09,173.68,9.49,1.4,13.73,7.9,7.62,18.87,20.83,24.26,14.18,1153.1,6.69,6.9,444.85,9673.04,28.63,52.14,92.76,0,0,56.95,0,4.76,22.04,4.28,114.59,2124.2,0,0,143.26,0,18.03
 36-46,0,0,0,1.17,203.96,12.15,0,2068.96,1.92,10.49,51.72,212.86,8.28,0,8.92,18.07,2.18,37.84,16.17,15.31,35.63,1029.91,2.88,24.26,344,7228.13,27.44,18.12,41.56,0,0,61.37,1.17,8.81,6.67,1.83,1.18,1657.28,0,0,66.07,0,26.66
 48-58,0.77,1.29,0.44,2.13,128.19,12.01,0,2672.86,3.53,15.16,53.86,310.46,10.43,0,13.9,14.79,14.07,23.39,18.44,13.82,34.16,1393.48,6.03,63.92,237.35,4422.55,28,16.55,56.51,0,1.01,75.61,0,0,3.22,0.91,0,910.51,0,1.65,81.24,0.72,48.85
 60-70,0,0,0,0,125.52,4.19,0,2113.87,1.87,38.73,41.93,317.3,37.77,10.86,17.88,15.11,11.45,33.33,13.37,12.38,9.41,1184.26,2.15,128.88,111.26,2593.46,7.06,7.6,42.12,0,5.43,26.83,0,0,8.01,1.41,0,324.09,4.8,16.17,52.31,5.47,5.31
 72-82,0,0,2.82,0,85.71,4.76,0,1080.7,2.25,17.12,57.05,221.78,31.37,0,15.45,9.02,4.45,7.42,9.32,2.04,25.38,1143.75,4.12,70.2,127.09,1382.68,6.68,10.96,29.14,0,18.38,7.93,0,0,4.26,0.53,0,115.16,4.85,25.99,48.06,38.36,6.59
 84-94,0.62,0,3.16,1.59,118.85,7.31,2.86,881.83,4.97,12.25,36.51,193.17,45.66,2.11,11.79,16.54,21.99,16.09,12.68,7.49,10.58,1003.65,7.14,84.09,113.92,939.65,8.8,13.55,19.44,0,7.85,39.61,0,0,7.55,0,0,79.31,9.7,25.95,57.85,22.2,7.46
 96-106,0,0,3.25,0,75.49,11.79,1.65,562.66,0,26.3,24.52,156.25,42.83,0,22.3,24.05,9.3,18.71,12.31,9.54,1.35,853.87,7.73,38.38,69.35,684.49,7.7,14.94,29,0,12.22,27.5,0,0,2.71,0,0,35.12,13.54,18.79,69.79,47.48,15.43
108-118,0,0,1.62,0,115.94,8.16,9.52,666.43,1.82,24.59,27.42,178.93,27.93,0,10.93,24.8,1.9,25.9,6.64,7.79,6.52,909.19,1.15,69.05,71.81,958.86,6.92,6.7,23.28,0,6.8,24.27,0,0,8.55,0.57,0,35.72,6.48,21.36,48.59,26.98,12.54
120,0,0,0,0,133.45,24.72,0,584.71,1.12,36.48,22.34,305.15,31.14,5.2,14.74,50.47,15.18,47.44,17.85,12.98,0,870.87,4.37,54.07,85.25,1113.96,15.31,19.39,18.76,0,24.87,34.67,0,0,1.99,1.52,0,35.82,3.5,7.25,124.93,41.36,30.83
