stage,eye,lateral.line,mucous,neural,olfactory,spinal.cord
 24-34,0,0,0,8.54,0.65,0.8
 36-46,0,0,0,4.2,0,0
 48-58,0,0,0,6.5,0,0
 60-70,0,0,0,0.96,0,0
 72-82,0.49,0,0,6.35,0,0
 84-94,0,0,0,1.32,0,0
 96-106,0,0.82,0,0,0,0
108-118,0,0.48,3.67,0,0,0
