stage,epidermis,eye,glial,mesenchyme,mucous,neural,presomitic_mesoderm,somites,spinal_cord
 14-21,0,0,0,0,0,1.94,1.7,0.97,0.97
 24-34,0.82,0,0,0.71,0,6.96,0,0,1.43
 36-46,0,1.28,0,1.39,0,17.26,0,0,1.22
 48-58,0,0,0,0,0,22.17,0,0,5.22
 60-70,0,2.59,0,0,0.73,4.44,0,0,2.5
 72-82,0,8.48,0.75,0,0,17.54,0,0,0
 84-94,0,0,0.75,0,0,18.03,0,0,5.84
 96-106,0,0,0,0,0,3.56,0,0,0
108-118,0,0,1.54,0,0,7.05,0,0,0
120,0,0,0,0,0,1.52,0,0,0
