stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,47.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,149.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.61,0,0,10.71,0,0,63.9,0,0,0,0,0,7.48,0,0,0,0,0,0,0,0,0,0,0,180.43,0,0,0,61.71,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,41.7,0,0,10.42,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,340.69,25.3,0,0,129.54,0,7.35,0,3.96,28.74,0,10.89,0,0,0,0,0,0
 14-21,0,0,0,1.23,49.04,7.98,9.48,0,0,0,14.99,0,0,0.93,0,0.89,0,0,0,6.54,10.46,0,0,8.5,151.96,0,0,0,3.69,0,8.14,0,16.07,0.85,18.87,31.94,45.2,0,0,14.57,0,15.19
 24-34,0,0,0.84,2.48,28.31,19.61,25.08,0,0,1.55,6.48,0.67,0,0,1.7,2.81,0,0,0.77,41.08,14.37,0.69,0,14.88,410.61,0,1.72,0.68,0,0,17.1,0,0,0,0,6.05,114.18,0,0,43.02,0,4.61
 36-46,0,0,0,0,5.08,0,62.46,0,0.59,0.58,31.27,0,0,1.68,35.02,0,0,0.57,0,26.18,30.34,0,0.96,5.62,540.48,0,7.43,0.58,0,0,6.43,0.81,0,0.72,0,0,84.91,0,0,23.37,0,8.12
 48-58,0,0,0,0,3.85,2.36,134.02,2.19,0.4,1.86,60.46,0,0,0.5,0.43,0.4,0.43,0,0.99,6.76,44.7,0,0,5.1,496.74,2.42,1.85,0,0,0,20.33,0,0,1.52,0,0,80.89,0,0,18.97,0,5.4
 60-70,0,0,0,0,4.33,0,178.25,0,0.59,0,37.66,0,0,0.9,4.62,0.86,0.87,0,5.16,24.54,48.09,0,12.7,12.77,435.83,0,2.94,0,0,0,5.56,0,0,0,0,0,55.72,0,0.98,5.93,0,7.73
 72-82,0,0,0.61,0,6.26,0,203.92,1.52,0,2.65,27.71,0,2.07,0.73,2.4,0,0,0,0,2.37,47.89,0.71,2.45,7.91,283.11,0,1.78,1.52,0,4.57,8.05,0,0,0,0,0,32.32,3.05,0,13.68,0.79,18.22
 84-94,0,0,2.8,0,4.68,2.12,115.72,0,1.22,7.16,22.83,1.38,0,0,3.21,0.75,1.32,0,0,6.38,46.39,0,2.96,3,182.39,1.35,0,0,0,5.27,29.51,0,0,0,0,0,13.07,0.6,2.14,17.2,1.96,0
 96-106,0,0,1.14,0,11.64,0,102.98,0,0,4.07,53.01,2.26,0,2.33,7.83,0,1.46,2.78,0,2.74,42.12,0.81,1.41,0,207.06,0.6,1.48,1.39,0,3.28,18.34,0,0,0,0,0,11.84,0,2.52,28.2,1.63,14.2
108-118,0,0,0,0,5.56,0,96.52,0,1.47,3.02,23.8,4.69,0,0.47,14.74,1.6,5.1,1.23,0.44,25.47,46.34,4.47,2.49,4.85,215.97,0,1.39,3.53,0,3.53,16.84,0,0,0.5,0,0,7.96,2.01,0,13.92,0,7.78
120,0,0,0,0,6.54,0,83.59,0,1.06,0,15.81,10.57,0,5.1,7.31,0,0,4.72,0,10.94,22.08,3.25,2.35,2.39,215.36,1.29,0,0,0,0,25.72,0,0,1.62,0,0,12.76,0,0,10.5,0,0
