stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,64.34,1511.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.65,0,0,0,0,0,0,0,0,0,0
  5-6,145.89,1917.86,0,20.98,0,0,0,0,0,0,0,0,0,14.89,0,0,0,0,0,0,0,0,0,0,0,47.06,0,0,0,9.32,0,50.98,0,0,0,0,0,0,0,0,0,0
  7-9,80.61,59.89,0,84.06,0,0,0,242.23,0,0,0,0,0,91.21,0,0,0,0,0,0,0,0,0,0,0,1713.67,70.32,0,0,510.03,0,5.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.2,0,95.39,0,15.7,0,125.83,0,0,0,0,0,17.55,0,0,0,0,0,0,0,0,0,0,0,1233.23,22.5,0,0,412.39,0,0,0,85.82,0,5.96,0,0,0,0,0,0
 14-21,0,0,0,6.21,118.12,29.54,0,42.82,0,0,0,15.01,10.67,0,1.74,0,3.01,0,0.93,0,0,52.8,0,0,52.75,613.87,10.72,1.68,8.62,15.68,0,22.93,51.84,9.74,4.18,110.42,282.98,0,0,1.92,0,0
 24-34,0,0,1.64,2.25,27.2,2.24,0,83.71,0.72,3.59,0,27.37,0.59,0,5.54,1.3,5.26,0.7,4.58,1.04,1.25,108.28,2.37,0,38.89,1492.18,4.1,13.06,4.34,0,0,36.03,0,3.53,0,10.33,309.3,0,0,38.71,0,2.31
 36-46,0,0,0,0,14.2,2.94,0,241.28,1.41,6.97,5.16,92.2,5.95,0,2.74,0,0.78,2.97,4.93,1.55,6.78,133.61,0.68,1.42,18.99,1719.68,4.94,21.53,6.89,0,0,47.92,0,4.12,6.83,0,369.44,0,0,19.83,0,2.92
 48-58,0,0,0.54,0,20.91,0.96,0,482.35,4.28,0.4,7.72,133.43,5.6,1.07,4.71,3.28,8.18,0,6.2,1.86,9.02,145.4,1.72,2.43,18.28,1373.47,1.67,20.66,4.93,0,0.53,35.02,0,9.92,0,0,290.99,0,0.98,28.83,0,14.99
 60-70,0,0,0,0,17.33,1.28,0,721.54,1.32,9.1,11.12,116.03,0.62,0.66,3.03,4.49,2.8,6.65,8.77,0,5.81,202.28,0,7.48,18.27,1153.28,5.64,7.45,4.81,0,0,28.58,0,0.68,0,0,161.26,0.61,2.21,14.1,0,17.56
 72-82,0,0,0.53,0,31.92,8.35,0,469.53,2.86,4.53,4.93,65.92,1.36,0.6,5.69,4.5,3.31,1.15,4.27,2.33,2.19,232.26,3.14,8.61,17.78,755.2,0,23.12,5.54,0,0,38.4,0,1.82,1.5,0,71.49,4.17,5.26,11.79,9.66,1.05
 84-94,0,0,10.54,0,38.98,19.07,0,413.85,1.96,6.3,6.8,51.26,6.58,0.99,0,12.59,8.11,4.08,0.89,0.82,7,203.12,2.85,3.21,38.04,474.56,6.15,9.01,16.45,3.85,2.02,82.26,0,5.22,0.64,0,44.88,3.76,9.05,17.12,2.14,0
 96-106,0,0,0,1.03,41.01,31.28,4.27,338.35,1.42,1.84,4.06,94.65,10.87,0,2.63,5.52,8.47,4.44,8.53,1.22,1.28,202.5,3.28,2.78,18.74,404.05,0,23.62,16.82,0,6.2,83.24,0,3.33,0,0,35.36,3.94,1.01,22.38,9.28,7.84
108-118,0,0,0.79,0,57.31,18.57,6.66,372.03,6.39,9.7,1.76,73.8,10.74,0,0.63,12.55,13.03,14.28,1.43,8.32,8.11,221.87,12.6,3.49,19.76,594.87,7.88,26.71,12.1,0,10.92,69.78,0,8.92,1.19,0,27.24,14.46,1.53,29.41,7.93,4.38
120,0,0,1.37,0,50.28,21.3,1.71,294.83,5.24,26.74,9.76,101.76,17.93,0,3.83,19.54,16.63,13.76,9.54,0,1.51,258.65,1.65,3.46,28.45,869.47,24.89,24.32,9.35,0,0,26.18,0,9.52,0,0,30.16,3.59,0,4.92,18.1,0
