stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,301.61,5687.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.51,0,0,0,0,0,0,0,0,0,0,0
  5-6,294.65,4445.16,0,6.55,0,0,0,0,0,0,0,0,0,39.57,0,0,0,0,0,0,0,0,0,0,0,151.89,0,0,0,51.3,0,130.21,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.22,75.82,0,103.4,0,6.96,0,384.94,0,0,0,0,0,97.52,0,0,0,0,0,0,0,0,0,0,0,2500.56,112.94,0,0,999.44,0,60.44,12.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,108.97,0,189.15,0,53.27,0,345.3,0,0,0,0,0,55.72,0,0,0,0,0,0,0,0,0,0,0,3244.74,85.04,0,0,1325.53,0,15.82,18.03,17.9,160.05,0,8.61,0,0,0,0,0,0
 14-21,0,0,0,15.47,124.6,17.23,0,44.31,0,1.82,0,17.29,5.17,5.99,2.33,0,0.9,0,0,3.7,2.58,46.53,0,0,48.85,660.08,24.1,0.95,4.1,19.59,0,26.58,1.21,140.81,2.71,30.65,73.63,172.06,0,0,2.33,0,0
 24-34,0,0,0,2.97,23.91,2.42,0,72.83,0,1.62,0.61,19.26,1.69,4.49,9.05,2.11,1.27,1.64,3.28,2.51,6.19,86.29,0,0.69,40.53,951.69,6.2,4.63,8.92,0,0,54.1,0,0,1.79,13.53,13.73,210.88,0,0,29.89,0,1.6
 36-46,0,0,0,0,12.15,0,0,105.6,0,0.58,4.46,54.19,0,0,0,2.72,0.77,16.11,2.13,0,13.9,68.96,0.87,1.14,21.53,535.8,1.72,1.96,2.77,0,0,35.45,0.91,0,0,0,0,120.27,0,0,4.1,0,5.06
 48-58,0.58,0,0,0.43,18.56,0,0,223.57,0,3.17,7.25,80.93,0,0.68,2.48,1.54,0.77,2.79,0.41,2.65,1.12,108.13,0.82,0.92,14.99,337.12,2.41,2.78,3.46,0,0,34.2,0,0,0,0,0,70.07,0,0,4.77,0,4.56
 60-70,0,0,0,0,24.16,0,0,380.6,0,7.64,13.21,83.63,6.83,1.21,0,0,0,0,0,0,1.83,151.64,6.64,2.76,10.12,237.03,0,3.18,8.69,0,0,61.28,0,0,0,1.58,0,30.17,4.04,4.3,4.77,5.27,8.03
 72-82,0,0,2.14,0,14.8,1.11,0,408.17,0,4.6,8.18,102.35,2.08,1.01,0.58,2.07,0,13.79,0.61,0,4.64,173.13,2.54,1.43,12.18,182.42,1.99,7.62,4.35,0,1.1,51.69,0,0,1.94,0,0,16.97,16.81,4.61,18.54,7.16,10.17
 84-94,0,0,2.94,0,20.53,0,2.26,199.09,0.79,4.16,5.75,73.51,2.28,2.81,1.64,1.46,4.47,6.06,0.69,0.56,10.13,169.16,8.17,9.46,20.08,132.38,0.58,2.37,8.78,0,0,124.84,0,0,0,0,0,7.2,23.88,15.02,11.27,10.24,2.98
 96-106,0,0,4.73,0,28.23,4.49,1.97,172.71,1.56,4.76,17.67,88.05,11.04,0,3.96,0.65,1.41,4.4,6.21,22.68,0,177.54,3.55,5.52,11.26,150.99,0.62,3.3,12.61,0,5.35,119.19,0,0,0.83,0.64,0,12.37,24.26,5.62,17.2,19.09,15.22
108-118,0,0,2.72,0.74,36.3,2.19,5.87,196.11,0.42,7.14,6.54,97.05,3.41,0,1.65,0.61,5.47,4.58,0,1.84,2.02,185.92,13.36,15.54,21.91,170.03,2.67,6.66,11.08,0,1.96,116.06,0,0,0.41,1.73,0,2.39,11.9,6.34,11.68,14.27,8.41
120,0,0,8.41,1.28,28.22,0,13,204.04,1.58,1.16,4,102.61,13.15,0,6.99,0,5.64,4.5,0,3.26,1.61,231.88,0,32.7,8.78,309.64,2.11,16.43,12.37,0,8.63,96.7,0,1.12,2.43,0,0,12.24,5.22,2.78,18.85,5.58,0
