stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,37.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.21,0,0,0,0,0,0,0,0,0,12.88,0,0,0,0,0,0,0,0,0,0,0,63.24,0,0,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.25,0,0,0,18.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.14,0,0,0,35.21,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,2.66,3.21,1.89,0,3.18,0,0,0,4.37,0,0,0,0,0,0,0,0,0,5.22,0,0,1.37,157.95,0,0,0.94,0,0,1.9,4.23,0,0,2.2,31.98,0,0,0.92,0,0
 24-34,0,0,0.8,0.79,3.72,0,0,12.85,0,1.23,0,7.38,1.01,1.14,3.36,0,0,0,0.62,0,0.62,24.07,0,0,5.12,465.12,1.17,12.37,0.84,0,0,2.76,0,0,0,3.68,96.44,0,0,0.61,0,2.74
 36-46,0,0,0,0,11.27,0,0,84.07,0,1.75,0.72,24.54,0,0,0,0,0,0,0,0,9.74,20.79,0,0,11.98,689.27,2.72,21.56,0.74,0,0,12.53,0,0,0,0,132.31,0,0,1.58,0,0
 48-58,0,0,0,0,9.71,0,0,173.34,0,0,2.28,29.08,0.38,0,0.58,0,0.37,0.41,0,3.29,0.4,33.95,0,1,6.29,619.74,1.24,14.72,4.36,0,0,4.35,0,0,0,0,114.75,0,0,7.68,0,3.17
 60-70,0,0,0,0,3.34,0,0,386.09,0,0,0,24.37,4.12,0,0,0.63,0,0,1.3,0,0,46.41,0,5.19,5.78,716.63,0,9.71,7.75,0,0,0,0,0,0,0,105.32,0,3.75,0.75,0.71,0
 72-82,0,0,0,0,11.05,0.59,0,392.42,0,0,0.51,34.8,0.56,0,1.04,5.16,0,0,3.94,0,0,98.64,0,2.67,2.37,494.91,1.14,8.93,4.07,0,0,1.4,0,0,0,0,94.81,0.5,2.26,8.63,1.87,11.44
 84-94,0.62,0,0,0,12.5,13.65,0,297.31,0,1.62,1.31,45.71,11.1,0.86,0,3.25,0,6.05,0,10.67,3.32,104.43,0,0.57,3.91,360.93,1.52,8.29,12.46,0,0,12.82,0,0.8,1.4,0,59.45,0,2.57,1.28,8.86,0
 96-106,0,0,0,0,11.75,11.84,0,315.95,0,0,9.19,30.3,5.91,0,6.1,0.9,0,2.05,1.64,9.82,0.69,81.83,0,0,7.08,377.28,0,8.18,5.16,0,2.19,12.07,0,0.78,0,0,35,1.83,4.28,13.5,6.67,19.12
108-118,0,0,0.41,0,11.64,19.98,4.22,316.07,1.15,0.93,5.03,74.47,2.4,0,0,3.01,1.46,6.09,10.98,4.08,3.54,122.98,3.19,5.44,7.87,434.87,4.32,9.71,11.55,0,0,12.86,0,0,0,0,20.54,2.31,2.09,5.3,0.73,3.94
120,0,0,0,0,40.03,0,0,333.65,0,6.82,14.72,102.09,5.33,0,0,2.83,0,4.66,0,0,0,213.9,1.65,9.75,14.76,974.26,4.5,30.58,21.06,0,0,32.45,0,0,1.69,0,46.99,3.18,5.4,13.79,0,0
