stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,43.06,684.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.21,714.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24,0,0,0,0,0,10.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,14.6,0,9.11,0,0,13.08,0,0,0,0,0,28.67,0,0,0,0,0,0,0,0,0,0,0,341.23,0,0,0,170.36,0,0,5.15,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,8.25,0,8.79,0,0,7.87,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,421.45,4.18,0,0,123.68,0,0,19.55,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,38.24,58.28,18.24,0,0,0,1.63,1.09,0,3.35,0,1.79,0,0,0,51.31,54.03,0,0,71,418.56,4.1,0.84,1.87,4.68,0,0.8,0,12.05,2.14,1.09,21.23,178.42,0,0,5.37,0,10.02
 24-34,0,0,0,0,15.89,14.05,45.65,0,0.92,14.54,3.07,0.67,0,9.94,1.69,6,2.23,0,0,84.26,221.93,0,0.89,178.49,1429.48,0,1.55,0.61,0,0,15.86,0,2.32,0.79,1.76,41.64,373.4,0,0,56.22,0,11.5
 36-46,0,0,0,0,8.27,6.06,310.73,5.15,10.55,20.31,13.68,0,0,5.89,6.68,24.31,4.15,0,0,121.96,143.76,0,11.59,78.41,3008.07,5.37,13,0.63,0,0.97,23.25,0,0,0,0,0,752.66,0,1.04,54.6,0.78,12.83
 48-58,0,0,0,0,20.62,3.66,864.27,0.57,0,27.45,57.03,0,0,11.16,9.11,1.39,4.31,1.39,0,66.11,109.72,4.58,0.44,34.83,2282.07,1.2,0.63,1.6,0,0.97,7.3,0,0,0,0,0,536.98,0,0.4,29,0,7.42
 60-70,0,0,0.7,0,20.86,1.4,1649.18,0,0,19.75,85.49,0,0,3.91,37.23,0,1.86,0,0,28.12,113.99,0,6.22,9.66,1999.27,0,0.58,4.27,0,2.06,8.59,0,0,0,0,0,389.84,0.65,3.7,24.9,0,25.09
 72-82,0,0,0,0,30.97,17,823.93,1.95,0,18.24,96.77,0.51,0,8.04,30.88,0,2.57,3.01,5.18,15.52,92.15,1.06,1.26,10.8,1526.77,0,0,5.31,0,4.64,7.51,0,0,1.12,0,0,182.81,5.11,1.48,29.56,0.71,15.21
 84-94,0,0,1.19,0,29.4,12.22,704.59,0.76,1.22,19.74,64.64,4.37,0,13.27,50.92,1.43,1.97,1.39,0,32.78,87.61,3.89,5.68,14.52,883.35,2.65,1.11,1.54,0,0,27.26,0,0,0,0.97,0,124.79,7.44,3.29,7.08,1.97,7.71
 96-106,0,0,3.06,0,23.69,0,511.68,0,1.32,20.22,110.21,3.61,0,11.43,46.14,0.77,5.05,1.8,10.62,13.8,87.49,5.33,8.6,9.17,630.69,0,0,1.39,0,2.01,27.17,3.82,0,1.46,0.66,0,60.19,8.61,4.52,31.52,0,1.09
108-118,0,0,1.15,0.74,25.82,6.93,541.48,0,3.14,4.63,83.13,6.78,0,5.15,57.95,0.42,2.52,0,0.78,45.87,73.06,0.53,0,8.67,976.97,0,2.09,3.97,0,11.99,20.44,0,0,2.65,0.5,0,23.74,20.64,0,33.52,0.84,1.19
120,0,0,1.22,0,34.11,5.4,527.53,0,0,11.17,126.89,2.88,0,6.9,71.71,5.92,0,0,0,24.81,105.29,0,4.22,12.53,1007.67,0,3.27,0,0,12.2,36.53,0,0,3.47,0,0,34.99,1.49,5.78,10.7,0,0
