stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,549.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,0,0,0,0,0,0,0,0,0,0
  5-6,53.78,537.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0
  7-9,12.16,46.68,0,14.5,0,0,0,67.04,0,0,0,0,0,73.81,0,0,0,0,0,0,0,0,0,0,0,410.03,59.91,0,0,173.34,0,3.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,41.13,0,76.4,0,0,0,34.33,0,0,0,0,0,79.01,0,0,0,0,0,0,0,0,0,0,0,436.08,36.99,0,0,392.93,0,0,0,47.86,0,13.12,0,0,0,0,0,0
 14-21,0,0,3.61,0,37.81,14.59,0,13.33,0,0,0,7.14,3.08,26.4,0,1.04,0,0,0,0,1.79,24.51,0.95,0,26.7,239.67,6.11,4.94,5.15,7.38,0,2.55,55.77,3.34,7.94,44.31,89.31,0,0,10.5,0,0
 24-34,0,0,0,1.41,23.32,2.66,0,30.07,0,2.67,4.65,8.12,1.41,12.66,1.62,10.54,1.69,1.17,0.91,0,9.04,35.13,0,0,23.39,704.57,1.98,11.49,5.98,0,0,5.77,0,0,0.7,4.74,183.82,0,0,25.51,0,3.48
 36-46,0,0,0.98,0,3.3,0.6,0,173.1,0.68,2.41,1.47,27.63,0,0,1.53,16.42,0.61,2.31,3.23,0,7.49,54.64,2.64,0.63,10.69,1162.57,2.81,22.04,6.97,0,0,13.46,0,14.6,0,0,265.23,0,1.04,9.12,0,1.86
 48-58,0,0,0,0,3.3,0,0,421.06,4.23,9.7,8.19,79.01,0.49,0.92,0.5,9.14,0,1.34,2.06,0,6.07,51.79,6.86,0.91,12.21,1010.55,0,13.04,6.61,0,0,8.08,0,0,9.32,0,245.75,0,0,10.69,0,25.58
 60-70,0,0,1.47,0,20.37,0,0,892.86,3.04,2.86,7,74.13,1.2,0,0,11.57,0,7.66,0.64,0,1.46,78.97,4.13,5.75,11.19,1134.83,0,4.1,12.61,0,0.66,14.64,0,0.58,0,0,174.04,0,3.7,12.64,0,17.93
 72-82,0,0,1.38,0,5.18,5.02,0,748.06,1.29,7.81,7.27,89.46,5.16,0.6,1.62,16.44,0,3.48,6.59,0,0,108.85,6.63,24.93,4.1,778.99,0,12.13,16.2,0,7.05,9.74,0,0.51,0,0,99.21,1.29,3.25,11.93,2.73,1.93
 84-94,0,0,4.06,0,17.43,12.52,1.54,410.51,0.64,8.44,0.94,62.59,5.4,3.73,1.8,33.32,5.01,6.51,4.77,0.74,2.28,85.67,11.39,2.82,13.32,508.77,0,6.34,13.28,0,0,27.31,0,1.35,0,0,56.37,11.7,2.95,34.57,4.71,2.03
 96-106,0,0,2.95,0,15.53,7.19,4.3,392.38,0,1.98,1.75,97.55,16.09,0,3.15,28.73,2.68,2.97,8.67,14.53,6.1,100.42,9.03,0.78,2.35,416.65,1.27,15.43,21.06,0,8.65,22.7,0,1.45,0,0,23.18,1.83,0.79,27.04,14.09,0
108-118,0,0,1.46,0.74,29.15,0.5,3.83,311.13,1.08,6.52,4.21,67.75,12.05,2.74,1.62,38.45,2.25,17.01,10.29,4.95,3.77,98.43,15.01,15.01,10.02,619.03,1.71,2.84,17.12,0,3.61,29.97,0,0,2.85,0,16.4,7.35,4.15,9.77,4.34,6.01
120,0,0,8.41,0,20.88,1.79,1.71,258.21,21.36,4.57,0,73.65,7.5,0,0,23.38,1.28,16.31,12.92,0,5.56,82.6,9.6,13.81,4.86,704.29,3.47,3.54,12.63,0,7.32,16.97,0,4.58,0,0,32.69,1.81,0,34.27,0,0
