stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,3588.69,55332.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699.37,0,0,0,0,0,0,0,0,0,0,0
  5-6,8070.39,92907.55,0,207.49,0,0,0,0,0,0,0,0,0,444.41,0,0,0,0,0,0,0,0,0,0,0,4148,361.02,0,0,702.5,0,3240.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,1909.05,1366.91,0,2258.89,0,8.92,0,2973.35,0,0,0,0,0,2946.86,0,0,0,0,0,0,0,0,0,0,0,47279.97,2106.05,0,0,13537.37,0,143.21,136.33,0,12.75,0,0,0,0,0,0,0,0
 10-12,22.03,828.85,0,1947.27,0,237.15,0,1278.6,0,0,0,0,0,896.71,0,0,0,0,0,7.47,0,0,0,0,11.62,27712.08,1159.11,0,0,7044.27,0,36.03,38.12,15.17,1124.04,0,59.63,33.56,0,0,0,0,0
 14-21,3.19,0,41.79,192.85,3170.99,588.28,0,1017.16,0,12.63,0,179.73,107.29,76.26,10.96,4.71,65.26,4.64,12.36,7.15,43.63,993.63,10.14,0,888.13,7088.04,258.13,26.17,792.56,291.02,0,194.39,14.22,596.38,367.26,23.8,913.84,2340.14,0,0,97.72,0,8.45
 24-34,0.88,0,45.73,69.65,599.02,44,0,567.02,0,42.25,38.04,230.45,19.52,10.16,34.34,12.74,25.11,23.05,113.57,37.2,57.78,1754.55,45.75,1.79,680.07,4367.06,62.46,95.27,401.89,1,0,282.09,0,0.76,67.21,4.19,151.23,1368.22,0,0,418.69,0,42.02
 36-46,0,0,14.42,8.56,234.69,15.16,0,502,7.05,35.42,72.55,282.25,17.88,0,18.23,0.64,7.67,31.94,70.68,47.37,35.74,1790.99,12.39,16.24,315.49,3046.7,44.75,40.18,242.49,5.14,1.69,212.64,0,12.39,24.23,0.6,3.01,908.31,0,1.23,157.19,0,6.86
 48-58,0.92,0,8.32,5.9,151.16,4.96,0,612.66,1.36,33.61,103.73,378.17,12.68,0.75,12.17,0.58,8.67,16.66,63.56,12.85,18.53,1969.55,12.68,33.58,229.34,1594.91,6.91,25.07,239.13,3.66,1.22,86.88,0,0,17.09,6.27,0,501.69,0,4.63,105.22,1,20.66
 60-70,2.52,0,10.77,0,99.88,12.36,0,540.61,0,20.49,89.36,276.48,18.63,0,4.29,10.59,8.13,16.39,73.7,15.55,10.05,1772.8,7.29,72.78,112.7,875.86,0,28.1,158.02,0,6.02,51.89,0,10.6,7.15,0,0,138.1,0,26.71,61.95,5.29,14.49
 72-82,0,0,35.74,1.27,94.44,10.92,0,317.43,0,17.84,90.7,219.53,39.92,0.5,9.45,2,9.46,12.74,71.92,13.64,14.34,1799.54,10.42,37.89,92.22,708.43,4.5,21.41,257.6,0,20.34,38.46,0,0,16.19,0.51,0,66.65,22.17,27.67,122.51,66.02,42.03
 84-94,0,0,34.15,1.2,132.22,19.92,5.84,293.96,0,16.03,55.07,135.59,32.81,2.06,9.51,9.88,9.75,37.56,100.32,32.26,15.38,1281.7,14.33,74.2,56.65,527.85,15.84,31.61,261.69,0,24.16,111.99,1.4,0,12.73,0,0,47.06,30.56,25.27,90.36,45.45,2.1
 96-106,0,0,24.22,6.29,159.21,15.44,0.69,222.97,0,12.21,73.66,180.95,43.46,1.32,11.92,10.22,11.63,40.48,155.07,41.46,1.27,1160.94,24.64,33.22,60.35,420.79,1.27,43.29,287.89,0,46.16,96.07,7.91,0,10.1,0,0,20.8,45.24,13.87,117.69,60.04,11.1
108-118,3.51,0,17.07,3.11,158.09,13.22,10.81,224.16,0,14.89,75.81,211.61,34.97,0,8.71,10.84,13.05,48.34,110.56,18.54,25.59,1298.01,18.15,38.74,65.76,572.22,0.5,43.86,283.76,0,37.89,47.5,0,0,12.68,0,0,26.33,47.28,19.33,88.77,56.21,10.48
120,1.19,0,17.02,4.41,125.27,20.74,5.28,232.23,0,27.13,92.47,191.88,50.77,0,13.79,25,6.02,31.18,52.35,33.61,1.33,1336.9,11.06,60.95,77.58,591.99,2.15,23.61,167.82,0,28.26,47.95,0,0,10.95,0,0,4.39,9.74,12.72,60.91,88.09,15.43
