stage,eye,glial,mesenchyme,neural,paraxial.mesoderm,spinal.cord,visceral.smooth.muscle
  7-9,0,0,0,9.99,5.44,0,0
 14-21,0,0,0,0.93,0,0.84,0
 24-34,0.79,0,0,5.13,0,1.12,0
 36-46,0,0,0,0.71,0,0,0
 48-58,0.45,0,0,0.96,0,0,0
 60-70,0,0,0.67,1.13,0,0,0
 72-82,3.89,0,0,1.96,0,0,0
 84-94,0,0.89,8.02,0,0,0,1.77
 96-106,0.78,0,0,1.42,0,0.66,0
120,0,0,0,1.01,0,0,0
