stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,24.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.98,30.18,0,3.57,0,0,0,86.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.96,23.05,0,0,155.5,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.88,0,5.97,0,0,0,23.72,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,424.68,36.6,0,0,159.93,0,0,0,6.86,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,13.05,37.9,13.51,0,4.35,0,0,0,11.98,8.39,4.64,1.74,0,0.95,0,0,0,0.86,36.3,0,0,41.83,276.22,6.48,1.44,6.39,2.1,0,3.29,20.2,2.8,7.92,16.97,146.52,0,0,32.53,0,7.81
 24-34,0,0,2.55,3.37,28.5,5.59,0,11.92,0.72,2.41,0,18.49,0.67,26.68,18.45,3.21,1.46,0,0,0,0.62,82.94,3.24,1.63,49,866.29,7.76,7.85,9.11,0,0,29.02,0.93,4.86,4.73,4.13,266.46,0,0,175.78,0,0
 36-46,0,0,0,0,27.31,2.17,0,101.81,3.49,11.92,2.09,24.22,1.15,4.26,13.1,0,0,0,2.81,1.34,0.79,119.92,0,4.43,33.95,1274.09,3.8,11.53,2.64,0,0,32.57,0,20.2,12.31,0.58,350.23,0,1.23,112.82,0,3.81
 48-58,0,0,0.54,0,19.96,1.61,0,473.19,5.44,9.56,3.21,69.14,0,3.55,13.11,0,0,2.58,2.1,0,8.14,189.51,0.59,8.87,37.37,1499.56,4.39,17.46,10.52,0,0.59,21.93,0,1.79,11.27,0,340.83,0,1.37,139.62,0.78,36.43
 60-70,0,0,0,0,28.71,0.83,0,1291.99,2.12,4.07,7.17,124.87,0,7.43,24.72,0,4.4,0,1.22,2.74,0,259.69,0.73,10.03,16.3,1642.25,9.44,8.45,4.26,0,3.12,29.85,0,2.68,3.7,0,311.09,0.84,9.94,85.08,5.81,13
 72-82,0,0,4.54,0,29.92,4.74,0,1165.62,6.73,0.69,14.94,88.84,4.37,7.24,9.93,1.64,0.52,0,7.45,5.63,1.89,361.63,9.08,39.79,23.7,1401.23,0.85,12.3,18.59,1.13,3.9,14.38,0,4.63,2.59,0,160.43,9.7,28.12,196.2,35.41,9
 84-94,0,0,1.05,0,38.74,0.57,0,651.87,2.11,9.19,11.13,97.09,6.16,11.03,18.09,3.22,19.51,3.39,7.24,1.51,0,250.01,5.67,30.29,9.41,902.56,7.08,13.22,24.69,0,1.75,39.07,0,4.68,3.97,0,130.18,2.58,16.08,120.87,37.86,12.4
 96-106,0,0,4.44,0,41.43,12.5,0,764.21,5.96,11.9,2.11,87.11,16.72,7.67,16.73,2.78,4.6,1.92,2.9,15.27,2.01,204.15,21.17,24.81,23.37,712.87,0.69,13.78,20.12,0,3.34,52.22,0,0.81,2.41,0,75.31,2.49,17.35,127.05,71.09,19.13
108-118,0,0,9.41,0.59,46.18,5.73,4.57,700.26,3.97,2.18,7.94,100.45,16.38,2.74,7.14,0.44,3.75,8.54,6.76,3.82,0,231.99,26.09,23.75,24.74,984.74,2.87,13.73,17.15,0,5.82,35.37,0,7.68,1.84,0,43.25,9.01,8.29,124.44,47.06,6.05
120,0,0,4.41,0,89.1,3.69,0,648.35,27.78,4.9,14.36,126.75,26.91,0,1.85,15.11,5.21,3.5,0,15.5,3.3,341.81,9.16,40.48,26.37,1739.49,0,11.9,39.02,0,19.01,23.9,0,10.04,1.32,0,81.52,4.94,24.67,191.19,112.1,15.49
