stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,36.63,68.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.33,173.28,0,18.82,0,0,0,666.13,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,4094.06,394.77,0,0,2543.07,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,445.09,0,176.44,0,77.96,0,1927.58,0,0,0,0,0,30.07,0,0,0,0,0,0,0,0,0,0,0,10184.6,292.39,0,0,3850.17,0,4.05,12.49,193.16,0,64.01,7.98,0,0,0,0,0
 14-21,0,0,1.05,0,19.58,127.58,0,114.64,0,0,0,34.74,1.84,0,12.14,0,0,0,0,11.66,18.6,216.76,0,0,193.63,1830.8,99.56,0,0,20.51,0,0,274.08,0.9,63.95,862.1,624.95,0,0,45.65,0,4.73
 24-34,0,1.67,0,0.82,4.71,12.13,0,120.95,0,0.92,5.69,61.05,0,0,19.94,0.9,0,2.42,0,0,24.67,342.47,0,0,191.51,2406.67,15.17,1.6,7.96,0,0,8.21,5.69,6.09,6.3,101.68,760.3,0,0,241.49,0,23.63
 36-46,0,0,0,0,6.93,2.68,0,177.58,6.65,16.85,6.56,162.5,0,0,30.77,2.14,0,11.19,0,0.57,13.89,374.46,1.01,9.95,137.71,1669.51,2.15,1.32,1.14,0,0.97,2.38,1.05,14.03,26.84,0,711.29,0,0,82.48,0,66.96
 48-58,0.78,0,0,0,4.25,5.6,0,377.31,2.66,0,20.93,267.95,0,0,14.75,0.89,0.55,9.9,0,3.47,26.9,277.57,0,6.57,90.38,934.07,8.98,1.27,0,0,0.48,0.38,0,1.58,3.51,0,515.75,0,1.6,56.59,0,49.55
 60-70,0,0,0,0,5.77,1.28,0,839.05,10.58,0,13.62,289.28,4.04,0,4.81,5.48,0,21.43,0,0,3.23,328.95,0,15.28,62.24,829.42,0,1.48,0,0,8.65,7.52,0,2.94,9.43,0,359.16,0,17.49,50.01,3.6,101.45
 72-82,0,0,0,0,3.74,1.62,0,819.83,9.61,2.2,41.4,239.79,0.49,0.6,7.86,5.55,0,25.11,0,4.67,11.28,344.16,0,14.36,58.34,767.93,0.57,1.27,0.99,0,1.31,3.01,0,5.07,0,0,184.87,0,8.42,77.02,13.64,39.92
 84-94,0,0,0.66,0,11.91,9.36,1.63,569.76,9.66,2.65,4.54,222.01,0,0,6.78,3.27,0,22.03,0.81,0.57,31.62,281.67,0,10.53,39.89,483.53,1.36,0,5.41,0,4.76,8.13,0,5.98,0.83,0,131.57,0.9,6.05,79.4,16.78,18.8
 96-106,0,0,0,0,2.34,18.11,3.08,538.91,11.18,2.05,18.21,203.81,5.2,0,9.39,5.62,0,28.39,0.59,5.58,16.64,293.74,0,14.5,39.71,461.43,0,7.92,3.21,0,6.85,14,0,1.38,2.07,0,60.14,0,7.58,80.33,14.12,40.71
108-118,0,0,1.98,0,14.91,15.51,6.77,469.04,13.47,0,7.07,233.16,0.5,0,7.52,5.49,0,99.68,0,9.36,50,330.09,0,17.18,37.25,581.78,2.33,0,1.16,0,4.04,2.05,0,6.06,1.74,0,53.55,2.7,2.49,63.28,13.75,57.38
120,0,0,0,0,1.16,12.97,1.14,314.24,1.13,2.34,7.29,251.26,0,0,9.71,18.69,0,39.2,1.69,3.75,3.58,343.82,0,6.77,39.61,735.16,9.89,8.55,9.78,0,24.61,12.2,0,0,1.52,0,73.1,1.37,0,82.61,26.92,20.86
